timestamps,ax_filtered1,ay_filtered1,az_filtered1
1,-0.4111625055023601,0.507906886677602,50.28276345387395
5472,-2.968898403578911,1.5092157792179086,259.55547579988195
10539,-8.847187548515752,1.7870871114785971,619.1963012689118
15560,-14.606901707838915,1.6281822476377847,949.8948919480474
20546,-15.819224166065881,2.162059556123796,1112.9698524361945
25565,-13.352003556409215,2.931249540154107,1121.0970321543027
30556,-9.515986086783174,2.3431746523143535,1062.219798106705
35544,-5.274069757301138,-0.688394142679275,1011.0540263587969
40528,-2.868562819541085,-4.590478287424753,994.2063243512501
45548,-3.827469835713872,-6.660244725902434,1001.5718503100829
50541,-7.409966726916382,-5.9206372244605205,1014.0082175264419
55526,-11.589615125382638,-3.287695109253646,1021.8094427872757
60518,-13.891421422734453,-0.5929438510903521,1024.20094841966
65516,-13.328339792139602,1.5090417086126475,1021.9093066811944
70511,-10.12423411575272,3.696374379314521,1016.576965007722
75503,-5.199602929255227,5.775082508170127,1012.1362300874821
80492,-1.92012328201418,6.836752917828673,1011.3633953563333
85518,-3.5382877312474643,6.68313305943083,1013.0390068744578
90513,-7.627018076240634,6.2456314332722895,1015.0087608857867
95510,-8.840781003331351,6.836969847240967,1016.7504372194635
100507,-6.999635296899955,8.46039271575235,1017.4406315237103
105501,-5.473819123131023,9.899054118114964,1016.4311317520977
110493,-4.23041931411098,9.796733489243833,1014.8242874273211
115484,-1.8283530466446134,7.376544062768091,1013.7065310884022
120472,-0.5389974087293543,3.89062896266978,1013.0242020538287
125464,-2.863139006044211,1.3411979463965753,1012.7153670709322
130465,-6.831400361986256,0.39900047731423016,1012.9676368385367
135465,-9.550356402172254,1.2029303749887355,1013.381686920839
140466,-10.606658076058046,2.0545571088891665,1013.8139709150834
145467,-10.754474233708146,0.17804618725815755,1014.5707539887264
150468,-10.589851312077498,-3.3307491659513047,1015.4481288471688
155470,-10.005870988600273,-4.460694279649569,1016.7260209725112
160466,-9.196219335198226,-1.7036764143402388,1018.8412220546763
165506,-8.542464254668081,2.6976351694820524,1021.014160128291
170507,-7.395178660929437,6.462787854811531,1021.5898968680699
175499,-6.1637052032023485,9.436193504006734,1019.2482409529678
180491,-6.118427286743469,10.610998512361093,1015.5553995184971
185489,-7.079220179184984,7.789119874691519,1014.2554546639103
190487,-8.831396263805736,1.707935826530301,1016.0082559662145
195485,-10.724478255808458,-2.845213044131574,1017.9812885594558
200484,-10.821215868459603,-1.3414895673348766,1018.9232306002384
205473,-9.083569282849234,4.671574846061424,1019.6599935374935
210462,-8.322222153406951,9.766831610979212,1020.4467396930853
215455,-10.764413831106834,11.225784899016437,1021.0262640817342
220451,-14.27948963388804,9.429375707881453,1020.5038236378256
225447,-14.551767303374355,6.2789110899256695,1018.5376726096649
230446,-11.307116704763995,3.8276567204622087,1016.4063593824719
235446,-7.420688694646391,2.8761968292051967,1015.1537478556849
240449,-4.3782554348783655,3.45376157239665,1015.2009617473288
245447,-3.1009441590505222,4.328386924585091,1016.7530232199975
250444,-4.311332017287902,3.868347697574341,1019.1007381176798
255445,-6.211694767698019,3.0949296174298557,1020.3195989357163
260448,-7.183760509128163,4.160652286674571,1019.3724980991226
265447,-7.883003226723117,6.962184884084172,1017.2876770371931
270447,-8.716108872383195,9.97375680546321,1015.2086063937008
275447,-10.637434456313008,11.283087365628889,1013.919852363042
280447,-14.006855042422771,8.917738678500697,1014.2835281670931
285446,-16.02227164521418,3.76236043831825,1015.9212237691045
290450,-15.29215160013044,-0.1593806031462271,1017.3208945387469
295448,-20.543509061514627,-2.1797060889478552,1020.7840645157422
300448,-45.352772692775474,-5.289455593243904,1029.1869419292266
305447,-68.12619015937487,-12.221145135088097,1035.6446733256982
310450,-35.74325555494147,-28.402329870673004,1032.5046383264503
315449,45.27240402247238,-49.53159274054162,1023.46374368124
320449,99.55893552774722,-54.36742579090604,1015.5501593007373
325509,87.66496919068834,-34.280888324103316,1010.9327371224534
330517,39.147530333957775,-6.956160273712072,1009.37005542665
335520,-3.4045103712519724,8.648114394088806,1010.7176238212098
340522,-21.928940650847775,10.384579120494925,1013.1701704943088
345520,-20.78888728701608,7.120768341840698,1014.528114740861
350522,-11.974785848104771,6.083626988721177,1015.673115780383
355520,-4.11144794379248,7.413383892258132,1018.3070242610322
360520,-0.8793955439976828,8.311546982160841,1020.2980911142812
365520,-2.3738356262680465,7.343569894162168,1018.6385600807434
370520,-5.155380630216724,4.785351040054147,1015.6149456553483
375522,-6.2731721737266835,2.0782077264400933,1014.7161018209117
380520,-6.422497931950444,0.7490574664445805,1014.9668985498512
385522,-6.515691092918485,1.8246594484127063,1014.9594035647876
390523,-7.036831151798184,3.553934696238835,1015.8374445212446
395522,-9.291090058743908,2.0678275497287646,1017.9374215690382
400525,-11.004229323570955,-0.4481594071636872,1019.3783463203099
405528,-7.9907387861941075,2.4479190882280717,1019.0106825834243
410528,-1.7211034960364164,9.439177162408262,1017.7490512398929
415530,2.577451444907511,12.951029880266633,1016.3989122111117
420530,2.027575117691952,9.856128355773507,1014.8835828546194
425532,-2.5047507355897105,4.31964957181675,1013.5017341485429
430535,-7.666779866764934,1.8546221638706655,1013.4903066811224
435535,-14.334979582503742,4.134387288893826,1015.2699620090227
440534,-26.805938482999107,8.389114407476171,1017.3730359798465
445537,-37.63265290829586,9.495887633713696,1018.2137313373851
450537,-31.157070653545787,5.885582400027516,1017.8269826818641
455539,-4.804134138972088,-1.0813138227750243,1019.1864439859537
460538,24.848362153954323,-9.921466454211838,1024.270994298879
465542,36.72662608423569,-15.527374630358203,1029.106878045289
470544,25.782632284471553,-14.744320396459251,1029.439618450577
475545,5.619874720723915,-10.909055526517491,1026.532354607296
480543,-18.42272912957875,-12.026774220633403,1018.0503824426181
485545,-56.37516801539687,-26.020669145155942,999.0176536872553
490545,-94.1367428673572,-42.35280535121856,980.8093734426615
495546,-99.65060526062817,-40.66722587072938,980.0258654715124
500553,-67.68854063806468,-22.280543313347938,994.2928799413643
505552,-16.582064010869733,-3.686715832613954,1010.164527298076
510558,29.954214784952384,6.780881787620033,1018.5207374688963
515563,53.24846070760896,11.172377580521978,1018.4966259262716
520558,49.96185195663114,12.519036287023209,1014.7429212762527
525565,30.465313987802126,11.356986099182746,1012.3958803328061
530564,10.260842502875253,9.2392124909901,1013.8257604829531
535563,-1.9858895316432774,7.627655850926763,1017.4257791449705
540565,-8.468199111685696,6.028923429781387,1019.9032805939203
545564,-11.808384420315575,4.759271493824926,1020.0381591125747
550561,-10.37405296821069,4.876051972110599,1019.2810395108128
555560,-5.244285254959409,6.981148786303111,1018.8664393422881
560568,0.1284181294396649,10.259288331879112,1018.4222942134229
565573,7.013508479222612,11.385789915199695,1017.9937260440174
570574,13.86751553653691,7.752598763873381,1018.4733295511039
575574,10.669134585762762,1.433169726862475,1019.727197096932
580573,-0.5448942922352571,-0.44440982390792794,1021.952201618317
585574,-3.1971252059620143,7.414698484433263,1024.84348219548
590574,0.9397940397014977,18.16756452696838,1024.8922871292145
595574,-3.892965507493967,21.087779925471587,1020.4861395086836
