,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
4611887,109,87,83,-10.74219,0.97656,1017.08984,-0.57252,2.83206,-2.45038,-68.25000,2.10000,21.30000,44.43359,253.41797,985.83984,0.70992,-0.70229,1.66412,78.00000,-249.14999,-32.55000,4.39453,-103.51563,1015.13672,1.93130,0.82443,-1.32061,5.10000,-38.25000,-13.50000,
4616887,109,90,77,-6.34766,4.88281,1018.55469,-0.74809,-1.29008,3.74809,-68.55000,1.35000,19.50000,53.22266,262.69531,981.44531,1.44275,0.03817,-0.38931,78.00000,-249.14999,-32.55000,12.69531,-109.86328,1009.76562,-0.66412,0.95420,2.00000,4.05000,-38.55000,-13.05000,
4621886,112,87,82,-10.74219,8.78906,1021.97266,1.35878,-1.72519,-1.60305,-68.55000,1.35000,19.50000,29.78516,250.48828,979.49219,0.80153,0.37405,-1.16794,77.55000,-247.05000,-33.00000,-1.46484,-101.07422,1027.83203,-2.37405,1.54198,-1.55725,4.05000,-38.55000,-13.05000,
4626887,112,89,77,-5.85937,12.20703,1019.53125,-1.57252,2.25954,0.17557,-68.55000,1.35000,19.50000,47.36328,263.67187,968.26172,-0.56489,-1.54962,1.00000,77.55000,-247.05000,-33.00000,1.46484,-120.11719,1019.53125,-1.96947,1.45038,1.51145,4.05000,-38.55000,-13.05000,
4631887,107,89,79,0.97656,3.41797,1021.48437,-3.22901,1.47328,-3.90076,-68.55000,1.35000,19.50000,41.01563,255.85937,972.65625,-0.16794,3.87786,1.26718,78.45000,-248.10001,-32.55000,-13.67187,-110.35156,1008.78906,-1.34351,0.51145,2.02290,4.05000,-38.55000,-13.05000,
4636887,109,91,77,-18.06641,2.92969,1026.85547,1.24427,-0.03053,1.12214,-66.45000,1.80000,20.85000,50.29297,259.76562,983.39844,2.06107,2.24427,1.38168,78.45000,-248.10001,-32.55000,5.85937,-110.83984,1017.08984,-0.06107,0.90076,-0.17557,5.10000,-38.55000,-13.50000,
4641886,105,90,79,-4.88281,5.85937,1014.64844,0.73282,-1.83969,1.05344,-66.45000,1.80000,20.85000,39.06250,261.71875,967.28516,1.82443,0.12977,1.18321,78.45000,-248.10001,-32.55000,-0.48828,-116.69922,1012.20703,-0.10687,1.93130,0.88550,5.10000,-38.55000,-13.50000,
4646887,107,88,74,3.90625,7.32422,1019.53125,-2.47328,2.32824,-1.47328,-68.25000,0.30000,20.25000,41.50391,256.83594,976.07422,-0.20611,0.42748,-0.61069,78.45000,-248.10001,-32.55000,-2.44141,-107.42188,1023.43750,-0.22901,0.07634,-1.46565,5.10000,-38.55000,-13.50000,
4651887,108,93,76,-11.71875,14.16016,1019.53125,0.97710,2.16794,-0.06107,-68.25000,0.30000,20.25000,37.59766,266.60156,975.58594,0.12977,0.35115,-0.36641,77.70000,-247.64999,-32.55000,-1.46484,-110.35156,1019.53125,-1.20611,1.12214,1.85496,5.10000,-38.55000,-13.50000,
4656887,109,90,79,-6.83594,15.13672,1016.60156,0.91603,-2.06107,2.82443,-68.10000,2.40000,21.45000,53.71094,264.16016,979.98047,0.40458,0.46565,-0.51145,77.70000,-247.64999,-32.55000,-12.20703,-114.25781,1007.32422,-1.96183,1.87786,0.48855,4.95000,-38.40000,-14.40000,
4661887,107,90,77,-6.83594,4.39453,1016.11328,0.11450,-0.12977,0.96183,-68.10000,2.40000,21.45000,52.24609,270.01953,974.60937,0.90076,-0.49618,0.27481,79.20000,-248.10001,-33.60000,2.44141,-103.02734,1014.64844,0.28244,-0.41985,-5.09160,4.95000,-38.40000,-14.40000,
4666887,107,97,84,-9.76562,3.90625,1017.57812,-2.03817,-0.22137,2.29008,-67.65000,0.90000,21.45000,35.15625,259.76562,983.39844,1.92366,0.84733,-1.55725,79.20000,-248.10001,-33.60000,15.13672,-117.67578,1013.67187,-0.55725,1.55725,-1.61832,4.35000,-37.95000,-13.50000,
4671887,105,89,76,1.95312,5.37109,1025.39063,-2.48092,-0.11450,-3.29771,-67.65000,0.90000,21.45000,43.45703,265.62500,981.44531,0.73282,2.00000,1.03053,79.35000,-247.80000,-31.95000,-5.85937,-120.60547,1019.53125,0.30534,-1.27481,2.12214,4.35000,-37.95000,-13.50000,
4676887,107,89,78,-23.43750,5.85937,1023.92578,0.89313,0.92366,-0.75573,-67.65000,0.90000,21.45000,44.43359,259.27734,967.77344,0.32824,1.24427,1.82443,79.35000,-247.80000,-31.95000,6.34766,-125.97656,1013.67187,0.63359,-0.04580,1.95420,4.05000,-39.30000,-12.75000,
4681886,107,93,78,-11.71875,12.69531,1016.60156,0.70229,1.29771,0.41985,-67.65000,0.90000,21.45000,43.45703,260.74219,981.44531,0.29008,3.32824,3.02290,78.60000,-247.50000,-32.70000,-0.97656,-120.11719,1019.04297,0.53435,0.20611,-1.48855,4.05000,-39.30000,-12.75000,
4686887,106,88,77,-16.60156,12.69531,1031.73828,-0.70229,-0.43511,-1.19084,-67.05000,3.75000,20.40000,55.66406,255.85937,981.44531,0.83969,1.69466,-3.72519,78.60000,-247.50000,-32.70000,-2.92969,-105.46875,1020.01953,-2.17557,2.30534,-1.96183,5.10000,-37.20000,-13.50000,
4691887,105,89,78,-21.97266,9.27734,1028.32031,-0.80916,0.44275,-2.20611,-67.05000,3.75000,20.40000,47.85156,255.37109,973.14453,0.21374,1.90076,-0.54198,78.60000,-248.55000,-33.75000,4.39453,-127.92969,1021.97266,0.94656,1.86260,0.06107,5.10000,-37.20000,-13.50000,
4696887,105,93,77,-18.55469,14.64844,1024.41406,-0.03053,-1.34351,2.23664,-67.65000,4.20000,19.35000,48.82813,278.80859,971.67969,0.90076,0.31298,1.27481,78.60000,-248.55000,-33.75000,5.37109,-112.30469,1001.46484,-0.66412,2.44275,-2.28244,5.10000,-37.20000,-13.50000,
4701886,106,93,76,-17.57813,6.34766,1022.94922,3.04580,-2.52672,3.61069,-67.65000,4.20000,19.35000,37.10938,262.20703,979.98047,0.87786,0.29008,0.38168,78.90000,-247.80000,-33.75000,-8.30078,-102.53906,1010.25391,-0.45802,-0.98473,-1.40458,5.10000,-37.20000,-13.50000,
4706887,108,88,83,-9.27734,-0.48828,1025.87891,-2.00763,2.42748,-3.27481,-67.50000,0.60000,21.30000,45.89844,250.00000,974.60937,1.87786,-0.32061,0.01527,78.90000,-247.80000,-33.75000,2.44141,-109.86328,1020.01953,-0.02290,1.14504,1.09160,4.35000,-38.55000,-12.75000,
4711887,109,94,77,-4.88281,9.27734,1031.25000,-0.04580,2.43511,-1.72519,-67.50000,0.60000,21.30000,37.59766,260.74219,970.70312,1.04580,-1.07634,2.70229,78.90000,-247.80000,-33.75000,2.44141,-115.72266,1018.06641,2.39695,-0.59542,-2.57252,4.35000,-38.55000,-12.75000,
4716887,107,88,81,-9.76562,-1.95312,1021.48437,1.03053,-4.00763,-2.29771,-69.30000,2.85000,20.25000,41.99219,259.27734,982.91016,-0.47328,1.80153,0.11450,78.90000,-247.80000,-33.75000,-8.30078,-104.00391,1009.76562,-1.16031,2.74046,0.73282,4.35000,-38.55000,-12.75000,
4721886,102,90,83,-8.78906,9.76562,1017.57812,1.96183,-1.32061,1.14504,-69.30000,2.85000,20.25000,45.41016,262.69531,978.51562,-0.38931,0.30534,-1.43511,77.70000,-247.20000,-32.10000,7.81250,-116.21094,1004.88281,-0.93893,2.42748,-2.57252,4.35000,-38.55000,-12.75000,
4726887,108,91,77,-17.57813,6.83594,1019.04297,0.14504,0.38168,-1.57252,-69.30000,2.85000,20.25000,49.31641,247.07031,981.44531,0.29771,-0.74809,-0.93130,77.70000,-247.20000,-32.10000,8.30078,-110.35156,1008.30078,-0.61832,0.84733,-0.01527,4.65000,-38.10000,-14.40000,
4731887,107,91,76,-7.32422,7.81250,1019.53125,-0.22137,1.46565,-0.87786,-69.30000,2.85000,20.25000,41.01563,260.74219,974.12109,1.62595,-1.82443,1.03817,78.45000,-248.85001,-33.90000,-0.97656,-117.18750,1014.16016,-0.43511,0.64122,-2.95420,4.65000,-38.10000,-14.40000,
4736887,109,86,83,-19.53125,17.08984,1009.76562,1.71756,-2.09924,0.98473,-69.15000,1.95000,18.90000,43.45703,252.44141,978.02734,0.23664,3.10687,1.82443,78.45000,-248.85001,-33.90000,1.95312,-124.51172,1004.88281,0.09924,-0.83206,1.09924,4.35000,-38.55000,-13.50000,
4741886,109,90,78,-28.32031,6.34766,1022.94922,-2.83969,2.61069,0.67939,-69.15000,1.95000,18.90000,40.03906,262.20703,977.05078,0.88550,-0.05344,0.94656,78.90000,-248.25000,-33.45000,10.74219,-109.86328,1012.20703,-1.73282,1.03817,-1.80916,4.35000,-38.55000,-13.50000,
4746887,105,89,79,-16.60156,8.30078,1020.50781,-1.74046,1.74046,-2.00763,-67.35000,1.20000,19.95000,44.43359,255.37109,983.88672,2.39695,2.16031,0.77099,78.90000,-248.25000,-33.45000,-14.16016,-104.98047,1018.06641,0.62595,-0.90076,3.06870,4.35000,-39.75000,-13.05000,
4751887,120,90,57,-25.87891,3.41797,1010.74219,1.77099,-2.61069,1.08397,-67.05000,1.95000,19.95000,48.33984,268.55469,983.39844,1.41221,0.11450,0.77863,78.90000,-248.25000,-33.45000,-2.92969,-107.91016,1012.20703,-1.33588,2.69466,-1.10687,4.35000,-39.75000,-13.05000,
4756887,110,88,79,-17.08984,-2.92969,1018.55469,-0.86260,-4.09924,1.35878,-67.05000,1.95000,19.95000,41.01563,257.32422,972.16797,-0.91603,-0.02290,-0.16031,78.90000,-248.25000,-33.45000,2.44141,-114.25781,1013.18359,0.08397,1.77863,2.00000,4.20000,-39.60000,-13.35000,
4761886,108,92,77,-16.11328,7.81250,1019.04297,-1.46565,-2.76336,-1.14504,-67.95000,2.10000,21.30000,46.87500,259.27734,972.65625,0.34351,3.52672,-0.16794,80.25000,-247.64999,-34.65000,15.13672,-104.49219,1022.94922,-1.92366,2.34351,0.72519,4.20000,-39.60000,-13.35000,
4766887,116,91,82,4.88281,0.97656,1021.97266,-3.31298,1.67176,-1.51908,-67.95000,2.10000,21.30000,50.78125,261.23047,982.91016,0.37405,-0.54198,1.00000,80.25000,-247.64999,-34.65000,4.39453,-112.30469,1019.53125,2.45038,-0.80916,2.67176,3.75000,-39.00000,-12.45000,
4771887,106,89,76,-16.11328,13.67187,1015.62500,1.03817,-2.88550,2.31298,-67.95000,2.10000,21.30000,43.94531,261.23047,979.00391,1.17557,-0.35878,1.54962,78.45000,-247.20000,-33.60000,-5.85937,-125.97656,1014.16016,-0.51145,0.09924,-3.12214,3.75000,-39.00000,-12.45000,
4776887,109,89,77,-25.87891,3.90625,1018.06641,1.26718,-2.12214,0.66412,-67.95000,2.10000,21.30000,37.59766,257.32422,979.98047,0.59542,1.79389,-0.85496,78.45000,-247.20000,-33.60000,0.00000,-114.74609,1008.78906,0.93893,-1.38168,2.19847,5.55000,-39.75000,-13.80000,
4781884,116,89,77,-17.57813,0.48828,1022.46094,-1.91603,1.51145,-0.23664,-66.15000,2.10000,21.90000,51.26953,264.64844,965.82031,0.09924,0.25191,0.43511,78.45000,-247.20000,-33.60000,1.95312,-110.83984,1022.46094,-1.93130,0.91603,-1.45802,5.55000,-39.75000,-13.80000,
4786887,114,91,82,-18.06641,10.74219,1025.87891,-1.47328,0.40458,-1.62595,-66.15000,2.10000,21.90000,43.45703,251.46484,980.46875,1.95420,0.22901,-1.00763,78.45000,-247.20000,-33.60000,4.88281,-115.23438,1020.99609,-0.02290,1.90076,-1.58015,5.55000,-39.75000,-13.80000,
4791887,106,89,76,5.85937,2.92969,1024.41406,-0.08397,-0.70992,3.19084,-66.75000,3.60000,20.25000,36.13281,263.18359,979.98047,-0.12214,1.51145,-0.86260,78.30000,-247.50000,-33.00000,-4.88281,-118.16406,1016.60156,0.45038,2.31298,0.94656,5.55000,-39.75000,-13.80000,
4796887,105,92,79,-15.62500,14.64844,1017.08984,1.86260,-3.04580,2.17557,-66.75000,3.60000,20.25000,47.36328,265.13672,971.19141,0.50382,1.48855,-1.03053,78.30000,-247.50000,-33.00000,-10.74219,-101.07422,1018.06641,0.19847,1.06870,1.48855,3.90000,-38.40000,-12.90000,
4801886,107,90,76,-7.81250,10.25391,1019.04297,-1.68702,1.94656,-1.81679,-67.50000,2.55000,20.55000,46.87500,255.37109,964.35547,2.11450,2.71756,0.04580,78.75000,-248.85001,-32.85000,-1.46484,-118.16406,1019.53125,-1.61069,-0.25954,0.16031,3.90000,-38.40000,-12.90000,
4806887,107,93,86,-9.76562,5.85937,1025.39063,-1.24427,1.53435,-2.07634,-67.50000,2.55000,20.55000,55.66406,259.76562,980.46875,0.50382,0.48855,-2.70229,78.75000,-248.85001,-32.85000,0.97656,-122.55859,1007.32422,0.51908,2.71756,0.88550,3.90000,-38.40000,-12.90000,
4811887,107,90,77,-4.88281,13.18359,1020.50781,-0.52672,-2.41985,3.38931,-68.10000,1.20000,21.45000,37.59766,252.92969,978.51562,-0.27481,2.19847,2.16031,78.90000,-249.00000,-31.95000,-2.44141,-107.42188,1008.30078,0.85496,2.35878,-1.37405,3.90000,-38.40000,-12.90000,
4816887,107,88,79,-4.88281,10.25391,1015.13672,1.05344,-0.96947,0.93893,-68.10000,1.20000,21.45000,45.41016,270.01953,972.65625,-0.01527,2.59542,0.42748,78.90000,-249.00000,-31.95000,10.74219,-122.55859,1008.30078,-1.87786,0.71756,-0.84733,5.10000,-37.20000,-13.05000,
4821886,107,93,79,-3.90625,4.39453,1029.29688,-2.63359,1.29008,-3.49618,-68.10000,1.20000,21.45000,48.82813,264.16016,971.19141,0.60305,-0.00763,2.58779,78.90000,-249.00000,-31.95000,1.46484,-103.51563,1007.32422,-2.97710,3.14504,-0.12214,5.10000,-37.20000,-13.05000,
4826887,110,92,79,-23.43750,11.23047,1017.57812,-0.32061,3.75573,1.03053,-68.10000,1.20000,21.45000,46.38672,255.85937,987.79297,2.16031,0.44275,-0.61832,78.90000,-249.00000,-31.95000,11.23047,-102.05078,1003.90625,-2.09924,1.52672,-2.41221,4.95000,-38.10000,-13.35000,
4831887,107,91,77,-11.23047,-4.39453,1015.62500,1.37405,-1.28244,0.67939,-67.35000,3.00000,20.70000,33.20313,264.16016,981.44531,1.67176,1.01527,-3.16031,79.35000,-247.50000,-33.00000,1.46484,-108.39844,1011.71875,1.36641,0.22137,-0.64122,4.95000,-38.10000,-13.35000,
4836887,108,89,77,-14.64844,7.32422,1027.34375,1.20611,-1.77863,-0.84733,-67.35000,3.00000,20.70000,46.87500,254.88281,976.07422,0.87023,1.61832,-0.76336,78.60000,-248.25000,-33.45000,-5.37109,-110.35156,1020.50781,1.09924,1.23664,0.45038,3.75000,-37.20000,-13.80000,
4841886,109,91,77,-4.88281,5.37109,1033.69141,-0.64885,0.32824,-1.18321,-68.55000,1.80000,19.80000,40.52734,259.76562,974.12109,1.03817,1.19084,-2.12977,78.60000,-248.25000,-33.45000,7.81250,-114.74609,1013.18359,1.37405,0.25191,-1.80916,3.75000,-37.20000,-13.80000,
4846887,108,89,76,-15.62500,12.20703,1013.67187,-1.99237,0.61832,-5.45038,-68.55000,1.80000,19.80000,54.19922,280.76172,972.16797,1.07634,0.96183,0.91603,78.60000,-248.25000,-33.45000,9.27734,-104.49219,1026.36719,-1.06870,1.29008,0.09924,3.45000,-38.85000,-12.90000,
4851887,115,97,75,-9.27734,3.41797,1031.25000,2.10687,0.54962,3.29771,-68.40000,2.40000,20.40000,41.50391,254.88281,984.37500,0.60305,-0.72519,0.28244,78.60000,-248.25000,-33.45000,7.81250,-109.37500,1013.67187,-0.64122,0.38168,-1.50382,3.45000,-38.85000,-12.90000,
4856887,106,94,76,-15.13672,17.57813,1007.81250,-0.40458,-1.09924,-0.12977,-68.40000,2.40000,20.40000,39.55078,265.62500,984.37500,-0.54198,1.44275,0.21374,78.60000,-248.25000,-33.45000,4.88281,-104.49219,1022.46094,0.06107,0.72519,-1.35878,3.45000,-38.85000,-12.90000,
4861886,109,91,79,-17.57813,9.76562,1022.94922,-2.06107,0.42748,1.59542,-68.40000,2.40000,20.40000,41.01563,261.71875,980.46875,1.64885,0.45038,0.60305,79.80000,-248.10001,-33.60000,-1.95312,-125.00000,1015.62500,1.61832,1.63359,-0.01527,3.45000,-38.85000,-12.90000,
4866887,107,91,77,-11.23047,2.44141,1021.48437,-1.04580,0.01527,-0.66412,-68.40000,2.40000,20.40000,45.41016,261.71875,972.16797,-0.56489,2.03053,1.75573,78.30000,-248.55000,-31.95000,5.85937,-109.37500,1006.34766,-1.08397,0.32061,1.35115,4.95000,-38.40000,-13.65000,
4871887,108,90,83,-11.71875,10.25391,1014.64844,0.32061,-3.32061,1.77863,-67.65000,1.95000,20.40000,40.52734,262.69531,978.51562,1.53435,0.64885,-0.64885,78.30000,-248.55000,-31.95000,0.00000,-109.86328,1021.97266,-0.91603,0.95420,0.00763,4.95000,-38.40000,-13.65000,
4876885,106,87,82,-16.60156,9.27734,1012.69531,3.54198,-2.20611,0.70992,-67.65000,1.95000,20.40000,47.36328,259.27734,975.09766,-0.32061,0.95420,0.70992,78.90000,-247.80000,-31.65000,0.97656,-122.55859,1025.39063,-0.73282,1.70992,-0.29771,4.95000,-38.40000,-13.65000,
4881886,108,91,76,-12.20703,1.46484,1029.29688,-0.81679,0.33588,-1.05344,-67.65000,1.65000,19.95000,36.62109,248.53516,983.39844,0.69466,-1.10687,-0.23664,78.90000,-247.80000,-31.65000,1.46484,-108.88672,1013.67187,-0.69466,-0.37405,0.65649,4.95000,-38.40000,-13.65000,
4886887,107,88,77,-9.76562,9.27734,1028.80859,-2.08397,2.41221,0.47328,-67.65000,1.65000,19.95000,43.45703,251.46484,978.51562,1.38931,1.45038,-0.32061,78.90000,-247.80000,-31.65000,-6.83594,-112.30469,1005.37109,-0.85496,1.01527,0.38931,4.05000,-37.95000,-14.10000,
4891887,105,89,78,-8.78906,7.81250,1016.11328,1.36641,1.26718,0.54962,-67.50000,2.85000,20.85000,53.71094,267.08984,982.91016,1.48092,0.35878,-1.06870,78.90000,-247.80000,-31.65000,9.27734,-118.65234,1020.50781,1.02290,1.63359,-0.13740,4.05000,-37.95000,-14.10000,
4896887,117,89,79,-14.16016,3.41797,1020.01953,1.22901,-0.08397,-0.16031,-67.50000,2.85000,20.85000,44.43359,250.00000,968.26172,0.77099,2.40458,-1.36641,77.70000,-247.20000,-32.55000,0.00000,-113.76953,1018.55469,-0.09160,2.00763,2.00000,4.95000,-39.15000,-12.90000,
4901884,111,89,80,-2.92969,0.00000,1029.29688,-3.08397,1.03817,-4.20611,-67.20000,1.05000,21.60000,46.87500,266.60156,978.02734,0.09924,-0.75573,2.45802,77.70000,-247.20000,-32.55000,3.90625,-104.98047,1011.71875,0.34351,-2.58015,-1.41221,4.95000,-39.15000,-12.90000,
4906884,115,94,77,-16.11328,5.85937,1020.50781,-2.13740,3.48855,0.06107,-67.20000,1.05000,21.60000,46.87500,255.85937,965.33203,1.72519,-0.86260,-0.54198,77.70000,-248.10001,-32.55000,6.34766,-111.32813,1014.16016,0.12977,1.29771,-1.64885,3.90000,-38.85000,-13.65000,
4911887,106,91,77,-19.53125,5.85937,1015.62500,-0.00763,-0.95420,1.48855,-67.20000,1.05000,21.60000,37.59766,254.88281,965.33203,0.48092,0.38931,-0.54198,77.70000,-248.10001,-32.55000,-7.81250,-110.83984,1020.50781,0.65649,1.12977,-3.83206,3.90000,-38.85000,-13.65000,
4916887,107,91,77,5.85937,10.25391,1027.34375,1.51145,-2.19847,0.91603,-67.20000,1.05000,21.60000,45.41016,249.51172,979.00391,1.58779,1.02290,0.31298,77.70000,-248.10001,-32.55000,7.32422,-103.51563,1014.16016,-0.51908,1.06107,0.72519,4.80000,-39.00000,-12.45000,
4921886,107,89,83,-10.25391,8.30078,1021.97266,-2.09924,1.05344,-0.80916,-66.45000,3.30000,20.85000,65.91797,262.20703,979.49219,0.16031,-1.09160,1.06870,77.70000,-248.10001,-32.55000,6.34766,-107.91016,1016.60156,-0.48092,0.79389,-1.77099,4.80000,-39.00000,-12.45000,
4926887,107,91,79,-23.92578,9.27734,1020.01953,-1.48092,1.00000,-2.76336,-66.45000,3.30000,20.85000,39.55078,257.81250,967.77344,0.88550,0.40458,-0.10687,78.45000,-247.20000,-32.55000,14.16016,-107.42188,1016.11328,1.05344,0.25191,-0.85496,4.20000,-38.40000,-13.35000,
4931887,109,91,82,-5.37109,3.41797,1018.55469,-0.06107,-2.29771,0.34351,-69.15000,2.40000,19.35000,52.73438,269.53125,981.44531,0.68702,0.32061,2.85496,78.45000,-247.20000,-32.55000,7.81250,-108.39844,1021.48437,0.41221,1.50382,-1.15267,4.20000,-38.40000,-13.35000,
4936887,105,93,76,-5.85937,5.85937,1022.46094,-1.09160,-4.13740,-1.78626,-69.15000,2.40000,19.35000,39.55078,253.41797,982.42187,1.19847,1.94656,-1.04580,78.90000,-249.30000,-32.70000,9.76562,-107.42188,1022.46094,-1.38168,0.96947,1.74046,3.15000,-38.85000,-12.60000,
4941886,107,91,77,-23.43750,6.34766,1016.11328,-1.15267,1.00763,-1.12977,-67.65000,1.65000,21.00000,33.20313,260.74219,978.02734,0.06107,2.49618,-0.50382,78.90000,-249.30000,-32.70000,-7.32422,-110.83984,1016.60156,-0.68702,1.67176,0.06107,3.15000,-38.85000,-12.60000,
4946887,115,97,77,-8.78906,5.85937,1026.36719,-1.22901,-0.33588,-0.99237,-67.65000,1.65000,21.00000,40.52734,256.34766,979.49219,1.06107,-1.06107,1.73282,78.45000,-246.45000,-32.55000,-4.39453,-97.16797,1017.57812,-0.62595,1.22137,-3.70229,3.15000,-38.85000,-12.60000,
4951887,108,88,76,-12.69531,14.16016,1020.50781,1.40458,-2.09924,0.47328,-68.10000,3.00000,20.70000,36.62109,270.50781,982.42187,2.35878,2.58779,-1.31298,78.45000,-246.45000,-32.55000,-11.71875,-108.39844,1014.64844,-0.90840,0.06870,-0.27481,3.15000,-38.85000,-12.60000,
4956887,107,89,78,-16.60156,2.92969,1029.78516,0.23664,-0.16794,-0.22901,-68.10000,3.00000,20.70000,43.94531,267.08984,980.95703,1.38168,0.19084,-1.02290,78.45000,-246.45000,-32.55000,-0.48828,-108.39844,1016.11328,-0.59542,0.94656,0.54962,3.00000,-39.00000,-13.05000,
4961886,107,90,77,-18.55469,0.00000,1021.97266,-0.45038,1.41985,1.16031,-68.10000,3.00000,20.70000,54.19922,263.18359,971.19141,0.22901,1.67176,0.70992,78.45000,-246.45000,-32.55000,-3.41797,-105.95703,1019.53125,0.64122,0.71756,0.96183,3.00000,-39.00000,-13.05000,
4966884,106,90,84,-10.25391,8.30078,1015.13672,-0.96183,3.16031,-0.19084,-68.10000,3.00000,20.70000,51.26953,249.02344,979.98047,0.79389,0.83206,1.23664,80.25000,-249.14999,-33.30000,-0.48828,-106.44531,1015.13672,1.43511,-0.74046,-0.32061,4.35000,-37.50000,-13.05000,
4971887,109,88,77,-13.18359,10.74219,1015.62500,0.68702,-3.03817,-1.06107,-68.70000,2.40000,22.50000,48.82813,267.08984,965.82031,0.28244,0.73282,1.45802,80.25000,-249.14999,-33.30000,13.67187,-114.74609,1016.11328,1.38931,-0.54198,0.93130,4.35000,-37.50000,-13.05000,
4976887,110,88,83,-2.92969,-4.88281,1027.34375,0.81679,-1.86260,0.12214,-68.70000,2.40000,22.50000,49.80469,258.78906,989.74609,0.35115,-0.37405,-1.01527,78.60000,-248.55000,-33.45000,1.46484,-102.05078,1020.01953,-1.72519,3.01527,0.48855,4.20000,-39.60000,-12.60000,
4981886,105,90,75,-19.04297,6.83594,1027.34375,-1.08397,-0.48092,-3.33588,-68.25000,4.35000,21.90000,32.71484,274.41406,986.32812,1.00000,0.95420,0.72519,78.60000,-248.55000,-33.45000,3.41797,-120.60547,1022.94922,-0.84733,3.12977,1.67176,4.20000,-39.60000,-12.60000,
4986887,110,90,75,-5.37109,9.76562,1024.90234,-1.87786,3.45802,-1.94656,-68.25000,4.35000,21.90000,39.06250,261.23047,991.69922,-1.25954,-0.15267,-0.12214,77.85000,-247.80000,-34.20000,2.92969,-100.58594,1011.23047,-2.72519,-0.64122,-1.94656,3.90000,-38.40000,-11.55000,
4991887,108,90,81,-17.08984,19.04297,1028.32031,-0.32061,-0.48092,2.46565,-68.25000,2.85000,21.90000,47.36328,264.16016,989.25781,1.74809,3.21374,1.09160,77.85000,-247.80000,-34.20000,-2.92969,-108.88672,1020.50781,-0.28244,0.10687,-2.45802,3.90000,-38.40000,-11.55000,
4996887,109,89,77,-19.04297,3.90625,1021.97266,0.12977,0.76336,-0.80916,-68.25000,2.85000,21.90000,50.78125,250.97656,979.00391,0.90076,1.73282,-2.53435,78.30000,-248.25000,-34.20000,3.41797,-113.28125,1015.62500,-0.25954,0.38168,-0.53435,3.90000,-37.65000,-12.30000,
8957822,117,108,79,-17.57813,6.34766,1028.32031,0.87023,-1.37405,1.35115,-67.95000,1.80000,19.50000,3.41797,304.68750,980.46875,0.94656,0.65649,1.67176,73.05000,-251.39999,-26.40000,40.52734,653.80859,1314.94141,-108.80153,-104.03817,110.83969,42.00000,-26.40000,-5.40000,
8963206,116,104,84,-3.90625,9.27734,1018.55469,0.57252,-1.54198,1.69466,-68.40000,1.20000,20.70000,20.01953,296.87500,969.72656,3.27481,1.24427,-1.89313,73.05000,-251.39999,-26.40000,26.36719,651.85547,1298.33984,-89.71756,-118.13741,94.44275,42.00000,-26.40000,-5.40000,
8968235,115,103,77,-8.78906,10.74219,1026.36719,-1.27481,-3.32824,0.71756,-68.40000,1.20000,20.70000,30.27344,294.43359,960.93750,1.64885,0.35115,2.08397,74.40000,-252.60001,-25.80000,40.03906,640.62500,1307.12891,-67.00000,-129.90076,78.37405,42.00000,-26.40000,-5.40000,
8973260,120,104,76,-11.23047,4.39453,1025.87891,-0.51908,1.08397,-1.12977,-68.25000,2.55000,21.90000,-1.95312,300.29297,963.37891,2.10687,-0.03817,-2.32824,74.40000,-252.60001,-25.80000,25.87891,622.55859,1366.21094,-48.45802,-141.60306,70.74046,47.10000,-25.35000,-12.75000,
8978248,112,104,77,0.97656,10.74219,1020.50781,-0.87023,0.51145,1.55725,-68.25000,2.55000,21.90000,6.83594,305.66406,986.81641,1.93130,0.58779,0.01527,72.90000,-251.25000,-25.95000,0.48828,594.72656,1381.34766,-31.27481,-145.70229,58.99237,47.10000,-25.35000,-12.75000,
8983264,110,100,84,-13.18359,0.00000,1018.06641,-0.48855,-1.22901,-2.80153,-68.40000,1.95000,20.70000,20.99609,304.68750,963.86719,0.66412,-1.77863,2.12977,72.90000,-251.25000,-25.95000,-13.67187,558.59375,1429.68750,-24.15267,-146.39694,53.80916,47.55000,-28.05000,-15.75000,
8988247,115,100,76,-12.20703,7.32422,1014.64844,-2.26718,0.80916,0.09924,-68.40000,1.95000,20.70000,15.62500,301.75781,966.30859,1.59542,2.06107,1.71756,73.35000,-252.14999,-27.15000,-31.73828,526.36719,1441.89453,-23.83969,-141.37404,43.87786,47.55000,-28.05000,-15.75000,
8993240,106,99,77,-7.32422,8.78906,1022.46094,0.22901,1.86260,0.78626,-67.05000,2.40000,21.00000,1.95312,300.29297,961.42578,1.96947,2.82443,2.72519,73.35000,-252.14999,-27.15000,-30.76172,500.97656,1455.56641,-28.83969,-126.65649,38.18320,51.45000,-28.65000,-19.50000,
8998232,117,95,79,-10.25391,5.85937,1010.74219,1.35115,-2.66412,3.18321,-67.05000,2.40000,21.00000,10.25391,296.87500,965.82031,-1.63359,-2.38168,2.61832,74.10000,-252.60001,-27.90000,-50.29297,430.17578,1426.26953,-35.36641,-107.27481,25.97710,51.45000,-28.65000,-19.50000,
