,0.0,0.05,0.09999999999999999,0.15000000000000002,0.2,0.25,0.3,0.35000000000000003,0.4,0.45,0.5,0.5499999999999999,0.6,0.6499999999999999,0.7,0.75,0.7999999999999999,0.85,0.8999999999999999,0.95,1.0,1.05,1.0999999999999999,1.15,1.2,1.25,1.3,1.3499999999999999,1.4,1.45,1.5
0.0,0.0005939976586570473,0.0022934683112483716,-0.00253831080490264,0.0004962639565785948,0.0021938957733736307,-0.0022242285867288946,0.0012834045842026272,-0.0014284942763570106,0.0007913936289373233,-0.0005206303856909583,-0.0005398991415817704,0.0011473613034366891,0.0011587710388263578,-0.0031271741144278955,0.00268303758506535,-0.0015890406795760453,0.000568266354146819,0.0008825826755803582,-0.0009235828450003927,0.002018317348984177,-0.002678804549380308,0.0016828485571102581,-0.00184926812836854,0.003034205523888215,-0.0024640384321103037,0.0011401355910094107,-0.001207991634235354,8.295260651948688e-05,0.0013409867931812906,-0.0020335213972841643,0.001562961487778255
10.0,-0.0014011506823129948,-0.0041602527388392985,0.002518364768468102,-0.000485225310744371,-0.003263977623926093,0.005141858752836087,0.003151111369856905,0.0046534464800148095,0.002306801283302662,0.0035460843852996838,0.00014949987437675615,-0.00476943775177152,-0.003714082452050878,0.0033865211240453824,-0.0018020236209112825,0.0017669639474521181,-0.001937299149438938,-0.0016113256806008914,0.0003173803887536236,-0.0027175757301245683,0.004580331337020435,0.0002465024798115512,0.0010528356070583695,-0.0048559280197661295,0.0029506551628176725,-0.0015166917100218056,0.0013095273208219185,0.002130686865841125,-0.001443876563066791,0.0013113875604943645,-0.0008268553011417229
20.0,0.002238374559158992,0.0052926337515625055,-0.0008886595552469404,0.00023203206352899664,0.003114457815733336,-0.00630066645745552,-0.009174851848608778,-0.006819551818183489,-0.005280346269649885,-0.008092662733429401,0.0024738340525022546,0.005115965708752502,0.007867327197809986,-0.002549266138579215,-0.0002219175037697991,-0.0006548034275262735,0.002692174854429528,0.0004908794047071396,0.0013650048622072173,0.002185042328506914,-0.004984464412520673,-0.0022941982387824863,-0.0012853167479054356,0.00428272550724134,0.001539470485766829,0.0005812876000657158,-0.000320926510661175,-0.00537630392528399,-1.4808174156527298e-05,0.0025434365065384354,-0.0016142814867406363
30.0,-0.0036637748542310902,-0.0035812870731005563,0.0017287577033509266,0.0016054504232247183,-0.002102450701061785,0.0014477851718050117,0.005903317988632834,0.001210243106477692,0.0020730058181348933,0.00584276549310746,-0.004179586904807897,0.0023574835687739876,-0.007754655953309744,0.0013194804114363202,0.0003727509224652032,-0.0007561261132379878,0.0011827487822250935,0.004455481712008931,-0.0028710919325547085,-0.002188960450138107,0.003970036952776583,0.0029502325586335185,0.002461957168349392,-0.003393348471609061,-0.00781991053958942,0.0017044075496439434,-0.000877708659585637,0.003390496249180411,-0.0018305788236485624,-0.007429198811063274,0.0027248189189254908
40.0,0.004248110400426434,0.0011564987800875251,-6.378028200937538e-05,-0.0037914284483202662,0.0012553534652408821,-0.0031806306757644455,0.002268317132342765,0.004221513998569773,0.002969997551421007,-0.0023958085465832436,0.004129414624615106,-0.004530304942204873,0.0022326967013971293,0.0012433740037707626,-0.0012076921877026896,-0.00028079882573629414,-0.0028998812898440307,-0.0095347341579506,0.005358657259359994,0.001354475627076098,-0.0012852711411222605,-0.008078417068386128,0.0032662672121649555,0.0023115251752685063,0.005921433762654176,-0.0021976096119555445,0.0011031518542709152,0.0010235192909010653,0.007887982865614984,0.006648874023617807,-0.0018015104236607652
50.0,-0.000286919602582968,0.0013625551274552253,-0.002288897136134548,0.006647338500993524,-0.0005105921953487161,0.007789837110916123,-0.006981472734453636,-0.00520580727794016,-0.0023827639419878445,0.00618330227712875,-0.006471267079965782,0.0015280650666949053,0.005098487764386277,-0.0037470425929433527,0.0032521070840532173,0.004097244974530687,-0.001818145476915265,0.009316372980002848,-0.0029912682114801377,0.0018728123224804269,-0.005910003377258927,0.010123041631102662,-0.00841288239940269,0.003256918159809502,-0.0015858836356140505,0.0002531086396419946,-0.0014169335256425642,0.00036682438092184997,-0.005113477479537574,-0.0008919221019033443,0.0015634328202901121
60.0,-0.0027090349230250916,0.0014035466200843566,-0.0029237816633807157,-0.010203305007208627,-0.0008230834924014108,-0.002372210114689404,0.00671596108441541,0.005563541907439486,-0.0036409778446760167,-0.007439920539899394,0.007258872028042159,-0.0006220909177496668,-0.005291040127952478,0.0021913206057685526,-0.006055605460645139,-0.0037948482735706904,0.00383548851085467,-0.00839850907040197,-0.0022863360619894127,-0.0014543348255668773,0.01016432068984234,-0.005290289732502482,0.002213156831093207,-0.0013392326768419316,0.00011877383325550894,0.003078543793788473,-0.0004744928826372001,-0.0025172631883585007,-0.0011179827118047898,-0.004554299216528505,1.9476557093653646e-05
70.0,0.0021509598886741248,-0.007078709981038085,0.0009461025023891172,0.00623619202764332,0.00039569090480235465,-0.0016297369284312174,-0.0014087023146124847,-0.0038849667274720363,0.004660128917113438,0.003688317835130792,-0.005939456434380478,-0.004556908716351459,-0.0029143099214301695,-0.002484328637876543,0.005088358196236225,-0.002377965655693494,-0.0009415337607818633,0.008903464868352421,-0.0019287884874909101,0.002005736027455447,-0.006751841712722404,0.0034666513870497983,0.002712827901702814,-0.005450112416939304,0.0009862254115429831,-0.0029984301808793456,0.0011733711887104428,-0.00045063743693737944,0.00044201283908960654,0.006062057150016227,-0.0015174241829706162
80.0,-3.8244732842581956e-05,0.00676372150455399,0.0027771883517778407,0.0017668894841108063,-0.00041989000424988237,0.003453675800241997,-0.001138368102015456,0.0002982452981302633,-0.003032551127669548,-0.0035672115783660207,0.004922711632313959,0.011100946814012854,0.006117730792506733,0.008412794848367735,-0.0013000194320379682,0.0027467997331363835,0.001303849256907233,-0.004439232239973069,0.0036724688332005376,-0.0038057391296690115,0.0007719811339584534,-0.0010166685307328308,-0.002316255479930553,0.0041092137879301825,-0.00013520397983463856,-0.00018944397096931853,0.0026767477862942113,9.584671947606136e-05,0.002108521465619838,-0.004061158518001241,-0.00010219724589712265
