Timestamp (uS),IMU3_X,IMU3_Y,IMU3_Z
6,1.0,1.0,1.0
513,0.999599073731695,1.00003736230714,1.000292671387945
734,0.998801053226335,1.0001111289062499,1.000884241208485
948,0.9979905786218649,1.00017818945803,1.0014705419897352
1154,0.9971772299915049,1.00025004004642,1.0020400776379452
1369,0.9963768144629349,1.0003075205151701,1.0025847050781251
1567,0.995574003920965,1.00037649707767,1.003136038575445
1766,0.994762092298645,1.00042104444463,1.0036983891638351
1965,0.993946348645075,1.00046080176517,1.0042779838879452
2189,0.993132521012035,1.00049720606695,1.0048403344763353
2388,0.992329231457575,1.0005058281348098,1.0053820878906252
2587,0.991507260759355,1.0005154082080299,1.0059324633825852
2786,0.990687685074535,1.00050678614017,1.0064737377941952
2985,0.9898752944495349,1.00049624805178,1.0070221972656253
3191,0.9890609878138149,1.00047038183839,1.0075668247058052
3390,0.988258177271845,1.0004378095678599,1.0081057041040151
3589,0.9874314165272049,1.00040954834107,1.008652726567405
3808,0.9866281269727449,1.00036883300536,1.009214119140625
4007,0.9858013662281049,1.0003305126928599,1.009788923828125
4213,0.9849726894727449,1.0002917133776799,1.010354148432595
4412,0.9841526347852448,1.0002505190392899,1.010895422844205
4612,0.9833201259986348,1.0002375859375,1.011432865224565
4811,0.9824967182825648,1.0002505190392899,1.012004316883495
5010,0.9816809746289948,1.00028309130982,1.0125968447192049
5215,0.9808757690638148,1.00031374755982,1.0131850615111748
5414,0.9800715215039948,1.0003712280285701,1.0137502861156449
5613,0.9792754170093548,1.00043493555178,1.0143020986156448
5812,0.9784721274548949,1.00052546729374,1.0148610961754647
6011,0.9776659638843549,1.00062462110356,1.0154325478343946
6217,0.9768516572486349,1.00071227881963,1.0160222016442146
6416,0.9760416616468449,1.00081430665534,1.0166037123888547
6615,0.9752268759986349,1.0009201665223002,1.0171684579906448
6814,0.9744192754102449,1.00101644630623,1.017713564433505
7045,0.9736011367432749,1.00107536378302,1.0182797470531448
7244,0.9727777290272048,1.0011184741321302,1.0188459296727848
7443,0.9719715654566649,1.0011429033276702,1.0194202553576048
7642,0.9711424096986249,1.0011457773535601,1.0199835639513548
7841,0.9703051108754048,1.0011548784241002,1.0205329814281447
8046,0.9694692490602248,1.0011510463928501,1.0210780878710048
8245,0.9686396142995048,1.0011290122107102,1.0216351694102948
8444,0.9677999204530748,1.0011213481482102,1.0222075790745848
8644,0.9669448984816449,1.0011045830151701,1.0227809467540447
8843,0.9660759853932549,1.00109979297856,1.0233274902147547
9048,0.9652128203566449,1.00109260791874,1.0238678066210047
9247,0.9643568403798549,1.00109260791874,1.0244081230272548
9446,0.963512835499495,1.0011021879919602,1.024940775371005
9645,0.962669309621815,1.0011529624035702,1.025476780743325
9844,0.961849254934315,1.00121523290893,1.026019971175465
10050,0.9610277632387749,1.0012803774401802,1.026573699686185
10249,0.9601986074807349,1.00136947216429,1.027135092259405
10448,0.9593660986941249,1.0014638359375,1.027685946754045
10647,0.9585216148110849,1.00155388867678,1.028226263160295
10846,0.9577006021182249,1.00166166455446,1.028764184543335
11051,0.956874799388755,1.0017478852624901,1.0292997109129751
11250,0.956046122633395,1.0018427280383801,1.0298347582799352
11449,0.955209781815535,1.0019423608508802,1.0304076469469052
11648,0.9543973911905349,1.0020084633874902,1.0309594594469051
11847,0.953588832596785,1.0020913310669501,1.031503607884405
12053,0.9527960811307149,1.0022029389758802,1.032062126441545
12252,0.9520028506619649,1.0023083198401601,1.032627830058505
12451,0.9512163262503549,1.0024103476758701,1.033169583472795
12650,0.950409204664645,1.00251381251962,1.033700798808505
12849,0.949617411203935,1.00259332717051,1.034226745095115
13055,0.9488404668655449,1.00267188381604,1.034760834446905
13254,0.9480525054360849,1.00276672659193,1.035321748017445
13492,0.9472463418655449,1.00285294729996,1.0358884096397651
13692,0.946463170482505,1.00290707474014,1.036446928196905
13891,0.9456704190164349,1.0029741352919201,1.036996345673695
14097,0.9448834156021448,1.00305029691424,1.037552469207625
14296,0.9440940171646448,1.00313220657853,1.038117214809415
14495,0.9433170728262548,1.00321124222674,1.038699683559415
14694,0.9425305484146448,1.00331997610978,1.039251017056735
14893,0.9417440240030348,1.00342200394549,1.039787022429055
15099,0.9409426504691049,1.00353361185442,1.040317279749595
15298,0.9401441509610649,1.00366964895889,1.040855680135315
15497,0.9393537945182049,1.0038013750294301,1.041408450640675
15696,0.9385596060440949,1.00392160500622,1.0419564311094252
15895,0.9377529634708749,1.00404087697765,1.0425015375522853
16101,0.9369697920878349,1.00417068703747,1.0430471229978253
16300,0.9361856626896249,1.00430097609997,1.0435855233835454
16499,0.9354048863199849,1.0044202480714,1.0441402099094355
16698,0.9346083028226648,1.0045428730713999,1.0447083085397955
16897,0.9338102823173048,1.0046654980713998,1.0452764071701555
17103,0.9330285479423048,1.0047780639856898,1.0458272616647954
17302,0.9322410655253348,1.0049021259937299,1.0463824271933655
17501,0.9314507090824748,1.0049950527490898,1.0469332816880055
17700,0.9306560416056848,1.00510139161873,1.0474927582505056
