Timestamp (uS),IMU3_X,IMU3_Y,IMU3_Z
6,1.0,1.0,1.0
517,0.9995171640625,0.99998898290893,1.000078077637945
733,0.99853568505982,0.99996646972411,1.000232316893305
947,0.9975575590857101,0.9999511415991099,1.000371707026345
1149,0.99658422314821,0.9999334184508999,1.0005264252843848
1364,0.9955902900464201,0.9999176113232199,1.0006998246959948
1569,0.9946121640723101,0.9999128212866099,1.000891426258495
1768,0.9936292480615901,0.9999113842785698,1.001071531727245
1967,0.9926506430848001,0.9999214433642798,1.001249721175465
2184,0.9916624580249801,0.9999401245178497,1.001429826644215
2383,0.9906704409339101,0.9999583266687397,1.001626697246005
2588,0.9896765078321201,0.9999822768615997,1.001822130839755
2787,0.9886773056812301,0.9999990419946397,1.002010379373685
2986,0.9876589433740901,1.0000282612365998,1.0021818627745749
3186,0.9866343540223002,1.0000574804785598,1.002349035141535
3384,0.9856064116419402,1.0000843046973098,1.002507585430825
3590,0.9845794272669401,1.0001116079187398,1.002666135720115
3809,0.9835768720874801,1.0001480122205197,1.0028428881602949
4008,0.9825623418115901,1.0001719624133798,1.0030186825951148
4207,0.98156218165534,1.0002074086999897,1.003188728978155
4406,0.9805711225696301,1.0002371069446296,1.0033870365977948
4612,0.9795743154419501,1.0002682421973097,1.0035834281969047
4811,0.9785909204187401,1.0002931504053396,1.0037812568138647
5011,0.97760513038213,1.0003333867383697,1.0039738163817247
5210,0.9766322734473101,1.0003650009937297,1.0041405097361946
5409,0.9756689965955201,1.0004143383972997,1.0043105561192347
5615,0.97469709766606,1.0004363725794396,1.0044844345335247
5813,0.97373765284552,1.0004641548035496,1.0046525649058446
6012,0.9727877880982001,1.0005019961133697,1.0048317123692347
6211,0.9718570835071301,1.0005398374231897,1.0050070278013747
6410,0.9709110507910601,1.0005954018812198,1.0051833012388747
6616,0.9699578330151701,1.0006385122303298,1.0053519106138746
6815,0.9690209013794502,1.0006931186731898,1.0055281840513746
7040,0.9680787006946302,1.0007438930847998,1.0056939194004846
7239,0.9671393740357002,1.0007927514856898,1.0058519906870946
7438,0.9661995683740902,1.00083777785533,1.0060162890281645
7644,0.9652621577258802,1.0008746611597898,1.0061738813120946
7843,0.9643314531348102,1.0009230405579999,1.0063582978147747
8042,0.9634050595776702,1.00097525198746,1.0065681015281647
8241,0.9624575898535602,1.00101692532853,1.0067702411790547
8439,0.9615240112366003,1.0010643467115699,1.0069790868772748
8646,0.9605765415124903,1.00110793606336,1.0071874535728147
8845,0.9596400888794503,1.00114625637586,1.0073910302317446
9044,0.9586974091919503,1.00118649270889,1.0075917328647845
9242,0.9577461074365904,1.0012425361696,1.0077881244638944
9441,0.9567938476758704,1.00127846145889,1.0079921801255045
9647,0.9558339238526504,1.00133019388567,1.0082043788522945
9846,0.9548749580347904,1.00137761526871,1.0083983754380046
10046,0.9539250932874704,1.00141785160174,1.0085942880344345
10244,0.9529503203419304,1.0014628779713801,1.0087887636228245
10443,0.9519731523731804,1.00151221537495,1.0089798861826444
10650,0.9509940683937104,1.00155819974995,1.0091868158701445
10849,0.9500140263990704,1.00159508305441,1.0093674003415745
11048,0.9490229673133604,1.00162909233298,1.0095599599094345
11247,0.9480630434901405,1.00165639555441,1.0097510824692544
11446,0.9470906655580005,1.0016822617678,1.0099359779746144
11652,0.9461202036463905,1.00170429594994,1.0101271005344343
11851,0.9451162114588905,1.00172297710351,1.0103225341281843
12050,0.9441318584303204,1.0017368682204701,1.0105213207505044
12248,0.9431479844044305,1.0017603394106502,1.0107157963388944
12447,0.9421564463160405,1.0017579443874403,1.0109193729978243
12653,0.9411677822535405,1.0017560283767202,1.0111440258335342
12852,0.9401795971937205,1.00175698638208,1.0113729897031742
13051,0.9391808740455104,1.0017536333535102,1.0116005165549642
13250,0.9381907729749704,1.0017440532802901,1.0118519936094241
13488,0.9372227060767604,1.0017383052383202,1.012079520461214
13694,0.9362584712098004,1.0017335152017102,1.012316148393354
13893,0.9352779502124804,1.00171722907135,1.012549902299604
14092,0.9342993452356904,1.0017086070034902,1.0127884462424641
14291,0.9333279253187203,1.00170237994903,1.013030822216574
14490,0.9323608164356804,1.0016904048526,1.013252601026394
14696,0.9313927495374703,1.0016980689151,1.013477732864784
14895,0.9304174975892503,1.00170094294099,1.013699990677284
15094,0.9294345815785303,1.00170381696688,1.013933265580854
15293,0.9284636406642404,1.0017052539749198,1.014166061481744
15492,0.9274874307008504,1.0017272881570598,1.014405563429964
15698,0.9265069097035303,1.00174549030795,1.014642191362104
15897,0.9255302207374604,1.00175746540438,1.014854390088894
16096,0.9245549687892404,1.00178428962313,1.015084790966574
16295,0.9235830698597803,1.00181638288117,1.0153142338388939
16494,0.9226212300160304,1.00185039215974,1.015547029739784
16700,0.9216507681044204,1.0018796114017,1.015772640580854
16899,0.9207023403749504,1.0019140996829499,1.015991545364784
17098,0.9197510386195904,1.0019409239016999,1.0161908109897841
17297,0.9188112329579804,1.00197972321688,1.0164030097165742
17496,0.9178723853017304,1.00201037946688,1.0166147294406842
17702,0.9169550928249405,1.00204869977938,1.0168360292478242
17901,0.9160301362856504,1.00208414606599,1.0170463119638942
18100,0.9151272139186905,1.0021071382534898,1.0172575526853243
18299,0.9142099214419005,1.0021262984097399,1.0174673563987142
18498,0.9132974190017205,1.0021545596365298,1.0176814711460342
18704,0.9123734204677905,1.0021684507534898,1.0178917538621042
18903,0.9114575649990405,1.0021904849356298,1.0180943725156741
19102,0.9105397935195705,1.0022264102249199,1.018297470171924
19301,0.9096354341445705,1.00226473053742,1.018493382768354
19500,0.9087243687124305,1.00232748004546,1.018682589307644
19706,0.9077998911758205,1.00237059039457,1.0188876029746141
19905,0.9068596065115305,1.00242519683743,1.019069145451404
20104,0.9059193218472406,1.00245872711332,1.019266495055874
20303,0.9049742471365305,1.00249944244903,1.0194461215219441
20502,0.9040262984097405,1.0025401577847401,1.0196453871469442
20708,0.9030759546597404,1.0025521328811702,1.0198307616549842
20907,0.9021327959695604,1.00254590582671,1.0199984130246242
21109,0.9011977803445604,1.0025430318008202,1.0201588793344443
21308,0.9002541426517005,1.0025483008401102,1.0202882103915842
21514,0.8993167320034905,1.0025679399990401,1.0204165834335543
21712,0.8983769263418805,1.0025894951785002,1.0205540575558742
21911,0.8974467007534905,1.0026129663686802,1.0206752455478343
22110,0.8965131221365306,1.0026263784731502,1.0208160726987243
22309,0.8955838545633106,1.0026752368740401,1.0209741439853344
22515,0.8946536289749206,1.0027188262258302,1.0211226351987244
22714,0.8937162183267107,1.0027585835463702,1.0212677733835445
22913,0.8927711436160006,1.0028016938954802,1.0214210546335445
23112,0.8918116987954606,1.0028184590285203,1.0215896640085445
23311,0.8908599180374206,1.0028270810963802,1.0217558783603344
23518,0.8899076582767006,1.0028563003383402,1.0219206557040845
23717,0.8889261792740206,1.0028634853981602,1.0220830380246246
23916,0.8879106909927706,1.0028697124526202,1.0222511683969446
24115,0.8868999927481307,1.0028768975124402,1.0224279208371245
24314,0.8858763614017007,1.0028974946767302,1.0225970092148045
24520,0.8848393179409907,1.0029171338356602,1.0227833417380146
24719,0.8838099385427807,1.0029612021999401,1.0229500350924845
24918,0.8827743320999206,1.0029904214419,1.0231291825558746
25117,0.8817324986026006,1.0030311367776101,1.0232987499362345
25316,0.8807035982070706,1.0030632300356501,1.0234769393844545
25522,0.8796780508401105,1.00310586138208,1.0236503387960645
25721,0.8786635205642205,1.00314082866601,1.0238246962130344
25920,0.8776398892177905,1.00318633403833,1.0239899525594645
26119,0.8766325440017204,1.0032189063088601,1.0241633519710744
26380,0.8756237617776104,1.00327590777493,1.0243367513826844
26586,0.8746145005508204,1.00333051421779,1.0244962596871445
26785,0.8736191304311803,1.00339326372583,1.0246461879085744
