Timestamp (uS),IMU3_X,IMU3_Y,IMU3_Z
5,1.0,1.0,1.0
513,0.999706131105355,0.99994251953125,1.00040547680848
729,0.999122704349995,0.9998222895544601,1.00120828735045
950,0.9985296975116049,0.9997221777392801,1.00202019897277
1148,0.9979280686053549,0.9996321250000001,1.0028450436968799
1364,0.9973345827642849,0.9995444672839301,1.00367851048885
1562,0.9967578620660649,0.9994750117187501,1.00450287621028
1761,0.9961739563080249,0.9994151362267901,1.0053023337334899
1967,0.9956135217401648,0.9993475966723301,1.0061003542388498
2184,0.9950430280865948,0.9992843681518001,1.0069060388067097
2383,0.9944706184223049,0.9992153915893001,1.0077155554058197
2582,0.9939082678339148,0.99913300291252,1.0085284250334996
2787,0.9933377741803449,0.9990252270348401,1.0093427316692196
2986,0.9927835666571349,0.9989145771312701,1.0101670973906496
3185,0.9922312751544549,0.9987857250768101,1.0109857150701096
3383,0.9916832946857048,0.99864346091788,1.0118091227861796
3582,0.9911199860919548,0.9985035917821601,1.0126013952495696
3808,0.9905595515240948,0.9983747397277001,1.0133951047209997
4007,0.9900125290607048,0.9982564257616301,1.0141797131218897
4206,0.9894655065973148,0.9981433808348501,1.0149830026763498
4405,0.9889112990741048,0.9980265038768201,1.0157695270879599
4604,0.9883556545428548,0.9979321401036101,1.0165397653692099
4810,0.9877909089410648,0.9978377763304,1.0173152726897499
5008,0.9872132302276748,0.9977515556223701,1.0180888639995698
5207,0.9866312404803548,0.9976706039634401,1.0188691613665297
5406,0.9860344016107148,0.9975776772080801,1.0196465847075997
5605,0.9854217556133947,0.9975039106089701,1.0204359831450998
5810,0.9848115046392847,0.9974287069920101,1.0212354406683097
6009,0.9842007746624947,0.9973511083616501,1.0220401672308097
6207,0.9835809436053546,0.9972878798411201,1.0228583058977796
6406,0.9829606335455346,0.9972193822813001,1.0236826716192096
6605,0.9823403234857147,0.9971389096250501,1.0245199704424295
6811,0.9817142653839247,0.9970603529795201,1.0253337980754695
7035,0.9810939553241047,0.9969904184116601,1.0261457096977895
7234,0.9804693342303546,0.9969185678232702,1.0269772604790395
7433,0.9798456711419646,0.9968404901902301,1.0278145593022594
7632,0.9792186550250046,0.9967456474143401,1.0286504211174394
7837,0.9785796638116147,0.9966531996616601,1.0294862829326195
8036,0.9779521686919747,0.9965449447813001,1.0303116066594094
8235,0.9773443127312647,0.9964457909714801,1.0311398044120894
8434,0.9767407678142946,0.9963538222214802,1.0319665651567294
8632,0.9761204577544746,0.9962388612839802,1.0327890148674395
8838,0.9755183498455446,0.9961468925339803,1.0336100275602995
9037,0.9749401921294747,0.9960506127500502,1.0344157121281594
9235,0.9743668244500147,0.9959696610911203,1.0352199596879794
9434,0.9738006418303746,0.9958863144089802,1.0360357033415495
9633,0.9732354172259047,0.9957967406821903,1.0368619850835095
9839,0.9726831257232247,0.9957095619688002,1.0377011999272594
10038,0.9721198171294747,0.9956190302268402,1.0385313137004695
10236,0.9715680046294747,0.9955299355027302,1.0393561584245794
10436,0.9710252932000146,0.9954326977134401,1.0401742970915493
10634,0.9704615056035846,0.9953445609946902,1.0409866877165492
10840,0.9699092141009046,0.9952425331589801,1.0417995573442291
11039,0.9693540485723345,0.9951520014170201,1.0426282340995892
11238,0.9687979250384046,0.9950518896018401,1.0434573898576291
11437,0.9682441965276846,0.9949436347214801,1.0442875036308392
11636,0.9676813669366146,0.99484735493755,1.0451180964067293
11842,0.9671218903741146,0.9947534701670201,1.0459649753129792
12040,0.9665628928142945,0.9946725185080901,1.0468286193522691
12239,0.9660029372491146,0.9945949198777301,1.0476903473808392
12438,0.9654539987750046,0.9945067831589801,1.0485410583183392
