Timestamp (uS),IMU2_X,IMU2_Y,IMU2_Z
5,0.5,0.5,0.5
513,0.50013460009643,0.50005436694152,0.500485470457145
729,0.50039757324464,0.50015160473081,0.501474134519645
950,0.50065575634643,0.50024740551206,0.502452739496435
1148,0.50091346044554,0.50035709741027,0.503424159413405
1363,0.5011553574169699,0.5004816384308,0.504393663319655
1561,0.5013982123937599,0.5005951623602599,0.505360293200015
1760,0.5016401093651899,0.5007259304254399,0.5063115949553749
1966,0.5018863173705499,0.5008725056182999,0.5072676867473449
2182,0.5021406684410898,0.5010243498602599,0.5082271315678849
2381,0.5024074736205498,0.5011603869647299,0.5091837023723449
2580,0.5026680517455498,0.5013031301263399,0.5101522482732349
2785,0.5029310248937598,0.5014458732879499,0.5111428283464549
2984,0.5031983090758998,0.5015775993584899,0.5121204753178848
3182,0.5034766103491098,0.5017064514129499,0.5130827941643149
3381,0.5037323984374998,0.5018137482879499,0.5140465500187849
3579,0.5039853124999999,0.5019234401861599,0.5149940197428948
3805,0.5042511596642899,0.5020187619647298,0.5159362204277148
4004,0.5045050317321499,0.5021121677227698,0.5168870431803948
4202,0.5047694418883999,0.5022012624468798,0.5178345129045048
4401,0.5050223559509,0.5022755080486698,0.5187872516777148
4600,0.50529395116697,0.5023612497442098,0.5197375954277148
4806,0.50556363036251,0.5024369323638498,0.5206716530473549
5004,0.5058395366125099,0.5025150099968898,0.5216200807768249
5203,0.50610346776608,0.5025993146843898,0.5225656344902149
5402,0.5063707519482199,0.5026826613665298,0.5235068771696749
5600,0.5066413891589299,0.5027779831450998,0.5244490778544949
5806,0.5069287915026799,0.5028761789495598,0.5253788244402049
6004,0.5072142778258999,0.5029734167388499,0.5263167140910949
6203,0.5075035961803699,0.5030668224968898,0.527272326880385
6402,0.5077962675634099,0.5031702873406398,0.528214048562525
6601,0.5080822328991199,0.5032646511138499,0.529161997289315
6806,0.5083710722509099,0.5033585358843798,0.530121442109855
7031,0.50865128953484,0.5034437985772399,0.5310622057768251
7229,0.50891378367056,0.5035319352959898,0.5320297936625451
7428,0.5091681347410999,0.5035865417388499,0.5329897174857651
7627,0.5094253598375299,0.5036665353924199,0.533945809277735
7832,0.5096701308348499,0.5037359909575999,0.5349014220670251
8030,0.5099048427464599,0.5037896393950999,0.5358623039054151
8229,0.5101371596446699,0.5038418508245599,0.5367963615250552
8428,0.5103666025169898,0.50389837328795,0.5377399992179152
8626,0.5105888603294898,0.5039668708477699,0.5386845949161352
8832,0.5108226142357398,0.5040420744647299,0.5396349386661352
9031,0.5110635532018099,0.5041215891156199,0.5405986945206052
9229,0.5113260473375298,0.5041972717352599,0.5415662824063252
9428,0.5115669863035999,0.5042863664593699,0.5425319542813252
9626,0.5118179843455699,0.5043505529852599,0.5434971471536452
9832,0.5120823945018199,0.5044243195843698,0.5444561129715052
10031,0.5123357875669999,0.5044894641156198,0.5454299279116852
10229,0.51258774362414,0.5045713737799098,0.5463898517349052
10428,0.51283251462146,0.5046398713397298,0.5473583976357952
10627,0.51309069772325,0.5047064528790197,0.5483350866018651
10833,0.51334552779647,0.5047730344183097,0.5492873463625851
11031,0.51360993795272,0.5048309938897396,0.5502434381545551
11230,0.5138863232054001,0.5048999704522397,0.5511980929384851
11429,0.51415696041611,0.5049627199602796,0.5521570587563451
11628,0.51441993356432,0.5050187634209896,0.5531246466420652
11833,0.51470733590807,0.5050853449602796,0.5540994195876052
12032,0.5150124614000301,0.5051318083379596,0.5550871256447453
12230,0.5153180658946701,0.5051859357781395,0.5560839327724253
12429,0.5155748119884201,0.5052300041424195,0.5570639747670653
12628,0.5158401801500302,0.5052817365691995,0.5580353946840353
12834,0.5161347675536002,0.5053176618584895,0.5590068146010053
13032,0.5164125898143203,0.5053478391058095,0.5599729654786854
13231,0.5167110092491403,0.5053770583477695,0.5609443853956554
13469,0.5170012856187802,0.5053856804156295,0.5618870650831553
13668,0.5172997050536002,0.5054115466290194,0.5628316607813754
13873,0.5175569301500302,0.5054297487799094,0.5637695504322654
14072,0.5178342734080702,0.5054517829620494,0.5647112721144054
14271,0.5181259867857502,0.5054666320843694,0.5656654478956554
14470,0.5184153051402202,0.5054685480950893,0.5666282457447654
14668,0.5187170776036102,0.5054690270977693,0.5676039767054755
14874,0.5190193290696802,0.5054522619647293,0.5685811446742255
15073,0.5193177485045002,0.5054536989727693,0.5695832208411955
15272,0.5196262270152202,0.5054402868682992,0.5705852970081655
15471,0.5199347055259402,0.5054316648004392,0.5715907262037055
15669,0.5202470160679102,0.5054196897040092,0.5725860963233456
15875,0.5205521415598703,0.5054000505450792,0.5735565582349555
16074,0.5208476869688002,0.5053722683209692,0.5745069019849556
16273,0.5210934159714803,0.5053828064093592,0.5754543717090655
16472,0.5213745912607702,0.5054105886334692,0.5764411197510355
16670,0.5216701366697002,0.5054417238861492,0.5774475069617455
16876,0.5219695141098802,0.5054838762298992,0.5784390450501355
17075,0.5222497313938103,0.5055279445941792,0.5793903468054955
17273,0.5225352177170303,0.5055964421539991,0.5803507496412055
17472,0.5228341161545302,0.5056553596307891,0.5812972613599555
17671,0.5231569647848903,0.5057363112897191,0.5822404200501355
17877,0.5234850824643502,0.5058306750629291,0.5831969908545955
18075,0.5238155951572102,0.5059341399066791,0.5841703267920956
18274,0.5241274266965003,0.5060629919611391,0.5851259395813856
18473,0.5244517123447102,0.5062225002655991,0.5860911324537056
18672,0.5247779140036403,0.5063786555414891,0.5870783595081656
18877,0.5251338139072103,0.5065534919709491,0.5880540904688756
19076,0.5254734276804203,0.5067192273200591,0.5890360484742356
19275,0.5258010663473903,0.5068634074995192,0.5900146534510257
19474,0.5261291840268503,0.5069903435334492,0.5909855943653156
19672,0.5264424525839903,0.5070794382575592,0.5919512662403156
19878,0.5267538051206002,0.5071254226325592,0.5929313082349555
20077,0.5270450394956002,0.5071048254682692,0.5939367374304956
20276,0.5273295678134602,0.5070727322102292,0.5949364185840655
20474,0.5276212811911402,0.5070248318146992,0.5959452008081756
20673,0.5279053305063202,0.5069683093513091,0.5969444029590656
20879,0.5281683036545302,0.506924719999519,0.5978980997376356
21077,0.5284279237741701,0.506890710720949,0.5988268883081757
21276,0.5286837118625601,0.506884004663809,0.5997532818653156
21475,0.5289351889170202,0.506920887968269,0.6007141637037057
21674,0.5291579257322002,0.506958250275409,0.6016295401697757
21879,0.5293940746616602,0.507044470983439,0.6025568917322757
22078,0.5296800399973702,0.507167574986119,0.6035077144849557
22277,0.5299588202732602,0.507291636994159,0.6044681173206656
22475,0.5302428695884402,0.5074056399262991,0.6054160660474557
22674,0.5305068007420103,0.5075479040852291,0.6063735948572757
22880,0.5308009091429002,0.5076662180512991,0.6073210645813857
23078,0.5310863954661202,0.5077845320173691,0.6082666182947757
23277,0.5313421835545102,0.5078645256709391,0.6091829527662057
23476,0.5315859965464702,0.5079330232307591,0.6100609669251357
23675,0.5318087333616502,0.507970864540579,0.6109255689795957
23880,0.5320554203696902,0.508028824012009,0.6117729268885257
24079,0.5322896532786202,0.508079598423619,0.6126250748340657
24278,0.5324779018125502,0.508137557895049,0.6134575836206757
24477,0.5326833944920102,0.508201265418259,0.6143044625269257
24675,0.5328836181223702,0.508241022738799,0.6151728966126357
24881,0.5330718666563001,0.508294192173619,0.6160480367456758
25079,0.5332673002500501,0.508334428506649,0.6169365889929957
25278,0.5334488427268401,0.508397178014689,0.6178466964099657
25477,0.5335963759250602,0.508481482702189,0.6187903341028257
25675,0.5337783974045301,0.508545669228079,0.6197833091992557
25881,0.5339465277768501,0.508598838662899,0.6207978394751458
26080,0.5341170531625702,0.508643386029859,0.6217994366394358
26341,0.5342760824545402,0.508683143350399,0.6227828316626458
26540,0.5344327167331102,0.508689849407539,0.6237508985608559
26738,0.5345654008188202,0.508666857220039,0.6247189654590659
26944,0.5346904208420302,0.5086567981343291,0.6256879903626359
27142,0.5348197518991702,0.5086333269441491,0.6266651583313859
27342,0.5349615370554202,0.5086175198164691,0.6276586124304959
27540,0.5350923051206001,0.5086060237227191,0.6286554195581759
27739,0.5352321742563201,0.5086065027253991,0.629665159797456
27945,0.5353643793295401,0.5085974016548591,0.630665319953706
28143,0.5354893993527501,0.5086074607405691,0.631651109990316
28342,0.53562543645722,0.508620393842359,0.632641690063536
28541,0.53577584368133,0.5086414700191391,0.633627959102826
28740,0.5359272089108,0.508667336232529,0.634627640256396
