Timestamp (uS),IMU1_X,IMU1_Y,IMU1_Z
5,0.0,0.0,0.0
513,-0.000473016358035,5.987548215000001e-06,-5.0774416515e-05
729,-0.0014152170428550002,1.5088618755000001e-05,-0.00015855029419500002
950,-0.0023622077642850006,2.7063715185000003e-05,-0.00024812402098500004
1148,-0.0033058454571450006,2.6584712505000002e-05,-0.000339134765625
1364,-0.004239424074105001,2.5626707145e-05,-0.00042296045044500004
1562,-0.005171086670535001,1.2693605354999999e-05,-0.0005082231433050001
1761,-0.006088858150005001,1.0777594635e-05,-0.0005795947290150001
1967,-0.006998965566975001,2.634529454999998e-06,-0.0006428232495450001
2184,-0.007907156973225,-1.3172598225e-05,-0.0007094047888350001
2383,-0.008834508535725,-2.6105700015e-05,-0.0007707172888350002
2582,-0.009746531973225,-4.1912827694999996e-05,-0.0008296347656250001
2787,-0.010652807358945,-6.9695051805e-05,-0.0008794511718750002
2986,-0.011588780989305,-0.00011472142144500001,-0.0009455537084850002
3185,-0.012522359606265,-0.000166453848225,-0.0009958491174150003
3383,-0.013465039293765,-0.00023111937679500002,-0.0010657836852750002
3582,-0.014395264882155,-0.000290036853585,-0.0011290122058050002
3808,-0.015321658439295,-0.00034655931697500004,-0.0011884086950850001
4007,-0.016269607166085,-0.00041361986875500007,-0.0012573852575850002
4206,-0.017214681876794997,-0.0004696633294650001,-0.0013287568432950002
4405,-0.018165983632155,-0.0005185217303550001,-0.001398691411155
4604,-0.019112016348225,-0.000565943113395,-0.001479164067405
4810,-0.020058528066975,-0.000606179446425,-0.001566821783475
5008,-0.021012703848225,-0.000624381597315,-0.001662143562045
5207,-0.021981249749115,-0.000661743904455,-0.001767524426325
5406,-0.022935904533045,-0.000686173099995,-0.001880569353105
5605,-0.023903971431255,-0.000695753173215,-0.002010379412925
5810,-0.024892156491075,-0.0006900051312449999,-0.0021430634986349998
6009,-0.025888963618755,-0.0006756350116049999,-0.0022877226807749996
6207,-0.026903493894645,-0.0006564748553549999,-0.0024338188709549994
6406,-0.027918982175895002,-0.000637314699105,-0.0025779990504149995
6605,-0.028941176514285002,-0.000614801514285,-0.0027140361548849993
6811,-0.029948042727675,-0.000576481201785,-0.0028462412281049995
7035,-0.030943891849995003,-0.0005601950714249999,-0.0029784463013249997
7234,-0.031939261969635,-0.0005333708526749999,-0.003107777358465
7433,-0.032921219974995,-0.0005194797357149999,-0.0032313603638249996
7632,-0.033895034915175,-0.0005089416473249999,-0.0033372202307849997
