timestamps,x,y,z
1,-0.27225989373434006,-0.21966423244475167,0.47490788282069546
5474,-2.2337960847670226,-1.7784129131877073,3.903825416547484
10540,-8.319703719522874,-6.517178070060874,14.572588218701988
15576,-18.693245320182974,-14.347104045183583,32.79922686191126
20572,-28.5435704175641,-21.328260461708535,50.02889892447917
25597,-32.127150776522704,-23.174735695048227,55.83203559981989
30593,-29.500742509565047,-20.459510205005973,50.16106344135781
35594,-26.099619712369165,-17.77343753806859,43.12728249503682
40582,-25.899545139719656,-18.04457678330969,42.58462358394848
45614,-27.781709921200544,-19.920323012855487,46.7581215836998
50609,-28.65481810639735,-20.690584582633683,49.49289630685028
55596,-27.703124165026363,-19.812756854844626,48.49206323114629
60585,-26.508846867246316,-18.786539743814924,46.35575038626533
65576,-26.354935329152788,-18.75081685278453,45.853548701342085
70574,-26.87402422077076,-19.401250297957322,46.82855556757619
75572,-27.136943420307208,-19.978773744495385,47.55006097880165
80572,-26.996960079977427,-20.300404690212186,47.317753124612175
85602,-26.994365751788,-20.55839138557454,46.91124878182142
90596,-27.391999412859715,-20.67254339677588,47.08839869407625
95585,-27.776448256380153,-20.302329821008392,47.52940496406048
100577,-27.651869637889327,-19.504665048131656,47.46201388660693
105577,-27.12316218123316,-19.01381273071992,46.78369839294853
110578,-26.77888699668073,-19.429866285646067,46.06488853716248
115577,-27.026885237512786,-20.31453509849388,45.68007816324625
120578,-27.69390642840078,-20.678467848152007,45.468205911986324
125578,-28.239033473323634,-20.239823676719496,45.22615437857136
130578,-28.29343117951217,-19.58876141078371,45.09179885480943
135577,-27.96012628862995,-19.22330669862045,45.31675235331553
140578,-27.609988876143092,-19.086892366318946,45.92329407992709
145578,-27.471997550174468,-19.037124896302895,46.702432093050874
150575,-27.461174028341937,-19.112330096988927,47.37058674169955
155577,-27.375022463366165,-19.248689428221642,47.662857520170256
160579,-27.18497789909457,-19.24351951492913,47.49412297673161
165619,-27.03947725808953,-19.077782281595802,47.11354192401609
170623,-26.98758565722463,-18.95639965140788,46.89990231892745
175623,-26.843478895525088,-19.00721972435802,46.92556584431144
180624,-26.432375153981578,-19.13001878717621,46.879786183318565
185625,-25.894138797852676,-19.162651949163596,46.513624738196846
190626,-25.59159600494182,-19.078716570549734,46.023105306684975
195624,-25.74929315808229,-18.955548370873174,45.83612642734345
200624,-26.286195976098973,-18.81271510284505,46.1162154694269
205624,-26.87965259372385,-18.59314994082134,46.66338894926049
210625,-27.11972867922952,-18.31818214849838,47.221344520300754
215625,-26.851173335552655,-18.209836421542214,47.62570421609887
220625,-26.43315125470111,-18.572733116549216,47.695028883105806
225625,-26.378539948819785,-19.416076645516046,47.333124446596244
230623,-26.720307707417213,-20.24983458207958,46.78597680525967
235624,-27.005068642951358,-20.510771252784096,46.45422460706673
240628,-26.899687315219232,-20.184263000268775,46.42345906899355
245627,-26.581021395373746,-19.79981016978608,46.52312925894466
250626,-26.48777661896455,-19.837118608464,46.79185810536766
255627,-26.79168892828738,-20.269340519953555,47.40780421784508
260626,-27.21159902121006,-20.670597096432054,48.160381946007575
265630,-27.374219226569792,-20.663384398787965,48.498043794573846
270627,-27.231268831366666,-20.215021931131208,48.18929053686878
275627,-26.993417421895476,-19.595732765586224,47.57962125252979
280627,-26.790540674929666,-19.149783310088,47.12668789618521
285628,-26.657481049300838,-19.050720754708294,46.92521543479828
290629,-26.763857001391575,-19.200895165157096,46.76922721833453
295629,-27.266141997687026,-19.369477031944616,46.52358811246288
300626,-27.909533777937664,-19.399211343850038,46.31159240122028
305631,-28.143366466571777,-19.22907050154131,46.40076953828225
310627,-27.70821620689951,-18.799543100846993,46.960067204159174
315628,-26.89072505791613,-18.117958986015434,47.800048388288275
320628,-26.176606687803655,-17.406480236843624,48.357299435918975
325689,-25.81136833532177,-16.981165200058577,48.210963657187165
330694,-25.75355462893835,-16.95647819011788,47.60773990413872
335698,-25.95528270075365,-17.22568986407725,47.153929210439635
340699,-26.499999668666035,-17.683389526267554,47.04124463776063
345698,-27.30710780729352,-18.21294147769615,46.92410567207698
350699,-27.86850262992417,-18.50222029529991,46.530195431725915
355699,-27.67102355510232,-18.2508410526441,46.08296238462495
360698,-26.85998302427703,-17.61026701714508,46.03333389618017
365699,-26.127972127710176,-17.09772060126763,46.48997756360228
370699,-25.946779661419168,-17.030232280400476,47.03918057823395
375699,-26.161459127773206,-17.274932504848444,47.16924725587183
380695,-26.347561446148777,-17.55821996887412,46.77059321499077
385697,-26.398512006170687,-17.803070734824587,46.14505587409535
390699,-26.63005396819788,-18.092421474031298,45.634143564213446
395699,-27.26374565392797,-18.4339306695597,45.35649824177575
400701,-27.98061816866239,-18.67514987967927,45.266332157009295
405705,-28.221109051888643,-18.63207332344087,45.33920327172999
410708,-27.841601624528614,-18.265854354026434,45.6306081136608
415709,-27.250488944882854,-17.800328814049784,46.18000466851058
420709,-26.921901154743157,-17.649083543310773,46.881384610959216
425711,-26.906462498249386,-18.02549740990542,47.38786567363701
430717,-26.857072921489014,-18.62232033179032,47.220234343628476
435719,-26.515313945565342,-18.915986206432564,46.269874414067644
440725,-26.05895322219776,-18.769559913343627,45.19103200333264
445732,-25.85480250914203,-18.51015864888705,44.937279014922204
450735,-25.989860659194775,-18.440311331506553,45.82893044130758
455737,-26.252233467773458,-18.4652859292699,47.20100349258213
460737,-26.491905316464774,-18.253133683926798,47.98671389259427
465748,-26.74267834545428,-17.70232809990974,47.718192347938995
470755,-27.009247254514477,-17.15273593679339,46.94498706134192
475766,-27.210396567716273,-17.067006610760806,46.546545009927975
480775,-27.371808815267222,-17.555823678399193,46.77492372577546
485784,-27.629923978907204,-18.243688210381443,47.1802621652371
490793,-27.97467595604205,-18.574952632265344,47.30395578570536
495803,-28.14962504662133,-18.325926906563936,47.15139511773594
500809,-27.894871850272185,-17.82909684149614,47.00673726573921
505816,-27.27591005790035,-17.58556272532396,47.02450195845136
510824,-26.719660437197792,-17.73667411451191,47.11413300601702
515825,-26.65631837126665,-18.108213882866398,47.11656140858754
520825,-27.1327925286787,-18.616828381764883,46.98060896089511
525835,-27.784194384471725,-19.236409302024402,46.809332622153626
530847,-28.140476174431925,-19.652856179850758,46.7831502108107
535858,-27.99165526473714,-19.503148521855874,46.96518785350031
540866,-27.516170737521918,-18.992800126913682,47.17731511339153
545884,-27.084638221875462,-18.761274095105662,47.18731112712912
550896,-26.952507655789987,-19.062533782250156,47.00510779870634
555904,-27.07555948628523,-19.45480597021957,46.85788775352998
560910,-27.160161093229192,-19.379938023047053,46.88281433393696
565910,-26.956896527568897,-18.834975563404598,46.97366699147081
570910,-26.54358693655418,-18.34056408916306,46.958538256183715
575910,-26.259108350279593,-18.307499590660296,46.830979777652146
580910,-26.387287188287576,-18.63717070076075,46.73021432058586
585910,-26.95085739480714,-18.9891113361066,46.72481694809843
590910,-27.65598201382265,-19.174490445610097,46.6703764555387
595910,-27.988547927373805,-19.171301528973483,46.33741283400412
600910,-27.642085181699496,-19.027290313969534,45.78191593260686
605910,-26.924331446023302,-18.889822821633423,45.489088303792514
610910,-26.49213313632322,-18.907942582639606,45.835855637658746
615910,-26.674495325035746,-19.018894853704083,46.49646784737211
620910,-27.255574809913526,-19.034033662618302,46.82531334224668
625910,-27.853324811354405,-18.9528370540411,46.73188293619853
630910,-28.24444486135949,-18.965272751103416,46.63864442810707
635910,-28.32957605435311,-19.133595581574777,46.6659276921439
640910,-28.101333553541096,-19.29201880299645,46.48935258810949
646023,-27.75092476285603,-19.298204548191396,46.02457162642108
651035,-27.56865131813418,-19.22328790134573,45.67457091478839
656032,-27.650441255757496,-19.23618368940704,45.76741982708827
661036,-27.858174707949853,-19.382238506080835,46.13137792460473
666034,-28.04501794832889,-19.537380990108293,46.36290633805379
671031,-28.078871078301063,-19.55895428442059,46.29448473683415
676035,-27.71844366371121,-19.440778053100004,46.080638699634704
681033,-26.90804719165125,-19.34254753807558,45.9673077556611
686030,-26.174143180727643,-19.46030389147435,46.07875046606974
691034,-26.1664613397212,-19.74619507429867,46.29559566122626
696036,-26.78210897011355,-19.8152686694167,46.28542380067724
701033,-27.284955919126464,-19.431394808311783,45.84327776445152
706030,-27.283873161908783,-19.0070396736246,45.219228025947366
711034,-27.093059565170872,-19.15830495019549,44.88307360923798
716032,-27.114548231909,-19.814602243678177,44.974892568061485
721036,-27.30636913939233,-20.260119354208754,45.19818936032927
726034,-27.377470678139115,-20.048854577910372,45.25070728746935
731030,-27.21494265394261,-19.484660512967213,45.213193154540754
736037,-26.956312204788603,-19.16286775530701,45.41795708428097
741036,-26.795802408518075,-19.31212100523611,45.866377787309126
746035,-26.841254213519328,-19.692528345422986,45.97522806072007
751036,-27.043933126873398,-19.97935498857804,45.31916580346699
756037,-27.190369414989526,-20.090600313933834,44.449267818538885
761040,-27.076573946981416,-20.203320045458746,44.30967762738692
766042,-26.738046473710146,-20.525009890184116,44.93095236339508
771048,-26.430945692069717,-20.920626703750067,45.378733661691875
776060,-26.375182486309996,-20.82293266547271,44.980520756044726
781069,-26.552086378156243,-19.88707163564089,44.07107616366891
786077,-26.756848739221578,-18.66349573639338,43.45900254537722
791084,-26.841895968973862,-18.092214334164623,43.50050298924647
796085,-26.858853654735555,-18.37790102032147,43.888227408986175
801087,-26.895238833317894,-18.88345138898163,44.23157331093914
806089,-26.868822648402045,-19.068227241467373,44.538880471410266
811096,-26.68659915326256,-19.017545558985734,44.926618200368814
