timestamps,x,y,z
1,0.005038354965299691,-0.01322564311063133,0.027002406248579445
5474,0.012045358440502606,-0.08128387827978557,0.1681822441959744
10540,-0.08044200635313896,-0.19751369694152038,0.41388775946250783
15576,-0.49628207962009036,-0.1948604763357658,0.4131166652569908
20572,-1.2501945970779973,0.08967797763070862,-0.19757767315447503
25597,-1.7952903412696448,0.42472282310515513,-1.0343370996145709
30593,-1.42998559296894,0.19836192585288867,-1.1251680851636925
35594,-0.21220405951093496,-0.8528722466957336,-0.1959907364386737
40582,0.8591456019034077,-1.9897090221956872,0.6893687275719266
45614,0.8261545183277222,-2.1405601947981645,0.32422809291321536
50609,-0.1332485167652278,-1.4120686417846138,-0.8939752354888446
55596,-0.871287150419136,-0.9915238965235503,-1.170199450210564
60585,-0.6810195921035734,-1.1866806909448266,0.21299764209956423
65576,-0.12461841600701182,-0.9049968893962043,1.5998065234090135
70574,-0.07304599567896462,0.3325891806537008,1.2558957809567246
75572,-0.5213563258394854,1.3804032921163298,-0.2045822438170785
80572,-0.9229959912632572,1.2433590299253554,-1.12174703569057
85602,-0.9915163135096856,0.4088222814961473,-1.173473940592788
90596,-0.6396747037856025,-0.3316050949765101,-1.003881401594151
95585,0.1143644115015172,-0.8768134508114109,-0.8433531423383
100577,0.8256368432157473,-1.0044798142801252,-0.7280892989413164
105577,0.9405717014089977,-0.3202760341408011,-0.9054261199054604
110578,0.6018369573710417,0.4051136229271286,-1.17389820181808
115577,0.41967409704338665,-0.16644491998982966,-0.9037193184334664
120578,0.3971078891072078,-1.5257890204998326,-0.2451998996539505
125578,0.0054611332004729195,-1.6744857883740145,-0.1688309663094269
130578,-0.5665173269572111,-0.3047151134983738,-0.8938059138323595
135577,-0.44606525459347013,0.6622123096610013,-1.4331094186088165
140578,0.3771463787679095,0.1730298137308189,-1.0881343360635922
145578,0.8600971556153002,-0.558263604820299,-0.34043294329447804
150575,0.57417779924897,-0.31645695087958237,0.11411636315476266
155577,0.20597307503951517,0.4328442423069952,0.23212106328028412
160579,0.15190901434089357,0.7614383503153509,0.18620161854598463
165619,0.03485908486759451,0.6330674095414958,0.005622858700119452
170623,-0.18324466886845378,0.363514190921076,-0.1013431455983814
175623,-0.02738442298596059,-0.19609695453143353,0.145939697407222
180624,0.33284364294135893,-1.1108045241360747,0.5770593412757826
185625,0.059169758658914835,-1.6799697916064336,0.6385617589129563
190626,-0.9102764792525501,-1.2907900399384669,0.07705086821276158
195624,-1.5047382664269142,-0.482585534091074,-0.5173926086449883
200624,-1.0601211295536461,-0.13233323673542047,-0.25142829312931153
205624,-0.31900912156937516,-0.09581369652089766,0.6928623086566307
210625,-0.2588520521192742,0.2302952009818472,1.086557478780378
215625,-0.6287542001821524,0.5608208717250003,0.4528082934443818
220625,-0.5172334822697645,0.19983284140123853,-0.3635887019354261
225625,0.1085741770168384,-0.5566175348744621,-0.6798866512082679
230623,0.49674379816166325,-0.750438551348799,-0.741868208175247
235624,0.5199384129660286,-0.22735773581521104,-0.8707703005701913
240628,0.7501639035944103,0.2839980222758301,-1.0029263804616761
245627,1.100248176546881,0.3147534678742013,-1.1758933394571949
250626,0.7881109289993982,0.022597758596914517,-1.5916959505464743
255627,-0.11630018831744987,-0.364323621906829,-2.1508797977411205
260626,-0.5479274771078607,-0.7410036588858279,-2.4996950450541253
265630,-0.16682723017376594,-0.8742915601188049,-2.4926464545360445
270627,0.17826078104588997,-0.6127243616271073,-2.1227177837961855
275627,-0.005206968228184821,-0.31009970176135293,-1.1731459928652292
280627,-0.23900504785062665,-0.39938771899738396,0.2752433354960591
285628,-0.261263764313159,-0.6506519952358872,1.2207036984955062
290629,-0.43964499194970896,-0.5896326216220887,0.8051762701800412
295629,-0.7221885444325734,-0.4812917214099988,-0.18891880689166032
300626,-0.5347208534905131,-0.9485566502353746,-0.2684662492452501
305631,-0.019308973009582852,-1.5941448240364886,0.557094023229531
310627,-0.021178005944988015,-1.2066416227678434,1.004689065505842
315628,-0.5515396454792574,0.18964155280527228,0.7106472633776809
320628,-0.6215836152105855,0.8655945355365045,0.4564459562006731
325689,0.030868186388819278,-0.14064787474027513,0.3479222459125069
330694,0.340814920102461,-1.4235449574655794,-0.43565498554340787
335698,-0.3412321320278814,-1.2143150232872717,-1.883644572417103
340699,-0.9923036886070353,0.0875489471839947,-2.5644594157989617
345698,-0.4162499117876029,0.7305250283545207,-1.4538572277449668
350699,0.7312712348107524,0.27852433842397045,0.34656223763897076
355699,0.7911170509407324,-0.15437981129791858,0.7920836248540626
360698,-0.28980390379209947,0.006319852090259495,-0.2808133747206392
365699,-0.8047097138037618,0.254027835564873,-1.046569508189814
370699,0.021968936028258685,0.3674476189422795,-0.6786524243174432
375699,0.9103986861473649,0.5617600950615169,-0.322603596694901
380695,0.685615468431287,0.4568271819413431,-0.5747726385036306
385697,-0.16002797474507885,-0.42857035058596876,-0.4837459360249513
390699,-0.7234898387197897,-1.3583484001980362,0.30055054240061113
395699,-0.8675715233203974,-1.1657984398788017,0.7905697609054928
400701,-0.6204970830659178,-0.13367054926421132,0.5759811022850801
405705,0.05238481150841502,0.4908068664983442,0.40108818075755875
410708,0.5162631715563305,0.5696928467231096,0.6317400911762076
415709,0.0073025490793901995,0.9377447002156012,0.7964218330260018
420709,-0.9039169543666258,1.3669570865052931,0.5768123292472751
425711,-0.9336618306102739,0.6425972873364938,0.15133787939418716
430717,-0.17992402836796875,-1.0727437794085002,-0.2316639000064592
435719,0.033252300586595486,-1.9596182926606416,-0.412027595457452
440725,-0.6314246006456637,-1.181868939767101,-0.23268117397371843
445732,-1.0760693191701451,0.019669732378879735,0.2556685936730034
450735,-0.6377055226671549,0.36799938408449595,0.5492878465813454
455737,0.028499772443052764,0.08053133895131906,0.20250769455367773
460737,0.20193478156275224,-0.05166829377349489,-0.3802694260447015
465748,0.003661149728848981,0.17420026951261408,-0.34043364067563064
470755,-0.24684165305398495,0.5902029899642682,0.31712290716344316
475766,-0.5423853243445741,1.092452919770589,0.48486302842527285
480775,-0.7670655886658124,1.3473257036017654,-0.5263979025253784
485784,-0.5705773303203531,0.7845014641349576,-1.7823950133837618
490793,-0.0847181655714272,-0.5085767868879274,-1.9089575781209451
495803,-0.19774176709934488,-1.3597527608611324,-1.1278706560579845
500809,-1.3281952377198747,-0.7811411968655166,-0.8878596966993546
505816,-2.3118847149223187,0.4670189758260261,-1.5071424615839168
510824,-1.6873466964471944,0.6038036459195858,-1.651645667191017
515825,0.1525697906582652,-0.7132337791773291,-0.5993212209911511
520825,1.316325293685754,-1.7826449536721722,0.43892878582769285
525835,0.821442388950472,-1.1735326980528955,0.16813902134858874
530847,-0.3106684519317255,0.29992374459912485,-0.8030569756606908
535858,-0.6264019121606903,0.7339264899684342,-1.0198236486425245
540866,-0.21162010632715006,-0.21384383252801276,-0.3887925305244775
545884,-0.13741884242704142,-0.9221736633451348,0.029081530330089603
550896,-0.42434537478494694,-0.21334371825794743,-0.07680394250169999
555904,-0.19775937997043067,0.9504271594469468,-0.021305205112425882
560910,0.39388334283867055,0.9710507816490281,0.30270000348982545
565910,0.2953471032821602,-0.08765012728950557,0.04525781026492391
570910,-0.5045074673676939,-0.8842595791746883,-1.0110107079862891
575910,-0.8322708438654887,-0.8237616482525567,-1.7945384952983954
580910,-0.27373019987747377,-0.40853970409692725,-1.5289059013617967
585910,0.10438567441230422,0.007897628509318936,-0.8323421105682286
590910,-0.5325251816216766,0.4979520651835719,-0.5872991787007471
595910,-1.4245873130752855,0.7699016313979206,-0.5927691346300467
600910,-1.463672346259343,0.3827089122346945,-0.09581232872952579
605910,-0.9365009252140842,-0.32752354545207274,0.6865433754418366
610910,-0.7966022232067774,-0.6646328395284105,0.5649916739736688
615910,-0.8976008146198952,-0.6981908493885514,-0.8560638608115786
620910,-0.47677940772696203,-0.9145575618675224,-2.3658500930442696
625910,0.09948963515180877,-1.0914629166475571,-2.5605341783588385
630910,-0.18226028858835963,-0.7120823219643041,-1.4020470541435108
635910,-1.0382025358778073,-0.24651782680926798,-0.017292040698995266
640910,-1.2384494989374422,-0.655915609293973,0.5695531576613617
646023,-0.7784334389309104,-1.6454982819354702,0.14272652499928667
651035,-0.9031484235984873,-1.787444795609361,-0.889898571135572
656032,-1.9031742861061098,-0.5538122911418535,-1.8765348904237458
661036,-2.4471930719873694,0.8648790773049345,-2.1465720357292772
666034,-1.4373732160053554,0.996810348141838,-1.3422387103990276
671031,0.3754087008369972,-0.17897368205273798,-0.008761104392477233
676035,1.1433711101760404,-1.1225229980625624,0.45650907903598825
681033,0.20081105046462194,-0.5009844944941269,-0.6391688264087033
686030,-1.0559629285324323,1.0887649026999207,-2.0326842253087247
691034,-1.1502864466775156,1.9244667368422286,-2.049654903193296
696036,-0.5440873878136946,1.5243145255260668,-0.9603631217055463
701033,-0.5354058885182725,0.8544347431669393,-0.21387691713867596
706030,-1.0542800927394296,0.3178905821631603,-0.018987942207654596
711034,-1.083513324570092,-0.49161337372483094,0.3671343580671148
716032,-0.5795647149391396,-1.1143998157426533,0.6625899528024781
721036,-0.4269195901245756,-0.680094626894222,0.04528302852124775
726034,-0.8341080937323772,0.1143225571331437,-0.8229319811444745
731030,-1.1017402037336868,-0.1121455211558504,-0.43126519078831155
736037,-0.8860797981165175,-0.9548092842785916,1.0334839990613465
741036,-0.5906245937698954,-0.9148074134877094,1.825263626402743
746035,-0.49575696375468303,-0.09960786887063539,1.3181601445605649
751036,-0.4363855170044799,-0.07961084757548398,0.6084689334040583
756037,-0.39986991064682814,-1.2130610727833433,0.4208157640407482
761040,-0.6035969613702818,-2.102955226600505,0.3317678034500716
766042,-0.8154618619745725,-1.9259339261619735,0.2170719473893359
771048,-0.4825217142427686,-1.4286978950674019,0.5048881972517071
776060,0.147660531865132,-1.180787115470256,0.7276423827413684
781069,0.08924218334306291,-0.7223697509496272,-0.16312282130819533
786077,-0.763951991380503,-0.06791422505460726,-1.647408158798471
791084,-1.2516468315171032,-0.25976235252684354,-1.7454765348639127
796085,-0.7010995480684876,-1.5532935622483743,0.10551889145859983
801087,0.026032021656784195,-2.4416175166739906,1.9362960351084058
806089,-0.07207953119204673,-1.5318616421404085,1.8160311702870708
811096,-0.59478821445215,0.45043609677454777,0.31267978333476043
816094,-0.5848717412900519,1.5746870412043137,-0.5901050621027877
821100,-0.21919659413815631,1.1357916241832997,-0.31333482754739805
826103,-0.3212318441691912,0.0834855118438485,-0.024359540199162873
831101,-0.6975791976875612,-0.6741916975961413,-0.22092488522812273
836111,-0.49431438037248965,-1.0512121287256377,0.060443578848381106
841116,0.11958430175629209,-0.9048536023513694,1.0112746431274
846115,0.18300036049939686,0.08425678005612847,1.3105507528674667
851117,-0.30471809877461403,1.3896828325621426,0.5313121552067945
856116,-0.3592456300281079,1.8664036853334314,-0.021642294066259383
861115,0.2506199858501631,1.240096838410974,0.40414724394409635
866117,0.6291217199644078,0.2876779136798036,1.0927342780935383
871116,0.24513102534176354,-0.3756887870068286,1.4680822179904576
876115,-0.38752690322781524,-0.6773367974805582,1.633898187423681
881117,-0.6338764817215016,-0.5799657627865968,1.4876090195908338
886116,-0.41444157932345654,-0.2004963062745002,0.8862954911056888
891115,0.047635079152032495,-0.07711426213490136,0.23909555022701026
896117,0.43678183383773955,-0.43089305886152984,-0.14933421685713208
901116,0.39443949152411656,-0.5896814445685628,-0.5636135378630245
906115,-0.05976876066011637,-0.020803857046962828,-0.9626413357754048
911117,-0.377983425135474,0.5532106881350788,-0.6361818263887243
916116,-0.28872444517713003,0.12608333732118673,0.4391775178757256
921115,-0.29920895337370196,-0.8968242639336291,0.9336719447619727
926117,-0.7770114390250284,-1.2315936847835216,-0.13540436714065474
