timestamps,x,y,z
1,-0.0011808241603250736,0.0993500071848561,0.039755719695080745
5474,-0.03360027700123199,0.7855698080597797,0.3176315215374867
10540,-0.20352503000506106,2.8004259267385425,1.1607508454618065
15576,-0.5917156113004262,5.973489392555234,2.5847475989714903
20572,-0.9994709225669555,8.566785664691318,3.9447415997756985
25597,-1.0247414484129287,8.901106112360269,4.399856083385962
30593,-0.5947099752567552,7.286060365545969,3.7160987953159133
35594,-0.22493781939582652,5.3643197960920554,2.3500455040855166
40582,-0.5712207045511991,4.057670910436109,0.8709639673011035
45614,-1.7656830672361268,3.0890936194020866,-0.40263909893969385
50609,-3.2351792395209213,2.184279642236493,-1.3139454343004504
55596,-4.2222939647818984,1.727922206952398,-1.7784879800847984
60585,-4.440313661583858,1.941277528236672,-1.922510333488905
65576,-4.16351577228744,2.2315825122857853,-2.1423479366956966
70574,-3.8701196124332515,2.010356037518892,-2.7154353027286064
75572,-3.6673922132106807,1.471280463185456,-3.407054094435779
80572,-2.8469807699387446,1.0452961495820285,-3.861075763419337
85602,-0.7565632775480906,0.9184130129854173,-4.173109785980661
90596,1.6670840000359584,1.3041304457432619,-4.608712531277103
95585,2.5393519234304605,2.241641069359915,-5.132227272986995
100577,1.380088415447577,3.149837023628924,-5.5848772850979715
105577,-0.4931894926699826,3.470566188141241,-5.914664097996615
110578,-1.83624355079788,3.5745755457615638,-6.102804921427851
115577,-2.4641347804956286,4.281745112882706,-6.202401660811504
120578,-2.546498144770384,5.677533981086642,-6.3114730223793485
125578,-2.2293108766459486,6.954084095657641,-6.2408689675603615
130578,-2.0012867450681413,7.400540011156768,-5.613667158580688
135577,-2.3444833960254527,7.232188279421398,-4.628707191942479
140578,-2.929276827006929,7.158795359402721,-4.160904705723742
145578,-3.015349091055258,7.2814810359338615,-4.638867696496747
150575,-2.602826257425135,6.967807922992425,-5.344642219654971
155577,-2.3480517673899923,5.84502792535168,-5.284585876551965
160579,-2.3801955155218453,4.419263096316737,-4.41379999854569
165619,-2.058441574588957,3.554223404719072,-3.7107565703939684
170623,-1.0758675469272525,3.4991689156744834,-4.132957163189024
175623,-0.16118299907567812,3.603353633712486,-5.599423805610803
180624,-0.3571524284045465,3.13347759880978,-7.219831091234312
185625,-1.7008312301572512,2.1617157481315585,-8.5184762929915
190626,-2.8046258695132718,1.335638752830422,-9.831821036671501
195624,-2.2024786271993886,1.0527068476783497,-11.30475389268797
200624,-0.16437801766366766,1.1628063222960987,-12.262449323318407
205624,1.5102893137962392,1.1754472527486146,-12.13538673282501
210625,1.6252742094540646,0.5375129642923312,-11.593419849856195
215625,0.8302363035623639,-1.0399848169706285,-11.962722741018105
220625,0.5387177644318251,-3.25609455907781,-13.342970399289953
225625,1.2029401921214693,-5.252485888635549,-14.253454199942887
230623,2.137431496158322,-6.243439621008015,-13.787469204442555
235624,2.6738812212374183,-6.270208274460722,-12.982164551671996
240628,2.7770386824709186,-6.172457398134266,-13.086576595304212
245627,2.736319375465267,-6.628789224161824,-13.638661682472671
250626,2.9395262762836807,-7.4282784861728395,-13.394179724647756
255627,3.6007167682262073,-7.9814086498825,-12.24965520691464
260626,4.259667782162058,-8.214623716234415,-11.238006441246952
265630,4.188649736264994,-8.458394241349819,-11.161926049363945
270627,3.415078984096892,-8.757727347308544,-11.865471086231814
275627,2.574809056326819,-8.823772087762396,-12.517290161204674
280627,1.9493879507556562,-8.47452680493602,-12.22875291585976
285628,1.3669057969539287,-7.8500572739408465,-10.652875368886903
290629,0.7807127327590043,-7.401341998611719,-8.30319448296637
295629,0.4145050298892151,-7.616178255995674,-6.210580667747549
300626,0.5165383871835423,-8.415037964197655,-5.139394071886559
305631,1.2348592147221382,-9.020737567028611,-5.057307327091254
310627,2.428130689965813,-8.841820416494464,-5.269468740006664
315628,3.4320330972549757,-8.228033989280883,-5.1475552009089505
320628,3.583390275697208,-7.8769686565610035,-4.693584046614607
325689,3.0922812441806773,-7.7724295213697605,-4.2259778155465115
330694,2.689068393941271,-7.306380059943732,-3.8235857452960613
335698,2.581214028505865,-6.285829045613516,-3.424495824333807
340699,2.5629997388808685,-5.173902534458117,-3.1370146725448538
345698,2.717588197302295,-4.373311689134395,-3.0496663302299867
350699,3.2086801874508852,-3.9003822402784625,-2.8702066703260853
355699,3.8140381389515197,-3.69211086412797,-2.1821116076178804
360698,4.214431464466359,-3.5047157390615404,-1.1799747098777333
365699,4.38098709947947,-2.695951085541906,-0.5507403224615006
370699,4.369870681042846,-1.0449984619750106,-0.3222932325072138
375699,4.033209718699306,0.46450538850471057,0.2939881393161826
380695,3.237847921336403,0.7369601903276956,1.5117930815247351
385697,2.234125761729125,0.16211212473593425,2.441167626803464
390699,1.4605367015316593,0.0778189957763494,2.4482943575772755
395699,1.0063915499423113,0.936283316344394,2.1884051497415076
400701,0.6646816287376214,2.040011533355683,2.777097172431227
405705,0.4880333277393884,2.8132452640018517,4.492935212990414
410708,0.7345494537163624,3.2781514739496918,6.676858759826577
415709,1.273416501294424,3.4504712795252823,8.591008463981277
420709,1.6811527663046208,3.2820591280992266,10.087192653563056
425711,1.817886998385565,3.2336972015923533,11.376300268957385
430717,1.695316619368362,3.941244027579387,12.325815981262805
435719,1.0894058743966977,5.1145966820737,12.546487849965617
440725,-0.08257737767556415,5.7840582557492874,12.269552292609848
445732,-1.2573911882337345,5.79911927319111,12.319939314376999
450735,-1.6139901410295834,5.901097071294669,12.910607792764349
455737,-0.9506531733253759,6.31537656940396,13.317412704630831
460737,0.0607015749304191,6.586472503805262,13.069414791540696
465748,0.5537910869938284,6.686248910246742,12.588793955876362
470755,0.2918394252454659,6.980128209222297,12.383858414464639
475766,-0.29004713405890903,7.234392707932069,12.463861547863637
480775,-0.7517898738246102,6.836406245150461,12.765809100285924
485784,-1.0315542823522368,5.942389646065749,13.334178232555354
490793,-1.056262096547254,5.375448381834275,13.862578036808411
495803,-0.41393044134893575,5.2457582752708225,13.788379449016789
500809,1.0367793168430663,4.618851443291635,13.025355701676258
505816,2.4083493192029746,2.961540332453857,12.063333730440377
510824,2.4166976293166638,1.105658274775553,11.352323770660389
515825,0.9832182235618954,0.2568471393503564,11.038254456051908
520825,-0.395883802500536,0.5982660001861685,11.1298175667596
525835,-0.26568667594716516,1.2328813282819513,11.378655936645583
530847,1.059905885564658,1.1291979297285633,11.120077730281736
535858,1.8899917165686169,-0.04504021126037773,9.892289717033863
540866,1.3932743243680745,-1.6614344275055906,8.275856474089217
545884,0.705853604115748,-2.599457767250589,7.487974811210818
550896,1.1959618393698108,-2.298202117494907,7.961924285963912
555904,2.376905620160755,-1.3675791713032845,8.87117975768879
560910,2.5370082831384773,-0.9730294262339134,9.222774096298627
565910,1.1069000578989747,-1.6958144136563065,8.95441755136883
570910,-0.5483017944669231,-3.06352311941978,8.839071207431525
575910,-0.8652433328498932,-4.045945433686496,9.539529844009332
580910,0.10233004684333549,-3.9253740810659297,10.755140228514495
585910,1.096090516278962,-2.824759867835082,11.355972821709637
590910,1.2871422575854392,-1.577429787766011,10.621610737330922
595910,0.8349329228432555,-1.0261494310177528,9.243366682576974
600910,0.26401486685209913,-1.2741606524173144,8.530506473579113
605910,-0.13647630672451444,-1.7420710771627996,8.721025058123418
610910,-0.547526144471497,-2.11816251729246,8.923151727316169
615910,-1.518876246088413,-2.9096098212187282,8.543847394709625
620910,-3.352253356328692,-4.621636080129033,7.953437204105437
625910,-5.362559948859472,-6.669394532404461,7.917464323495363
630910,-6.074267731644907,-7.86170295853033,8.570665139207867
635910,-4.692537989496481,-8.06835709578849,8.849287350885467
640910,-2.271151935456803,-8.513196966656011,7.605757156077258
646023,-0.7413074250361736,-9.9677884840236,5.362964945445241
651035,-0.7401383920238188,-11.662000960829047,3.8338957573746004
656032,-1.1037314332872155,-12.64767507737799,3.685198052993881
661036,-0.7281545865580756,-13.167078970826067,3.9106090015069577
