timestamps,x,y,z
1,-0.25177914322817435,0.05539137850899911,10.489120142298368
5476,-1.9204708012676053,0.4736648734413488,85.94115426365273
10539,-6.519400811946148,1.7944427003654548,319.4209053063033
15568,-12.979119516020221,3.9974922071824497,715.2775433074215
20563,-16.779589031600818,5.97316212468646,1086.0283228066264
25585,-14.826267259955939,6.7661281934874005,1210.9215225918035
30574,-9.98991081791096,6.862202544554783,1096.1368142113251
35563,-8.304156613383919,7.398895874362336,955.0879565087832
40556,-12.012284366238422,9.079847775030746,943.4094900533177
45578,-16.980611784732925,11.918973018234006,1021.0690539820222
50571,-17.84691172737385,14.552115633932525,1069.192628512755
55562,-14.55131198169807,14.6393604790228,1047.6004101134333
60555,-11.429359141696983,11.757672353447328,1006.6389651145814
65551,-10.753461319095742,8.507545170989316,996.930273200451
70548,-10.96250957237967,7.131963778401612,1014.9064856167776
75545,-10.98166403630536,7.211418204989358,1029.40208394411
80538,-11.839889904480897,8.017609116622463,1027.404999662916
85574,-13.813839883261572,10.055407300274013,1019.804002683427
90568,-15.469962719171907,12.929306720645439,1017.7730601899052
95560,-15.453277237612003,14.45759680622133,1020.2493079940572
100556,-13.732226774985667,13.034639593161852,1021.7352552991722
105552,-11.434620856182555,9.750000236641249,1020.8759527627049
110550,-9.434322934018228,7.70858648922673,1019.3598460032641
115550,-7.642843260895856,8.72029120829539,1018.525461784983
120550,-6.361358427874898,10.886448436377927,1019.5569809914643
125550,-6.65240708757141,11.017253566656642,1023.4760868383555
130553,-8.604501387237153,8.934218694766473,1028.6687710521585
135552,-10.763789336269626,7.419848717442186,1030.9342403656485
140553,-11.503409300070905,8.41881095333696,1028.2258116665976
145553,-10.297629239532466,11.03521946444208,1023.7279255114838
150550,-8.18372762908551,12.880799636332743,1022.061979251403
155554,-7.115323425198153,12.11320511595012,1023.8404311200452
160557,-8.067163217335239,8.891513394947369,1026.2712736120627
165599,-9.73832144417266,5.725030907923965,1027.1145961958139
170595,-9.817952374157795,5.2758921388592865,1025.7480264855242
175578,-7.866464454348231,7.501194369731626,1022.8523225933735
180567,-6.608741475945401,9.913427213189165,1020.4501978563944
185559,-9.148047527191197,10.18683809863369,1019.7559110160998
190554,-14.513987096668611,8.083983486163328,1019.4127717263923
195553,-18.05984695335613,5.648427170320891,1018.677468350951
200549,-16.902345998596438,5.222265662747381,1020.0614357007036
205546,-12.902377794704142,6.936645661629664,1024.7826090182298
210539,-10.259178194038174,9.464808897696823,1028.3904817883815
215539,-11.203320422524849,12.56351251596516,1025.838128786047
220541,-13.65961316057459,15.869116626423382,1019.1533563746951
225539,-13.777801145860133,16.147708159672025,1015.7598457393472
230537,-10.937636610348738,10.510975452849223,1019.5814936243042
235540,-8.444469846617764,2.5054995286344433,1026.584151177394
240542,-9.113305717665305,-0.034032782941191386,1029.5674776643084
245541,-11.262234400414954,5.593499863511172,1025.9201085790664
