timestamps,x,y,z
1,9.341007183175495,2.925673982573678,-3.096883791718537
5474,76.6063263381071,24.15567362490064,-25.340941024903447
10540,285.1187472167499,90.44203331718147,-94.16412545465546
15576,639.7435031239145,204.0201182550847,-211.1531853416565
20572,973.7801086962136,312.22495354530525,-321.77382769410053
25597,1087.864898307528,351.018344623076,-360.9451160145275
30593,983.3378684652106,319.22977983280845,-328.4729431890041
35594,851.3938479515149,275.8595170367455,-284.7598910918326
40582,837.9994228091787,267.40313767391933,-275.7650982437829
45614,911.06799057649,286.2528012967298,-292.75653322531616
50609,958.3965205968071,299.036099766725,-304.42518465347956
55596,936.6608323476794,292.31572907473657,-300.9286004878415
60585,892.7363054913345,280.49356984881484,-295.5404416411718
65576,880.2700950407483,279.520174315869,-298.0646372326366
70574,898.6018221485483,287.44160650636013,-302.6407403112211
75572,912.436296703529,292.15275098406136,-300.7189148556273
80572,903.6664321431539,288.8103812265258,-294.71649957822063
85602,887.1858538179386,284.190332995846,-293.21263336459873
90596,883.9050627088031,286.0834240581393,-298.045138922159
95585,894.1504036850764,292.5757060713725,-302.7774449973833
100577,901.8571120596691,294.9987217038453,-301.89547489702244
105577,897.0330755039616,290.5213215521544,-296.0463159492781
110578,886.0692549009655,286.32769263162766,-289.5329437931953
115577,881.14620085227,289.1393160804566,-286.7050761272834
120578,886.1167359073916,295.8847769291523,-288.9006444099803
125578,894.5437874467823,298.8265942929995,-292.4749767045474
130578,898.2107853099079,296.0363192629011,-292.31765311546997
135577,895.496029033776,292.4660016713981,-288.06914124853927
140578,891.6590604502237,292.7243086831873,-284.01049628193533
145578,892.126754684377,296.059313699253,-283.2919763275203
150575,897.2131224960552,298.5467329877473,-285.63041887830155
155577,903.2097805670446,298.34024572377837,-289.5397667226305
160579,906.4764302706309,296.8332999643924,-293.1175297121267
165619,906.144189142728,295.94673692781396,-294.38023392238307
170623,904.2833859207402,296.56475441791866,-293.80251470272805
175623,903.7333022011397,298.11970607895194,-293.90712091424837
180624,905.6404481506926,298.7695693960173,-295.3178786780882
185625,909.1409624492774,297.4909810337288,-296.63237924521144
190626,912.395274190346,295.42787968022145,-297.4732842432503
195624,913.7022847134837,294.5050866969609,-298.45448100660667
200624,912.9817766519,295.4732405226141,-299.3775671958226
205624,912.2873170994559,296.8744812636386,-299.5568523436341
210625,913.6005989084435,296.16501635937755,-299.16669741139935
215625,915.6290021969634,292.8640979162913,-299.4492995330302
220625,914.112638347592,289.12749275814724,-301.68879174867004
225625,907.1489878499636,286.57391552977884,-305.78169938162733
230623,899.1032145508049,285.1780629062488,-309.8352731277776
235624,896.5422996251798,285.37104512945865,-311.6986881325672
240628,900.6202856623604,287.5396039863196,-311.0390470536177
245627,905.1515811873393,288.8286649561783,-309.3714983733269
250626,902.8081957912269,284.64553768217235,-307.9714876983484
255627,893.7701724026357,275.65109459241165,-307.18488769460123
260626,886.6045055214889,269.4045954108067,-308.1954437319334
265630,887.7387585058663,271.25080776036856,-312.6436183656244
270627,892.7322399387251,276.62366935478184,-318.79995140381607
275627,892.9255168098571,276.91296962341255,-321.2206512110501
280627,887.9984025151111,270.81680716844124,-317.01239878421325
285628,885.5792939043392,264.6781991227748,-309.6852371983426
290629,890.2119881946797,262.5441331140578,-303.7456742584829
295629,899.0136098512054,262.18510848599414,-299.0274927970582
300626,907.0698160265927,261.6614647010987,-293.9591830426347
305631,912.0336055587895,263.28807423573227,-290.13186909990395
310627,914.6461945695779,268.6505710452289,-289.6982633069952
315628,917.5713177895327,274.16926170861973,-291.62783220264606
320628,921.6991175358955,274.46761321738063,-292.9549717415824
