IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-914.0625,115.72266,355.95703,0.0113245688515652,0.0788728251610253,-0.0592879620256213,8.25,34.2,52.2,-48.82813,110.83984,981.44531,-0.0191853572696224,-0.1528161423827179,-0.196249708016148,71.4,9.3,89.4,-869.62891,116.21094,460.44922,0.1203078142679967,-0.1273690673557154,-0.1113813278086717,61.35,20.1,11.4
-917.48047,98.14453,360.83984,0.0093261668580317,0.0822036115055313,-0.0732771250462063,8.55,33.0,50.1,-42.96875,108.88672,986.32812,0.0403691165327784,-0.1478866344433851,-0.1408253813556664,72.45,10.05,88.65,-862.30469,117.1875,479.98047,0.1758653095504054,-0.1008561197545199,-0.0722112524720134,60.9,19.95,11.55
-900.87891,76.17188,361.32812,0.0261132672024887,-0.0241148652089552,-0.0287778613715085,10.35,32.7,50.7,-37.59766,109.375,1018.55469,0.0110582316077108,-0.1505512286124048,-0.1324319184499005,71.4,9.0,89.4,-865.72266,132.32422,442.87109,0.1474869540446784,-0.1341638086666545,-0.0791393369378048,61.2,19.5,12.6
-892.08984,79.10156,360.83984,0.0600873228230347,0.0099923590335179,-0.0567565364785288,10.35,32.7,50.7,-34.17969,106.44531,1007.32422,0.0570230482553083,-0.1366952342137471,-0.1831928998819784,71.4,9.0,89.4,-870.60547,126.95313,442.87109,0.1216401986189692,-0.0370383301882724,-0.0662158719584876,61.2,19.5,12.6
-877.92969,94.23828,371.09375,0.0382373713843925,-0.0399694361340717,-0.0536922619108023,9.45,34.05,50.25,-35.64453,110.83984,980.46875,0.0351730968166661,-0.1384272989634262,-0.2063752356715931,70.65,9.3,88.95,-839.84375,131.34766,460.44922,0.1175098769441246,-0.059687642424328,-0.1104486238564059,60.9,19.95,11.55
-869.14062,92.28516,368.65234,0.0732771250462063,-0.0430337107017981,-0.0053291883380394,7.95,33.75,51.45,-28.80859,174.80469,979.00391,0.0182526533173567,-0.1464210814704855,-0.1492190187943576,72.6,9.15,89.1,-854.00391,140.13672,418.94531,0.0599539796681824,-0.1676048407336414,-0.0800720408900706,60.9,19.95,11.55
-886.71875,112.79297,359.86328,0.098724374606134,0.0599539796681824,0.0279785005740951,11.85,33.0,50.7,-29.29688,164.0625,959.96094,0.080871401687484,-0.1172435397002702,-0.1063184767144865,70.65,8.55,88.35,-856.44531,158.69141,432.61719,0.0839356762552105,-0.0911300979648563,-0.0873996312216436,62.25,20.25,11.25
-901.36719,131.34766,358.39844,0.0599539796681824,0.0193185258915496,0.0590214502488418,10.2,32.55,52.65,-24.90234,135.74219,948.24219,-0.007860613885132,-0.1422909343285661,-0.06634921511334,70.65,8.55,88.35,-816.89453,171.875,402.34375,0.041834669505678,-0.0510274932088574,-0.0848683802074762,61.2,19.2,12.9
-918.94531,139.64844,355.95703,0.0503614755662963,0.0149218669728507,0.1293674693492489,10.2,32.55,52.65,-38.57422,147.94922,929.6875,-0.0067947413109391,-0.0863337586474507,-0.039569755735365,69.9,9.3,89.7,-822.75391,157.71484,388.67187,-0.0341072242424731,-0.094860564708069,-0.075275701572665,59.7,20.1,11.4
-928.22266,112.30469,345.21484,0.0383705400063197,-0.0287778613715085,0.0399694361340717,10.05,32.7,50.4,-36.62109,158.69141,947.26562,-0.0856677410048896,-0.0648836621404404,0.0235820161883213,71.4,7.05,88.95,-846.19141,167.96875,431.64062,-0.0185191650941362,-0.1140459219776914,-0.0578224090527217,60.3,19.35,13.8
-914.0625,120.11719,343.26172,-0.0038636353651398,-0.0062618922903052,0.0819372742616769,10.5,33.3,51.3,-40.52734,118.65234,955.07812,-0.0823369546603836,-0.0245145456076619,0.0572893854991626,71.4,7.05,88.95,-862.79297,170.41016,413.08594,-0.0935283548900217,0.0659495347146333,-0.0790061683158777,60.0,19.05,11.4
-932.61719,118.16406,353.02734,0.0448989440734045,0.0101255276554451,0.1176432200989769,10.35,31.65,51.15,-33.20313,126.95313,994.14062,-0.0893982077481023,0.0258469299586344,0.0924624823158288,71.25,9.6,88.5,-859.375,149.90234,394.53125,-0.1249709849634751,-0.0373046674321268,-0.0193185258915496,60.3,19.35,12.75
-959.96094,105.95703,354.00391,0.0298437339457014,-0.0053291883380394,0.059687642424328,9.15,33.3,51.9,-43.94531,114.25781,993.16406,-0.0751423584178126,0.0355727772153728,0.0844685252758443,70.65,9.3,87.6,-876.46484,164.0625,436.03516,-0.1676048407336414,-0.0039969785199922,-0.0093261668580317,60.3,19.35,12.75
-958.00781,100.09766,351.07422,0.0107917198309313,0.0013323843509724,-0.0077274452632048,9.15,33.3,51.9,-41.99219,145.50781,993.65234,-0.077540615342978,0.037970859607613,0.0961929490590414,70.5,8.4,89.1,-887.69531,172.85156,382.8125,-0.2564701994611099,0.0587549384720623,-0.0504946441882235,60.15,19.95,12.9
-983.88672,115.23438,339.84375,0.0374380105869791,-0.0523598775598298,0.0267794593779749,7.5,33.45,50.4,-70.80078,152.83203,1020.50781,-0.1044532433428802,0.0480965617959833,0.125503833984109,70.5,8.4,89.1,-914.0625,145.01953,423.82812,-0.2503414757927318,0.004529827540626,-0.0018652333716063,60.15,19.95,12.9
-992.67578,107.42188,361.32812,0.0251807377831481,-0.0945942274642146,0.0247810573844414,9.9,32.1,50.85,-73.73047,141.60156,1021.48437,-0.1116478395854512,0.0594211306475485,0.2355527774418083,68.55,9.0,89.7,-927.24609,155.27344,423.82812,-0.3052327788996543,0.0640843013430269,-0.0091929982361045,60.9,18.45,14.4
-996.09375,144.53125,358.88672,-0.0175864611418704,-0.1067181571131932,-0.0568897051004559,8.4,33.3,50.85,-78.125,147.94922,1029.78516,-0.1128468807815713,0.0820704428836041,0.2115712553877054,70.65,9.0,88.35,-931.64062,132.32422,401.85547,-0.3356095363989148,0.0015987215948268,-0.0293108849250675,60.9,19.2,13.95
-984.86328,143.55469,355.46875,0.0166539317225298,-0.1553475679298105,0.0458314734927451,9.3,33.75,51.75,-96.67969,129.39453,1036.62109,-0.1257703457608885,0.1296339811260284,0.2647304937449487,70.8,9.15,88.8,-934.57031,114.25781,428.71094,-0.3442695110814603,0.0350397536618137,-0.0708790426539661,59.85,18.45,13.35
-981.44531,158.20312,354.49219,0.0079939570399844,-0.1024548413493467,-0.0097258472567384,9.3,33.75,51.75,-117.67578,103.51563,1039.55078,-0.1386936362072806,0.1430902951259795,0.2264931223605561,70.8,9.15,88.8,-947.26562,108.39844,392.08984,-0.380908160871026,0.0349065850398865,-0.0133231453780239,59.7,20.55,12.75
-995.11719,151.36719,357.91016,-0.0866002704242302,-0.0628850856139816,0.0071944217096458,9.3,34.2,50.1,-117.1875,113.28125,1040.03906,-0.1606769308007752,0.1564134405040034,0.3153583065550994,69.6,9.3,90.45,-944.33594,74.21875,417.96875,-0.3851714766348726,0.0043966589186989,-0.0178529729186499,59.7,20.55,12.75
-992.1875,154.78516,364.25781,-0.042900542079871,-0.1035207139235396,0.0993905667816202,9.0,33.45,50.7,-132.8125,84.96094,1020.99609,-0.1348300008421407,0.0754088701945922,0.2588682818533501,71.1,8.25,88.35,-937.5,75.19531,420.41016,-0.3709158018375081,-0.0270459711547545,-0.0690138092823597,61.35,19.8,13.05
-1000.48828,125.48828,363.76953,-0.0374380105869791,-0.1057856276938527,0.0838025076332833,9.3,32.7,52.2,-150.39062,76.66016,1016.60156,-0.1401591891801802,0.1267028751802291,0.2863139334068114,70.65,8.55,88.65,-945.3125,51.26953,419.43359,-0.3853048197897249,-0.06634921511334,-0.0884655037958365,61.35,19.8,13.05
-971.67969,121.58203,358.88672,-0.0993905667816202,-0.0430337107017981,0.0337075438437664,9.3,32.7,52.2,-142.57812,62.5,1003.90625,-0.1333644478692411,0.0759418937481512,0.2805850646700651,70.65,8.55,88.65,-935.54687,38.08594,405.27344,-0.2960397806635497,-0.042900542079871,-0.0566231933236764,60.9,21.0,12.6
-961.42578,124.51172,370.60547,-0.0358392889921523,-0.0807380585326316,0.1064518198693389,10.05,32.7,50.4,-145.01953,55.17578,1002.44141,-0.0999234158022541,0.0877993116203503,0.2797855293397265,70.65,9.3,89.7,-923.82812,21.97266,411.62109,-0.3466675934737005,-0.0058622118915985,-0.0750091897958855,60.75,19.05,13.8
