IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
1.46484,-23.4375,1025.87891,-0.0070612530877186,-0.0041301471419193,0.0019984019935335
-16.11328,-28.80859,1004.39453,-0.0151883787496302,-0.0691469779042869,0.1137794102009119
-20.01953,0.0,1029.78516,-0.0443659205198454,0.0374380105869791,-0.0824701232823108
-8.78906,13.18359,1026.36719,-0.0166539317225298,-0.0107917198309313,-0.1416247421530798
12.20703,41.99219,1025.87891,0.0318423104721601,-0.0763415741468579,-0.0731439564242791
7.32422,38.08594,1016.11328,0.0181194846954295,0.0097258472567384,0.0764747427687851
-8.30078,9.27734,1007.8125,-0.0017320647496791,0.0347734164179594,0.0723445956268657
-13.18359,7.8125,1040.52734,-0.018385996472209,0.0347734164179594,0.0578224090527217
-20.50781,1.46484,1021.97266,0.0253139064050753,-0.0499617951675896,0.0197182062902563
17.08984,13.18359,1020.50781,0.0354394340605204,-0.0074609334864253,-0.0704793622552594
24.41406,3.41797,1029.29688,-0.0331745202902074,0.0265129476011954,-0.0583552580733556
-8.78906,26.36719,1025.39063,-0.0530260697353161,0.0126569532025376,0.0610198522423753
-0.97656,4.88281,1015.625,0.0206509102425221,-0.0241148652089552,0.0378376909856858
-6.34766,2.44141,1022.94922,-0.0319754790940873,-0.0421010067495324,0.0015987215948268
-8.78906,-12.69531,1019.04297,-0.0258469299586344,0.0265129476011954,0.0091929982361045
-8.30078,3.90625,1025.87891,-0.0498284520127373,0.0444992636746978,-0.0059953805135257
-15.13672,6.83594,1014.16016,0.0185191650941362,-0.0077274452632048,0.0588882816269146
-12.69531,-13.67187,1018.55469,-0.0042633157638465,0.0062618922903052,-0.0117244237831971
5.85937,-9.27734,1022.94922,-0.0325085026476463,0.0178529729186499,0.0053291883380394
1.46484,-13.67187,1023.92578,-0.0550244717288496,0.0281118437289474,0.0225161436141284
