IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
1.46484,5.85937,1029.78516,-0.041834669505678,0.0349065850398865,-0.0017320647496791
-0.97656,-4.39453,1016.60156,-0.0333078634450597,-0.0091929982361045,-0.0415681577288985
0.97656,0.48828,1024.41406,0.0143890179522168,-0.0309096065198943,-0.0149218669728507
-9.76562,5.37109,1019.53125,0.0423675185263119,-0.0295773967018471,0.0456983048708179
-7.8125,-1.95312,1011.71875,-0.0270459711547545,0.0085268060606182,-0.0279785005740951
-3.90625,3.90625,1020.99609,-0.0679479367081668,0.0337075438437664,-0.03064326927604
1.46484,11.23047,1021.97266,0.0231821612566894,-0.0117244237831971,0.0277121633302407
4.39453,-13.67187,1020.99609,0.0283781809728018,-0.0283781809728018,0.0295773967018471
-10.74219,16.60156,1025.87891,-0.0467641774450108,-0.0071944217096458,-0.0335742006889141
0.48828,-6.83594,1020.99609,-0.0095926786348112,-0.0026645941690197,0.0101255276554451
-0.48828,3.41797,1020.01953,0.0349065850398865,-0.0683476171068735,0.0023980823922402
1.46484,0.97656,1022.94922,0.0258469299586344,-0.043566559722432,0.0373046674321268
-5.85937,0.0,1017.08984,-0.0250473946282958,0.0197182062902563,-0.036238969390859
-9.76562,-2.92969,1022.94922,-0.0143890179522168,0.0570230482553083,-0.0103920394322246
-2.44141,4.39453,1015.13672,0.0342403928644003,-0.0267794593779749,0.0359724576140795
-3.41797,12.69531,1024.90234,-0.0127901218244648,0.0031976177225788,0.0001331686219271
-1.95312,2.92969,1025.39063,-0.0185191650941362,0.0138559943986577,-0.0194516945134768
-7.32422,3.41797,1022.46094,-0.0330413516682802,0.0159877395470436,-0.0327748398915007
-9.76562,-4.39453,1015.625,0.0427671989250186,-0.0089264864593249,0.0452986244721112
-5.37109,-0.48828,1033.20313,0.0125237845806105,-0.0193185258915496,-0.0073277648644981
