IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
-16.60156,-15.625,1011.71875,-0.0110582316077108,-0.0598208110462552,0.0430337107017981
5.85937,5.85937,1019.53125,0.0033307863445059,-0.031309286918601,-0.0073277648644981
-7.32422,1.95312,1019.53125,-0.0215834396618626,0.0463644970463041,-0.0322419908708668
-8.78906,-2.92969,995.60547,-0.0006661921754862,-0.0053291883380394,-0.0169204434993094
-0.48828,-2.92969,1024.41406,0.0299770771005538,-0.0287778613715085,0.034640073263107
0.48828,10.74219,1027.34375,-0.0187856768709157,-0.0154548905264097,0.0522267089379027
-4.88281,-3.41797,1021.97266,-0.0531592383572432,0.0259800985805615,-0.0467641774450108
-1.46484,0.97656,1013.18359,-0.0146553551960711,0.0354394340605204,-0.0093261668580317
2.44141,20.99609,1017.57812,0.0382373713843925,-0.0318423104721601,-0.0081271256619115
-10.74219,2.44141,1012.69531,0.0197182062902563,-0.0079939570399844,0.0739433172216925
-6.34766,7.8125,1016.60156,-0.0262466103573411,0.0548913031069224,0.0302434143444081
1.46484,-4.39453,1026.36719,-0.0225161436141284,0.0531592383572432,0.0102588708102974
-11.71875,10.74219,1012.69531,0.0383705400063197,0.0302434143444081,-0.0506278128101507
12.20703,12.20703,1021.48437,-0.0067947413109391,-0.0756753819713717,-0.0118575924051242
1.46484,-3.41797,1014.64844,-0.0191853572696224,0.0189188454928429,-0.0261132672024887
2.44141,-11.71875,1024.90234,-0.058088746296576,0.0001331686219271,0.0712787230526728
9.76562,-19.53125,1014.64844,0.0333078634450597,-0.036238969390859,-0.0091929982361045
-2.92969,-3.41797,1021.48437,-0.0009327039522657,0.0051960197161123,0.0018652333716063
-1.46484,0.48828,1026.85547,-0.0311761182966739,0.0011990411961201,-0.0839356762552105
-10.25391,-3.41797,1014.64844,-0.0122572728038309,-0.0301102457224809,-0.0702128504784798
