IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
-13.18359,16.60156,1028.80859,0.0146553551960711,-0.0222496318373489,0.0896645449919567
0.48828,-16.60156,1028.80859,-0.0021317451483858,-0.0374380105869791,-0.0050628510941851
-9.27734,0.48828,1018.55469,-0.0286446927495813,0.0197182062902563,0.0001331686219271
7.32422,4.39453,1029.29688,-0.0083936374386911,0.0365053066347134,-0.0345069046411798
3.41797,7.8125,1012.69531,0.0422343499043847,0.0003996803987067,-0.0085268060606182
-1.46484,-2.44141,1022.46094,0.0342403928644003,-0.0281118437289474,-0.0119907610270514
4.88281,12.69531,1029.78516,-0.0277121633302407,0.0099923590335179,-0.08420218803199
-11.71875,6.83594,1017.08984,-0.032375159492794,0.027312482931534,0.0151883787496302
-15.13672,-3.90625,1017.57812,0.0578224090527217,-0.0640843013430269,-0.0243813769857347
6.83594,-6.34766,1023.92578,-0.0106585512090041,-0.0041301471419193,0.0347734164179594
1.46484,10.74219,1021.48437,-0.0103920394322246,-0.0009327039522657,-0.0464976656682313
3.90625,11.23047,1020.99609,-0.0089264864593249,0.0347734164179594,0.0155880591483369
-8.30078,5.37109,1020.50781,-0.0067947413109391,0.0003996803987067,-0.045165455850184
-2.44141,-0.97656,1015.13672,-0.0047963393174056,0.0599539796681824,-0.0263797789792682
-2.44141,0.97656,1018.06641,0.034640073263107,-0.0434333911005048,0.0106585512090041
-15.625,-8.78906,1025.87891,0.0238483534321757,0.0047963393174056,0.0146553551960711
0.97656,3.90625,1023.4375,-0.0354394340605204,0.0365053066347134,-0.0588882816269146
6.34766,-3.41797,1014.16016,0.0205175670876697,-0.0071944217096458,-0.0522267089379027
-15.13672,4.39453,1020.99609,-0.0087933178373978,-0.0345069046411798,0.075275701572665
12.69531,-3.41797,1010.74219,0.0275788201753884,-0.0189188454928429,-0.0025314255470925
