IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
10.74219,4.39453,1024.90234,-0.0179861415405771,0.0237151848102485,-0.013456313999951
-2.44141,0.48828,1026.85547,-0.0195850376683291,-0.0107917198309313,0.0091929982361045
-7.8125,2.92969,1015.13672,0.0503614755662963,0.0165205885676775,0.0139893375535101
7.32422,-6.83594,1017.08984,0.0409019655534123,-0.0375711792089063,-0.0042633157638465
1.46484,20.50781,1010.25391,0.0198513749121835,0.0337075438437664,-0.0047963393174056
9.27734,-5.37109,1019.53125,-0.0339738810876208,0.0186523337160634,-0.0579555776746489
6.83594,3.41797,1026.36719,0.0087933178373978,-0.0349065850398865,0.016787100344457
-5.85937,3.90625,1023.92578,0.0230489926347623,0.0126569532025376,0.0620857248165682
-7.8125,9.27734,1025.39063,-0.0179861415405771,0.0139893375535101,-0.0431668793237253
9.27734,3.41797,1024.41406,-0.0151883787496302,0.0490290912153239,0.04849624219469
-14.16016,3.41797,1009.27734,0.0066615726890119,0.0049295079393327,-0.059687642424328
-2.92969,8.78906,1019.53125,-0.0009327039522657,0.0026645941690197,0.059154618870769
3.41797,-3.41797,1018.55469,-0.0564900247017492,0.0343737360192527,-0.0603538345998143
0.97656,9.76562,1030.76172,-0.0450321126953316,0.0349065850398865,-0.0672817445326806
-1.46484,-9.27734,1025.87891,0.0470306892217904,-0.0143890179522168,0.0921959705390492
1.46484,1.95312,1014.16016,0.0550244717288496,-0.0259800985805615,0.0050628510941851
7.8125,14.64844,1027.34375,-0.045165455850184,0.0147886983509235,-0.0261132672024887
9.27734,13.67187,1012.20703,-0.0466310088230837,0.0018652333716063,-0.0462311538914518
1.95312,1.95312,1014.16016,0.0010658725741929,-0.0318423104721601,0.0194516945134768
5.37109,-5.85937,1023.92578,0.0129234649793172,-0.0077274452632048,0.0335742006889141
