IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
9.76562,9.76562,1015.13672,-0.0347734164179594,-0.0214502710399355,-0.0363721380127862
-0.97656,-5.37109,1018.55469,-0.0178529729186499,0.0179861415405771,-0.073676805444913
-8.78906,-3.41797,1025.87891,0.0018652333716063,-0.0584886012282079,0.0623522365933478
-13.67187,-3.41797,1025.39063,0.0245145456076619,-0.023981696587028,-0.0174532925199432
-12.20703,0.97656,1034.17969,-0.0003996803987067,-0.0131899767560967,0.0133231453780239
-5.37109,0.48828,1022.94922,-0.0474303696204971,-0.0117244237831971,-0.0126569532025376
-2.92969,-10.74219,1018.06641,-0.0235820161883213,0.0133231453780239,-0.0281118437289474
-10.74219,0.48828,1024.90234,-0.0230489926347623,0.0708790426539661,0.0082602942838387
-9.27734,4.39453,1006.83594,0.0338407124656936,-0.0444992636746978,-0.0135896571548034
-12.20703,13.67187,1024.41406,0.0043966589186989,-0.013456313999951,-0.0245145456076619
-0.48828,-2.44141,1024.41406,-0.0391699008037331,0.0258469299586344,-0.0337075438437664
-13.67187,-5.37109,1032.22656,-0.0423675185263119,0.0059953805135257,-0.0532925815120956
5.85937,-3.41797,1025.87891,0.0105252080541518,-0.0403691165327784,0.0470306892217904
7.8125,7.32422,1026.36719,0.0135896571548034,-0.0253139064050753,0.0363721380127862
8.78906,4.88281,1010.25391,0.0159877395470436,-0.0289112045263608,0.0551578148837019
-1.95312,-6.83594,1013.18359,-0.0082602942838387,0.0254472495599277,0.0002665117767795
6.83594,9.27734,1027.83203,-0.0319754790940873,0.0125237845806105,0.0117244237831971
4.88281,1.95312,1022.94922,-0.0047963393174056,-0.0462311538914518,0.0603538345998143
-1.46484,-2.92969,1017.57812,-0.0305099261211876,-0.0251807377831481,-0.0135896571548034
-7.8125,-6.83594,1024.90234,-0.0226493122360556,-0.0118575924051242,0.0173201238980161
0.97656,-1.95312,1014.64844,-0.025713586803782,-0.0283781809728018,-0.0287778613715085
-17.57813,7.8125,1030.76172,-0.0013323843509724,0.0339738810876208,-0.0419678381276052
-1.95312,-5.37109,1025.39063,0.0006661921754862,-0.0054625314928918,-0.0018652333716063
-6.34766,3.41797,1013.67187,0.0141225061754373,-0.0315757986953806,0.0650168307623675
2.92969,-17.08984,1017.08984,0.0177198042967228,-0.0480965617959833,-0.0010658725741929
-12.69531,-8.30078,1023.4375,-0.0374380105869791,0.022382800459276,-0.03064326927604
-6.34766,0.48828,1015.13672,-0.0572893854991626,-0.0062618922903052,-0.0043966589186989
-7.8125,10.74219,1020.50781,-0.0046631706954784,-0.0249142260063686,0.0094593354799588
4.88281,-5.37109,1017.57812,0.0049295079393327,-0.0373046674321268,0.0278453319521679
-3.90625,-2.92969,1017.57812,-0.0058622118915985,0.0050628510941851,-0.0519601971611231
1.95312,2.92969,1026.36719,-0.0433002224785777,0.0279785005740951,-0.0098591904115907
3.41797,6.34766,1009.76562,-0.0039969785199922,0.0113245688515652,0.0106585512090041
-5.37109,0.0,1023.4375,0.0102588708102974,-0.0185191650941362,0.0483628990398376
-8.78906,2.92969,1025.39063,-0.032908183046353,0.0310429496747467,-0.0519601971611231
11.71875,-15.13672,1019.53125,-0.0131899767560967,0.0054625314928918,0.0282450123508746
