IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
1.46484,-23.4375,1025.87891,-0.0070612530877186,-0.0041301471419193,0.0019984019935335
-16.11328,-28.80859,1004.39453,-0.0151883787496302,-0.0691469779042869,0.1137794102009119
-20.01953,0.0,1029.78516,-0.0443659205198454,0.0374380105869791,-0.0824701232823108
-8.78906,13.18359,1026.36719,-0.0166539317225298,-0.0107917198309313,-0.1416247421530798
12.20703,41.99219,1025.87891,0.0318423104721601,-0.0763415741468579,-0.0731439564242791
7.32422,38.08594,1016.11328,0.0181194846954295,0.0097258472567384,0.0764747427687851
-8.30078,9.27734,1007.8125,-0.0017320647496791,0.0347734164179594,0.0723445956268657
-13.18359,7.8125,1040.52734,-0.018385996472209,0.0347734164179594,0.0578224090527217
-20.50781,1.46484,1021.97266,0.0253139064050753,-0.0499617951675896,0.0197182062902563
17.08984,13.18359,1020.50781,0.0354394340605204,-0.0074609334864253,-0.0704793622552594
24.41406,3.41797,1029.29688,-0.0331745202902074,0.0265129476011954,-0.0583552580733556
-8.78906,26.36719,1025.39063,-0.0530260697353161,0.0126569532025376,0.0610198522423753
-0.97656,4.88281,1015.625,0.0206509102425221,-0.0241148652089552,0.0378376909856858
-6.34766,2.44141,1022.94922,-0.0319754790940873,-0.0421010067495324,0.0015987215948268
-8.78906,-12.69531,1019.04297,-0.0258469299586344,0.0265129476011954,0.0091929982361045
-8.30078,3.90625,1025.87891,-0.0498284520127373,0.0444992636746978,-0.0059953805135257
-15.13672,6.83594,1014.16016,0.0185191650941362,-0.0077274452632048,0.0588882816269146
-12.69531,-13.67187,1018.55469,-0.0042633157638465,0.0062618922903052,-0.0117244237831971
5.85937,-9.27734,1022.94922,-0.0325085026476463,0.0178529729186499,0.0053291883380394
1.46484,-13.67187,1023.92578,-0.0550244717288496,0.0281118437289474,0.0225161436141284
-1.95312,-4.88281,1019.04297,0.0389035635598788,-0.0242480338308824,0.0338407124656936
-5.37109,-5.85937,1022.94922,0.0173201238980161,-0.0047963393174056,0.0129234649793172
-4.39453,-7.32422,1017.57812,-0.0305099261211876,0.0147886983509235,-0.0350397536618137
-2.44141,11.71875,1026.85547,-0.0267794593779749,0.011191400229638,-0.0209172474863764
-0.97656,-1.95312,1001.46484,0.0293108849250675,-0.0322419908708668,0.0382373713843925
0.0,-2.92969,1025.87891,0.0089264864593249,-0.0522267089379027,0.045165455850184
5.85937,-3.41797,1038.57422,-0.0033307863445059,0.039569755735365,0.0003996803987067
7.8125,6.34766,1021.97266,-0.0358392889921523,0.0139893375535101,-0.0963261176809686
3.90625,7.8125,1010.74219,0.0221164632154217,-0.0486294108166172,0.0281118437289474
-4.88281,14.64844,1005.85937,-0.0082602942838387,-0.0357059458372999,-0.0173201238980161
-5.37109,5.85937,1025.87891,-0.0462311538914518,0.0415681577288985,-0.016787100344457
14.16016,8.30078,1024.41406,-0.0103920394322246,0.03064326927604,-0.0213169278850831
8.78906,4.88281,1011.71875,0.0139893375535101,-0.0287778613715085,-0.0229158240128351
9.27734,3.41797,1019.53125,0.0351730968166661,-0.0618192130397887,-0.0127901218244648
-2.92969,12.69531,1020.50781,-0.0317089673173077,0.0054625314928918,0.0131899767560967
-2.92969,0.97656,1019.53125,-0.050228132411444,0.0249142260063686,-0.0117244237831971
1.46484,-10.74219,1009.76562,0.0085268060606182,-0.0270459711547545,0.025713586803782
-8.78906,-10.25391,1031.25,0.0035972981212855,-0.022382800459276,0.0522267089379027
-4.88281,-7.8125,1024.90234,-0.0438330714992115,0.0243813769857347,-0.0133231453780239
-2.92969,-4.88281,1022.46094,-0.0175864611418704,0.0531592383572432,-0.0374380105869791
-7.32422,-10.25391,1025.87891,0.0093261668580317,0.0185191650941362,0.0155880591483369
-12.20703,2.44141,1029.29688,-0.002264913770313,-0.005595700114819,0.0054625314928918
8.78906,-6.34766,1020.01953,-0.0131899767560967,0.0230489926347623,-0.042900542079871
3.90625,3.90625,1013.67187,-0.018385996472209,0.0186523337160634,-0.0483628990398376
-2.92969,-9.76562,1014.64844,0.0109248884528585,-0.041301645952119,-0.0002665117767795
-0.97656,6.34766,1017.57812,0.0181194846954295,-0.0282450123508746,0.0098591904115907
-1.95312,20.50781,1019.04297,0.0057288687367461,-0.0259800985805615,-0.0434333911005048
-10.25391,6.34766,1010.74219,0.016787100344457,-0.0198513749121835,0.0302434143444081
-10.74219,1.46484,1022.46094,0.0163874199457503,-0.0632847660126884,0.0570230482553083
0.97656,16.11328,1027.83203,-0.0552909835056291,0.0566231933236764,-0.0247810573844414
-1.95312,12.20703,1022.46094,-0.0560903443030425,-0.0095926786348112,-0.0370383301882724
-4.39453,10.74219,1015.13672,-0.0070612530877186,-0.0230489926347623,0.013456313999951
1.46484,4.39453,1024.41406,0.0375711792089063,-0.0189188454928429,-0.0015987215948268
-1.95312,-0.97656,1025.39063,-0.0366386497895657,0.0293108849250675,0.0090596550812521
-3.90625,-4.88281,1023.4375,-0.0496952833908101,0.0157212277702641,-0.0265129476011954
1.95312,8.30078,1024.41406,0.0099923590335179,0.0109248884528585,-0.0087933178373978
-3.90625,4.88281,1023.92578,-0.0294440535469947,-0.0105252080541518,-0.0067947413109391
-7.32422,-7.32422,1013.18359,0.0370383301882724,-0.0582220894514284,-0.0146553551960711
0.97656,0.48828,1021.48437,0.0213169278850831,-0.0249142260063686,-0.0263797789792682
-1.46484,-7.32422,1021.97266,-0.0093261668580317,0.0246477142295891,-0.0047963393174056
