IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ
-0.48828,-5.85937,1016.60156,0.0091929982361045,0.0297105653237742,-0.0023980823922402
-9.27734,-2.44141,1023.92578,0.0105252080541518,-0.0366386497895657,0.0676814249313873
-8.30078,5.85937,1019.04297,0.004529827540626,-0.0190520141147701,-0.0067947413109391
-19.04297,4.39453,1022.94922,-0.0363721380127862,0.0127901218244648,-0.0486294108166172
1.95312,-4.39453,1014.16016,-0.057422728654015,-0.011191400229638,-0.042900542079871
-15.13672,-1.46484,1011.23047,0.0301102457224809,-0.0458314734927451,0.013456313999951
-7.32422,-9.27734,1020.01953,-0.0169204434993094,-0.016787100344457,-0.032908183046353
-9.76562,-7.32422,1015.625,0.0102588708102974,0.0098591904115907,-0.015055210127703
-10.25391,9.27734,1025.87891,-0.034640073263107,0.0611531953972277,-0.0214502710399355
0.48828,1.95312,1022.94922,0.0154548905264097,-0.0139893375535101,0.0002665117767795
-2.44141,-7.8125,1012.69531,0.032375159492794,-0.0225161436141284,0.0350397536618137
0.48828,-3.90625,1013.67187,0.0026645941690197,-0.0476967068643514,0.0153215473715574
-14.16016,4.39453,1017.57812,-0.029044373148288,-0.023981696587028,-0.055823832526263
-4.88281,4.88281,1028.32031,-0.0189188454928429,0.0095926786348112,-0.0289112045263608
1.95312,0.0,1018.06641,-0.0086599746825454,-0.039569755735365,0.0731439564242791
-7.8125,-13.18359,1019.04297,-0.0125237845806105,0.0094593354799588,0.0070612530877186
-0.97656,-1.46484,1016.11328,0.0174532925199432,-0.0342403928644003,-0.0113245688515652
-0.48828,-10.25391,1023.4375,0.0181194846954295,0.0319754790940873,-0.0406354537766327
14.16016,-1.46484,1012.20703,-0.0488959225933967,0.0007993607974134,-0.0207840788644492
5.85937,6.34766,1021.48437,0.0337075438437664,-0.0321086477160144,-0.0046631706954784
-8.30078,10.74219,1018.06641,0.0071944217096458,-0.050761155965003,0.0231821612566894
7.32422,-2.44141,1012.69531,-0.0259800985805615,-0.0199847180670358,-0.0486294108166172
9.27734,-5.85937,1029.29688,-0.0186523337160634,-0.0143890179522168,-0.0194516945134768
-17.57813,-2.92969,1002.92969,0.031309286918601,-0.014522186574144,0.0582220894514284
6.83594,-2.92969,1018.06641,0.0085268060606182,-0.0137228257767306,-0.0439662401211387
0.0,-6.34766,1020.01953,0.0141225061754373,0.0069280844657914,0.0073277648644981
-9.76562,-0.48828,1019.53125,-0.0371714988101996,-0.0047963393174056,-0.0694134896810664
-13.18359,10.74219,1026.36719,-0.0175864611418704,0.018385996472209,-0.0727442760255724
0.97656,0.97656,1018.06641,0.036238969390859,-0.0122572728038309,-0.0013323843509724
-1.95312,0.97656,1013.67187,0.0059953805135257,-0.013456313999951,0.0011990411961201
-3.41797,-13.67187,1013.67187,-0.03064326927604,0.0146553551960711,0.0245145456076619
-10.25391,5.85937,1028.80859,-0.0225161436141284,0.0608866836204481,-0.0554241521275563
-9.76562,-3.41797,1015.13672,-0.0050628510941851,0.0031976177225788,0.0426340303030914
-0.48828,0.97656,1015.13672,0.0194516945134768,-0.0218499514386422,0.0576890658978693
