IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyrX,IMU1_GyrY,IMU1_GyrZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-1015.625,47.85156,-44.43359,-0.9472741353943436,0.0644839817417337,-0.9613966415697808,4.2,24.3,31.05,305.17578,47.36328,917.96875,0.2347534166443949,0.016787100344457,0.0366386497895657,53.55,6.6,94.8,-610.83984,43.45703,786.62109,0.0097258472567384,-0.0959264372822619,0.0604870032217414,53.55,22.65,40.5
-1048.33984,-12.69531,-52.24609,-0.9484731765904636,-0.0289112045263608,-0.8676017749029795,4.65,24.6,30.45,301.75781,56.15234,927.73437,0.2435467344817927,0.0520933657830503,-0.0013323843509724,52.95,6.75,94.35,-593.26172,40.52734,787.59766,-0.0999234158022541,-0.1217733672408963,0.1350965126189202,51.9,22.5,40.65
-1092.77344,-78.125,-31.73828,-0.8843890497803618,0.0936615235119489,-0.8259004485521539,4.65,24.6,30.45,324.21875,32.22656,893.06641,0.1923858981180829,0.064750318985588,0.093128674491315,51.9,6.0,93.6,-589.35547,5.85937,772.94922,-0.2011792159554807,-0.1930520902935692,0.145621720673072,51.9,22.5,40.65
-1130.37109,-97.16797,-8.30078,-0.7759388279174894,-0.0047963393174056,-0.6175268108870273,5.25,23.25,30.0,311.52344,20.50781,894.53125,0.1919862177193762,0.0655498543159266,0.0500949637895168,54.45,7.05,93.3,-579.58984,-17.57813,754.39453,-0.104320074720953,-0.1782633919426456,0.1112481591867445,50.25,21.9,39.9
-1062.01172,-68.84766,2.44141,-0.6187258520831475,-0.0995237354035474,-0.5650337647052702,5.7,23.4,31.5,314.94141,17.57813,861.81641,0.1505512286124048,-0.0287778613715085,0.042900542079871,54.45,7.05,93.3,-585.9375,9.27734,811.52344,-0.2200980614483237,-0.2094395102393195,0.0552909835056291,51.9,23.7,40.65
-1004.88281,-17.08984,44.43359,-0.6572297352443195,0.0138559943986577,-0.6168606187115411,4.2,23.25,30.6,333.98437,30.76172,880.37109,0.2075742768677131,-0.002264913770313,0.0694134896810664,54.45,7.05,93.3,-566.40625,70.3125,809.57031,-0.2611331956236632,-0.1822603704626378,0.0583552580733556,51.45,22.65,40.2
-1022.46094,13.18359,67.87109,-0.5912802005296861,-0.0053291883380394,-0.5381209621724429,5.4,22.35,30.15,344.72656,69.82422,942.38281,0.1983812786316086,-0.0067947413109391,0.0642174699649541,53.55,5.7,94.5,-569.33594,76.17188,861.32812,-0.3833062432632662,-0.2354196088198811,0.063684446411395,52.35,21.45,40.35
-883.78906,26.85547,98.63281,-0.5956768594483851,0.0407687969314851,-0.5121408635918813,5.4,22.35,30.15,361.32812,70.80078,985.83984,0.1887885999967974,-0.0634181091675407,0.1396263401595463,54.75,7.05,94.35,-566.40625,88.86719,881.34766,-0.5355895366253504,-0.2010458728006284,0.0810045703094112,52.05,21.9,40.5
-915.03906,31.73828,82.51953,-0.6573629038662466,0.2346202480224677,-0.612330791170915,3.6,23.1,32.25,396.48437,132.32422,994.62891,0.1287014517066878,-0.0881991665519822,0.1714686506317065,54.75,7.05,94.35,-546.875,56.15234,837.40234,-0.4052893633238356,-0.191853049097449,0.1120475199841579,52.35,22.2,41.1
-1020.99609,-5.85937,80.07813,-0.6120642793941354,0.2735238115823465,-0.5120076949699541,4.65,22.65,31.95,397.94922,150.39062,984.375,0.0940612039106556,-0.1747994369762124,0.2043766591451344,53.7,8.25,92.25,-554.6875,48.82813,859.375,-0.4127504713431862,-0.1289677889505422,0.1161776671260773,52.35,22.2,41.1
