Roll1,Pitch1,Yaw1,Roll2,Pitch2,Yaw2,Roll3,Pitch3,Yaw3
-0.00521508931286892,-0.011847599392857112,0.0003822191870884993,-0.004099135382267,-0.01116222639382481,0.0006187192918590273,0.01061459858108419,-0.004569304063654255,-0.0007866832539254489
-0.0012682554689734122,-0.010495438254264355,-0.0004502638405081327,-0.0028493149681058406,-0.012715215865919635,-3.0213836616295355e-05,0.012367423733905904,-0.003123760915868128,0.0023279028642450637
-0.004388843108781644,-0.009470239668581105,-0.0015645272908465192,0.0016783650516129995,-0.010682601087903493,0.0018013735371545708,0.01160543567382238,-0.0038979517307117123,0.0005644952289614407
0.0022167876029882214,-0.015073848678988495,0.0009157383945484494,-0.009277237060422248,-0.0057214107823404985,-0.0003964867993511833,0.011542391668418863,-0.0037321933194747543,0.0017935140695702625
-0.005488694455181609,-0.009236105899002424,-6.825760996869554e-05,-0.0033610384737390235,-0.012924500333898761,-0.0017400809165947467,0.011989377377788888,-0.0014115023684946,-0.0011222876813009768
-0.00970872344407186,-0.0037928179962412427,0.0013285613449105442,0.0035706089825953092,-0.013983345279495749,0.00032017428676731633,0.011222129984269785,-0.001964900123166672,0.001404387574197359
0.0006106318389320678,-0.011642368913053364,0.000572457960511492,-0.0031504569428676714,-0.012734056412916868,-0.0022897299032573646,0.010231894041551117,-0.0004473971782380526,-0.002503859947749323
-0.006885302211266349,-0.008584775355886915,0.0002142558213519107,-0.004565569199566775,-0.011909199565389501,0.0008859744875922287,0.013358684771857745,0.00032021114488793925,-0.0001755326708998771
-0.007314659422084712,-0.00808964048492834,0.002153186381281993,-0.0010681821899600297,-0.012475758820452333,-0.0008777437053486973,0.014653432613994573,-0.0018608970047605746,0.0012440320371443824
-0.00803245385585823,-0.008688585247066827,-0.0017780209614523235,-0.0015174336611016009,-0.011196375877431738,-0.00027466173639403645,0.013662804504891858,-0.001166978082305454,0.0006792508606556731
0.005676067176891444,-0.010784388101259984,-0.0017333541832936067,0.00249501596475431,-0.011020294949944245,0.0007783900537637123,0.011449632500626009,-8.516064921303366e-05,0.0006106814910067457
-0.008270275127713644,-0.005692575892831432,0.0008401008432385202,-0.0005411567988629758,-0.009251792973114435,-0.0015343063084643403,0.011234309277659178,-0.0013241547312290466,0.0006334601827194193
-0.0076545870257848925,-0.011304856927150423,0.002550375151287722,-0.011369966718386446,-0.009507498684565407,-0.0007242466500163757,0.011524644024607546,-0.0002452295206796149,-0.0005649146630942048
-0.00862968244600052,-0.009289591029563827,-0.0006252504177414095,-0.0014427956518632257,-0.013118397622808226,-0.0024807548289200996,0.011208928827390158,-0.003568957625423567,0.0006943108975576655
-0.005079953377799422,-0.00893711796056534,0.0007332161909754471,-0.008696913317976077,-0.008031061036699358,-0.0021826004832711976,0.013288885718662548,-0.001912340988060788,0.0015493982306829402
0.0004336026698729537,-0.013714064054440228,0.0026182681069366488,-0.0013678956313397063,-0.012515706646336916,5.3589401759244665e-05,0.012372372537054402,-0.0032070843153106927,-0.00048126626670659675
0.000564801805363961,-0.013649999487321818,0.0007403927215229757,-0.009272734437321139,-0.009904695849879882,-9.0798513263016e-05,0.011495262574194956,-0.00014524830597948828,-0.0004122245705951796
-0.005512046298709859,-0.01043187529704492,-0.0009002582092709317,-0.0047898321647327985,-0.009659638915794149,-7.593623510047682e-05,0.00944515327854711,-0.003294143481252286,-0.001236911518120045
-0.005497419732302899,-0.006752757359916217,-0.002411886042609299,-0.004304188533829128,-0.010991180731552022,0.001649262841064452,0.010907249292217805,-0.0006191674903689053,0.0003358210653423414
-0.00661784498329889,-0.008729941737037164,0.003634094166818609,-0.0026878919149509566,-0.009786444813963988,-0.0024425204460207747,0.011728631709963432,-0.0008802453156741886,0.001641129905353366
-0.0035684499018303465,-0.010706328053543353,0.003603383400292987,-0.006253361869668382,-0.010836565170282184,0.0008708213608503292,0.013450034539235642,-0.002501187414939171,-0.0007636535735954011
-0.004375796957006302,-0.010867738233895929,0.001717974995674415,-0.005458854426620726,-0.007786009264127004,-0.0016561190939331151,0.012048374171044669,-0.0010146698908570506,-0.0021985766840502494
0.007137364641140066,0.008887726834092545,0.0021379535740990853,-0.008509819494654536,0.0058719880870248455,0.001427043933262477,0.012690375503128322,6.73851481683912e-05,0.00038931746252754315
-0.002976793781828787,-0.012821749619727256,-0.001640886923830237,0.001022204149858016,-0.012355782356908466,0.0009540897812833355,0.012385497223838448,-0.002231329764799738,0.0010226588292535103
-0.0007441418622104344,-0.012597428603104538,0.001954281805783852,-0.0030693288670017795,-0.011567395391425954,-6.839016792316397e-05,0.011766386085110882,-0.0036827287703979444,0.0021370218531495777
-0.005451133380154798,-0.010184362868429544,-0.0026789055282203864,-0.006713851149090244,-0.008889654935548563,-0.0010834491603814091,0.01047497463637987,-0.001083580152853994,-0.00026727905157666545
-0.006020440872500741,-0.010067940667256386,-0.001991841047734863,0.006846867884822278,-0.011005755557080393,-0.00037470759603134413,0.01272554267419776,-0.004328883478548951,-0.0023210907278634345
0.0022130753050065674,-0.012568347621411615,-0.0003819227290451001,-0.012910839319726477,-0.005072218880954004,-0.0019154585213997939,0.013370630213850241,-0.00015870227248474322,3.815148249812364e-05
-0.001207377253770946,-0.012380380412954377,0.0005421104440695831,-0.008502028110924533,-0.007396382756765045,0.0009318487686222681,0.012634407686343253,0.00052515462561556,0.00019852790145189552
-0.005790394508527719,-0.010697933346917769,0.0011150405742904352,-0.0032501601144143176,-0.010295649784702175,-0.0013050479844524717,0.012050508407277241,-0.006701708770798777,0.0017015852446645215
-0.00763182085332105,-0.009398755999561961,-0.0024573940405828395,-0.005578565815615231,-0.01342996217145271,-0.0014115562002166109,0.014605784353129944,-0.002815139494207269,-0.0005347088163082246
-0.010303291313846634,-0.007171429076282432,-0.0009917251939891927,0.004994986223983576,-0.011669303384431779,0.0031979613403259016,0.011670044121212657,-0.004590751553690154,0.001678922476147213
-0.0027240913875223923,-0.01072757903735631,-0.0016791349819185485,-0.0071032177264023205,-0.008257713878330061,0.0001302818731280812,0.011819439895104072,0.000283448973511668,0.0004198792360792612
0.002873620298487081,-0.013135227117692785,0.001037840606988687,-0.011581261990657364,-0.003409876603021177,-0.002289735378548704,0.01076742846538678,-0.0022182923273368934,0.0005265115613972682
0.004602158964615378,-0.012549565911856977,0.0017475859915585853,-0.0009302667086687122,-0.012492374628245123,-0.00023653858554668018,0.01208052827758865,-0.003635267858774404,0.0018469467608238036
-0.012789195187752293,-0.0016928921413503829,0.00032079893824472894,-0.006200185470667047,-0.01147787874084265,0.002382301031240144,0.011215064529059932,-0.0035969192037662414,-0.0015499720300328975
-0.007679438958164289,-0.007948249721171495,-0.000625417342097626,0.0022681601461402804,-0.012195135674993042,-0.00301551138288468,0.013345209230241378,-0.004050503925080365,0.0004880782826812588
-6.963949998664803e-06,-0.013701258349825433,0.0012977108325964173,0.005448450842640576,-0.01121686472745618,0.002388776674713966,0.014439961771903723,-0.0017381053179217755,0.0003432909771085033
-0.005960927290451742,-0.010950304045813186,-0.0009001903771659653,0.00975526892332318,-0.002839682574660066,-0.0017025317442709703,0.010881772131643092,-0.004788552502763984,-0.0008325147275220758
0.008774647112693624,-0.006568443023084667,-0.0007027929669660261,-0.0032728686690508533,-0.010047868455723676,0.004923946975821115,0.010652493831560724,-0.0018501361415101585,0.00038150801033319835
-0.009606860921149487,-0.008057031398619439,-0.0031214645325434174,0.0023879477055163394,-0.012017141042993866,7.608957750173753e-05,0.011620160398880941,-0.004818554980761551,3.0041374289100143e-05
-0.0011307076612275305,-0.013970109706577544,0.0023741878467259214,0.0063724128518739005,-0.010678598269713964,-0.0009242538346192953,0.011293509707408991,-0.0023457847963888026,-0.001977331187368453
-0.0033300036407075506,-0.013241095271263204,0.0032904647821990294,-0.004121216026206878,-0.012805488051312142,-0.001946099458187616,0.011745960726413488,5.759848426033312e-05,-0.0002442640959911485
-0.005554388176976643,-0.009226284761739959,0.0003668572089169685,-0.008072352471170177,-0.007423418080449778,0.0005501429394511735,0.011111277040710296,-0.002064143565269919,0.0006181198519964086
-0.00911181301977738,-0.010489066180403307,-0.0034342759549012337,-0.011684732720848962,-0.006948713135740444,0.003993078548445545,0.012904022554191001,-0.005083866370453324,-9.981248829828154e-05
-0.006135846300796082,-0.011193530624901422,0.0013441093615698331,0.0008503022163901535,-0.010617311691579584,0.0005037412165002535,0.01176644709665192,-0.002696169169183327,-0.0002063868470230644
-0.00033527992608525017,-0.011479170945974478,0.00253438358614091,-0.0033912147722134417,-0.013129389793923862,-0.00014465144973317066,0.012106967748042995,-0.0025386614475333942,-0.0010078982177437249
-0.007185707392207963,-0.00800515868253875,-0.000778128019488068,0.011028851760353675,-0.0005944585944885799,-0.00026723721360052017,0.009340473211078525,-0.004045170180563814,-0.0001911697258899876
-0.0030783648168846126,-0.013087847807905815,-0.0015110984105741142,-0.007448515615388341,-0.008471272873771689,-0.0002742593625090459,0.009854857639511145,-0.002904102895583617,0.001167690247526426
0.0025040109183358983,-0.012987317716622926,0.0015035362060131145,0.0017997976062785065,-0.012335629169895028,1.507625417676321e-05,0.012865394043315012,-0.00542161703336478,0.00013679130560373195
-0.002351134255275092,-0.012490460635183285,0.001389566273170843,0.0009049384861032877,-0.009074101777994534,-7.641165889016213e-05,0.015052981616992813,-0.002976628862563294,-0.00035917101605792797
-0.0032544820297465142,-0.009340761954318311,-0.0006943947156873212,-0.0008878028400096048,-0.012114971943294951,0.0005497138612420199,0.015533934138718794,-0.0020437324923533754,0.0005111729533589541
0.0024075897528967926,-0.008480909877563425,0.0006334118145152216,0.0019396086435135352,-0.011077158847941715,-0.0009467474950548859,0.010937720298966886,0.0008364958088949946,-0.00029000015679544246
0.0019146958264823542,-0.01189743246391615,0.0018394912071510866,-0.005684306398594881,-0.012173905176721695,-0.0021215361140262223,0.010943199535309275,-0.0013067271559785416,-0.0011146247890520464
0.01191472553908782,-0.008582380172966224,0.001869337641743506,0.0026097284489304253,-0.011811513851529133,0.00025927100249136523,0.011688799724014797,0.0015372197993613632,0.0005803068025953624
0.005067671938555895,-0.009048776403518482,0.0003202098288977902,-0.009142235976759365,-0.008249835571156754,-0.0007245318193660888,0.011458833638538056,-0.0014240338698330007,-0.0026795323988943838
-0.008632266122598936,-0.010849207589027474,-0.001999182721034151,0.001632823959290983,-0.012622449877754356,0.00163341014162713,0.014836386170297484,-0.005583211848548542,0.0002053871309831765
-0.002225016603166961,-0.008433521941388045,-0.0037937262454845206,0.011520811280473307,0.0003330823064872854,0.0003817134874425108,0.012007741885220117,-0.001727821679272645,-0.00022919105379634662
-0.0020693821758503306,-0.010504278218273197,0.0010841596942729305,0.008719080180532338,0.0055783437141734985,-0.0004423255531479234,0.011932393460837472,-0.0040825873109458805,-0.0014584451188283595
-0.0057164532734744035,-0.009244022714670602,0.0015271811422879955,-0.010776783299894555,-0.007467643047700749,-0.000808457704181161,0.013449178629680363,-0.002202289342237705,0.0005417215256096308
-0.006506683264288934,-0.008945804196880004,-0.0004956720436070137,-0.01096906957194231,-0.00649552055674327,-0.0003047182280486003,0.010201211153232309,0.0016449936861173784,0.00024441644122205424
-0.010197754608380516,-0.004875441752824578,-0.0006331561237186542,0.003597947496329867,-0.011433949987765273,0.00155689099656889,0.0104427498513549,-0.002213837744258021,-0.0015421817473483491
-0.002625159833828748,-0.012420000250418572,0.0021376845275672984,-0.011338450266311379,-0.004357960494903335,0.0007943212055572289,0.009824310751151272,-0.0011304026613193536,0.002488453086475389
0.0005774061961098827,-0.014853008968850414,0.003717485157062336,-0.0072704901629667,-0.010969599225627057,-0.0008237340118668427,0.009131626523775999,-0.003009346902230815,-0.0005651298102597203
0.001538210950715137,-0.011468752536681729,-0.000961983949892684,-0.003725746505338982,-0.01190329521592506,-0.000663732984918289,0.012871950789562379,-0.0026601989990999667,-0.0005575488173871155
-0.008723725174127292,-0.00845497655984102,-0.0018161463320875576,-0.00046421665023255914,-0.01231757309656222,-0.0016869701007180726,0.01426336321236589,-0.0013139817328044912,-4.596355304846193e-05
-0.01151965644813821,-0.0004878015849880971,-0.00022896096229796002,0.008861955652145505,-0.007157969500563697,0.00046509643733521787,0.013626758108913803,-0.001976829650414565,-0.0001910750764734077
-0.004778872224323261,-0.011216783839882817,0.0024737477790701783,0.01195925184357011,-0.005422507799893337,0.0010299640844960915,0.012210374879129087,-0.006443642110385535,0.000533663393698036
-0.004825157215284282,-0.013536992836329215,-0.0010223299918539518,-0.013379102827818805,-0.005575452089296354,0.00013805096022637673,0.010514868574804727,-0.001835201633451273,-0.0005497883972512534
0.001082395138521148,-0.012662017638167423,-0.0005039396013575178,-0.0067821631129566925,0.005919721305583822,0.001427129638033003,0.010271548536921629,-0.0032940483566702592,0.00022871473411828133
-0.009531686150053426,-0.006754317130806121,-0.00026661817824040083,0.003468468728076557,-0.011126010012721718,-0.0015575867630851113,0.009964425855530798,-0.0016713166389922597,9.90946689571389e-05
-0.00010629918144232317,-0.011031105494352784,0.0020839802326137373,-0.005733742921866801,-0.008369357699149515,-0.0017476712277837909,0.01009612278243166,-0.0011178960938782662,0.0008625015074215388
-0.003992835825296944,-0.011503707822671206,-0.0005797491640409701,0.011398086768782768,0.0008473178426933261,0.00012222428022448217,0.012114654973439005,-0.001671343874286736,-0.0001299466949906393
-0.0029024205852143828,-0.010385839809187666,-0.0035035569422256834,-0.004780023433258316,-0.011101283329893671,-0.00012167692579881826,0.01193857479223354,-0.002136697708731175,0.00017534739088522874
-0.005594328928910108,-0.010467474275106317,3.104101926578894e-05,-0.0012745634396884044,-0.012421011154381753,-0.0022746718449636193,0.0125190476606559,-0.0025696101946564172,0.0019081192717062174
0.0005923636567750382,-0.011947359863612391,0.0011678782398974424,-0.008585845655019155,-0.0088642365304559,-0.001480255841338676,0.011405884555863567,-0.0017860080822215125,0.00027463222947044213
-0.0027975402962177463,-0.010469545417281876,0.0025651455940982133,-0.0032418172023872603,-0.011957202762509006,0.002343848271236113,0.010126418726474653,-0.001162931224457551,-0.0011756727678123445
-0.008824023405306395,-0.008394894122145469,-0.00128179355841859,0.0068955482392182915,-0.010123949490291152,0.0015490107911388486,0.010436655765329709,-0.001465370713133169,0.000862466538410493
-0.01091765700538965,-0.005977210753275622,-0.00016737052404838386,-0.012735501336436842,-0.005349674667925739,-0.0020375754464881986,0.0117198760938297,-0.0044635858305940605,0.0014117534857356444
-0.002874764486173954,-0.012866974730493115,-0.0013050172054682983,0.0054103080756845515,-0.010005636629629033,0.0006254775954179269,0.010646722822744294,0.00023936232776201449,0.001160332239158301
0.0001232742551056179,-0.014568503219423072,0.0036106743264343643,-0.0048403851769221636,-0.008683733122158466,0.00018357680374653793,0.012355511781451512,-0.004592522536036748,0.0005491248241989549
-0.009416761321058814,-0.007885189835427993,-0.0022817920204615885,-0.0006955881751461122,-0.013596786397183648,0.0002061925345595895,0.012789696505762746,0.00029459560372673314,0.00033591288015540625
-0.007162921815641732,-0.005895625455140256,-0.000579781474558784,-0.0048770033298907965,-0.010818533556418432,0.0009775604354989374,0.01498684324516241,-0.0033928536881652135,-0.0027409037334411622
-0.0016873617481927635,-0.012978375348755527,0.0036948511054155472,0.001169202499800257,-0.010637333783126476,-0.0017329285348891069,0.006911817937559963,-0.004151248148923067,0.002999749608520471
-0.004521441515301529,-0.009785778164339544,0.0030767261169135744,-0.0024521643375820987,-0.013256284256406216,-0.0009920863264836312,0.007435379349397554,-0.0012110608589250263,0.00022129141919507536
-0.009782073837708561,-0.006179444843339271,-0.003022372492853707,0.005860896783664836,-0.009845215213694287,-0.001756233542975762,0.0144606616118473,-0.0016487056051727328,0.0007020819447541133
-0.0014344011652002997,-0.009526597157294881,-0.0001143807507096028,5.5638226566425734e-05,-0.013058725218786005,-0.001900766340295444,0.014628712545286771,-0.0016469942240245107,0.0012745997453230344
-0.004455945009982407,-0.011346498703666242,0.003313421212853067,-0.0064997185180754626,-0.009891328175340788,-0.00029714895650114755,0.012645172120908823,-0.004296062461060805,0.0005186059297423238
0.012478824660305579,-0.001986287791671763,-0.0006872363033337272,-0.013288434266520852,-0.0035381678576684697,0.0008477402981917358,0.008985467294161486,-0.004157673205163204,-0.0005423060156031747
-0.008327345892312345,-0.008936394144307585,-0.0018237805938513393,-0.003997687934566094,-0.010329155073297484,-0.0007248296528662349,0.00645334271948647,-0.0007675257466023156,-0.0009237032239900043
-0.0031483339806413803,-0.009603263376428355,-0.0018699661559631686,-0.012185807426806463,-0.005715079050509793,-0.0009459522514352923,0.011854173162083896,-0.0023246491132734902,0.0016333495215027426
0.00024401003689609205,-0.012795040807113774,0.002328212754056834,0.006561091700129956,-0.010187406748395607,0.0018391067063543633,0.01649590414050067,-0.0019585674623870844,0.0013508680564712759
0.0029612446354224387,-0.013330844714196028,0.0019309555076667756,-0.002123246589388678,-0.011050129008564832,-0.003870025252655298,0.014199393541137546,-0.005481434368483364,0.000442070778553502
0.0026763209550417937,-0.012743605070523845,0.0032134423683569642,0.009760713264287794,-0.006269912971699591,0.002144505939270327,0.00900629253898853,-0.0023669246315671548,0.0015265339721090346
-0.005963533405729875,-0.00969306098604389,0.0006035544428493459,-0.001725988032358289,-0.012303293308627785,-0.0020150846865172167,0.007896598267120301,0.0005010972757386636,0.0010534745309944168
-0.010056184593008013,-0.0018395456995980945,-0.002244108567131731,-0.006779279822153282,-0.012069296285507316,-6.9159758792944e-06,0.009901539296391136,0.00028296636134748557,0.000847354450324331
-0.00961948323847577,-0.008415252162254569,0.00044345642530648426,-0.00035775977444392455,-0.009404954231377965,-0.002381650636985489,0.0181899815678326,-0.00400454471683416,-0.0006265856715549894
0.007642283189777548,-0.011392424201743905,0.0007015302221059633,-0.005611572328796981,-0.012278136654864902,-0.001274208737055047,0.013463617202547122,-0.004208469732611571,0.0027246955370122433
-0.001346167522989346,-0.013033467566701339,0.00174061311088914,0.0006481770409696595,-0.01144262422682796,-0.0002672447241938634,0.010627100781714832,-0.0005418837165402238,-0.0010382202536982502
-0.007914532945031093,-0.00787182118043319,0.0008402336856525407,-0.011558141194249166,0.003058770122416727,-0.0004277885192064507,0.010688193303891076,-0.0010531615988257238,-0.0029848282299004447
-0.006054166573986878,-0.007838931319744082,-0.0018545458489485636,0.005817992258980381,-0.010315979465355942,-0.0001302937583761897,0.007526697135004826,0.00015883758367410332,0.0017710004327599728
-0.007501181260212838,-0.009144255595433814,0.0004967785843912259,-0.006781550441472743,-0.011409842750411965,0.00103120523665758,0.014451003745380166,-0.00316018913144432,0.0007858614723333
0.0008542379062278631,-0.011677693585131524,-0.0021451270526583917,0.008118137156821479,-0.008190954144229918,-0.0018326402807125619,0.012942222893976563,0.0004993503625474061,-0.00022895360227043204
-0.0036797093460062577,-0.00951408178571632,-0.0036638144871057334,-0.0009473868989058189,-0.013063883941019663,-0.002114391993964,0.012080943233404211,-0.0026480228112398933,0.0012821608291797865
-0.006658947773031221,-0.010295240447130294,-0.0010299317406476014,-0.01128263291534841,-0.007310674865246707,-0.0008008101942530032,0.01211302485025917,-0.005565588467827567,0.0022436816831538416
-0.0021305950866008284,-0.012819271818837281,0.001664358347959438,-0.003398196796866777,-0.01301447927686047,0.0011454259425423955,0.008887840022263362,-0.003886972559274642,-0.002351451477288967
-0.003004769952539933,-0.013473783338164591,0.004053793301989529,-0.008395905401077246,-0.00710311923955417,-0.00012924956797268373,0.011473668626666648,-0.004315052840807358,0.0002514779482236032
0.0008575449169993218,-0.010911858634950807,0.0009006783411837545,0.0024164181450838213,-0.011448266437996176,-0.0028552014115960337,0.01194509496614095,-0.0012068261906875387,-0.0007405858002984664
-0.009114754504247183,-0.007502003792888707,0.0012677767186219146,0.0011356828347261934,-0.010793648569480998,-3.827697263869252e-05,0.011429524605671407,-0.0028010014745828886,0.0011905606240968254
-0.003394002634862764,-0.009068475793075806,0.000687288592469877,-0.005720096536444804,-0.012108594624081958,-0.00020550557214248753,0.012130919575700352,-0.0015495908905362055,-0.0002749740431689653
0.0012786741061622457,-0.012871629665117762,0.0018853563712784313,-0.0019327365719359498,-0.012866687718471125,0.0021605270132678523,0.012001847367663868,-0.004817565986668742,0.002388805427655669
-0.0117498754727212,-0.004969255741978903,-0.0020681904671631126,-0.002620813263806273,-0.01284614923798836,-0.0017401661967383901,0.012758495613865394,-0.001723210584399663,0.0003509581396650144
-0.00697797191315108,-0.008976271048427027,0.0001379466036764928,-0.00041637971448997503,-0.012630545683324015,-0.0007556841056572842,0.012988427344409102,-0.0020115547515118584,6.847199949911791e-05
-0.0097532055330191,-0.005666661820342503,9.972230531171114e-05,0.0009875326065313461,-0.010900636213580795,0.002396856059627112,0.011884281908281774,-0.0019809586598123043,0.0009921645549018489
-0.00949835878206005,-0.008405694098044012,0.0011457367380057746,0.002556507290480245,-0.011365444085806222,0.0002287564399555529,0.010944482443963316,-0.001760089511902481,0.0018013618961187498
-0.01294074996977192,0.0022467106158384578,0.00019058628043523782,0.00044065587114501027,-0.01061708480756962,0.0004961391725501999,0.011588877765076859,-0.003358945944605599,0.001640880302841625
-0.007251878195835279,-0.008940926345756862,-0.0025490541768468976,-0.012918147984954925,-0.0066862230706833895,-0.002503066247577523,0.011291101426293571,-0.0016271736037229,0.000557089668969355
-0.008354531978856264,-0.00483250119613293,-0.0027019376761148834,0.004729907513577161,-0.010244028079505979,-0.0007866828348452278,0.013800246542237821,-0.002367643660014734,4.551486498069371e-05
