timestamps,ax_filtered3,ay_filtered3,az_filtered3
1116181,-13.168365432477023,-62.06882963679358,1017.7459360459135
1121181,-11.529349107443736,-62.06767967867176,1014.905365687919
1126181,-8.205049255894632,-62.64645713406916,1015.7351080631072
1131181,-6.637400862770359,-64.4353638655552,1018.6501276546063
1136181,-8.161325652553183,-67.15097122131797,1019.738134616841
1141181,-10.516661740842666,-68.46383015936388,1019.35397522698
1146181,-10.11451796088552,-66.16905489461574,1019.011534492316
1151181,-6.186392785250648,-61.923146584324996,1019.2727450248713
1156181,-2.903787862740386,-60.00113287371075,1021.2128092110237
1161181,-2.856393413095591,-62.07552543668524,1024.3747851752717
1166181,-3.8432912999594406,-65.21430162138716,1025.5978082824972
1171181,-4.304706430818582,-65.50821293903573,1023.1506890440247
1176175,-4.340966954162481,-63.03200721182143,1019.6982935056138
1181177,-4.077006156938133,-61.73713528788265,1018.0663413216224
1186178,-3.9295657445816246,-63.08476018668557,1016.7361651830624
1191178,-3.971135519977078,-65.16224858708576,1014.1819130762445
1196181,-4.23079899688217,-67.2096322558764,1013.6080119469839
1201181,-5.063729564519952,-68.42510457944728,1017.0992725549638
1206181,-6.485379183713382,-67.22337057411777,1021.0824246775909
1211181,-8.488201736472968,-64.61018269176594,1021.8231360333316
1216181,-11.19834861029292,-64.12556326364206,1019.6187431792812
1221181,-13.536290139764235,-66.4732261963739,1017.1873959844946
1226181,-13.094683004264919,-68.21084668578884,1016.8692402265089
1231181,-9.417155142917718,-67.2231715721005,1018.1298276423466
1236181,-6.015443083626893,-64.82691723068156,1019.0698363366175
1241181,-5.867492794428068,-63.76754915109874,1020.7162708637591
1246181,-7.532176141249423,-65.18080046271452,1023.7208519557917
1251181,-8.71376494484282,-67.3509601522864,1024.816996056001
1256181,-8.520791950601842,-67.89651371790784,1022.4608431937277
1261181,-6.615213333498326,-65.69106620421114,1018.8663425573085
1266181,-4.21444267510066,-61.427343603736254,1015.8275604609838
1271179,-3.2082546207448694,-57.09164385169275,1013.9416340457097
1276179,-4.124639278183106,-55.53972554932677,1013.6843965965193
1281178,-5.413801811464843,-58.4400346619622,1015.0533307304294
1286451,-5.313011752303617,-63.28433649494495,1017.4822034890277
1291465,-4.642635275656153,-65.39891213483862,1019.7031930828468
1296470,-5.103081748340352,-63.62639414796877,1020.8304019077561
1301479,-6.187486114622787,-62.47981666667955,1020.8081182498476
1306488,-6.405841935671635,-65.06688310764866,1019.3604637243935
1311495,-6.210162429259486,-67.70753885699817,1017.0510624955539
1316504,-6.5365036239107255,-66.61642943942933,1014.0660982542265
1321509,-6.3079948125256315,-63.117536129326034,1010.6511795198309
1326509,-4.554927059130662,-61.215240926102155,1010.8853334155281
1331511,-2.2624587775223466,-62.958484158438225,1017.5730059636638
1336512,-0.9324712566345386,-66.26121340070335,1025.943615782924
1341518,-1.7326846081721003,-67.7285681733763,1028.9675947690114
1346528,-4.2396890986449005,-65.75469025355608,1026.0291398944134
1351535,-6.049706893233459,-61.588955406230745,1022.9937600256626
1356544,-6.010398641891902,-58.324565996788216,1023.2587146475552
1361552,-4.300659020322408,-58.29554650721994,1023.5086344486448
1366570,-1.5024181685353208,-61.144894441484574,1020.6085641191394
1371583,-0.18532554867298512,-64.24376523253036,1016.593585926452
1376592,-2.422664132894642,-65.95416094924086,1015.2630842413458
1381592,-6.738513795566049,-67.1206486964653,1017.2969436751372
1386594,-9.893741145086334,-67.97862484522109,1019.8636626039917
1391596,-10.719373505593225,-67.09329404901794,1020.279795980616
1396598,-10.682040401677884,-64.24960346206598,1018.7976718555245
1401597,-10.934086257683031,-61.51050331550214,1017.7200197580441
1406604,-11.43922255041311,-60.596139012350214,1018.306444169457
1411610,-11.337689809306674,-60.85474076846664,1019.1950216725427
1416611,-9.717777790154045,-61.631892121147814,1019.1629929367623
1421614,-7.419544567468933,-63.17219719389697,1019.6523514187336
1426616,-5.983496309322987,-64.33574669585602,1022.2037856434878
1431616,-6.150738753969674,-63.99721130467574,1026.0568513833443
1436619,-8.696696946082582,-63.19977996611032,1028.6078835940757
1441627,-12.429038925408408,-63.46726293788733,1027.7666000090007
1446636,-13.2997022709618,-64.77010648189852,1024.2384839305332
1451658,-10.15388268666587,-65.21394258605036,1020.5197450691021
1456674,-6.914846742292512,-63.602113807925726,1018.5625338452431
1461680,-7.322932574929897,-62.20454894764904,1018.4629648333776
1466687,-11.60116065360532,-63.2147401532104,1019.5840590598984
1471700,-17.680029256224728,-65.09070503958404,1021.3635540875729
1476704,-21.87036249649375,-65.81857750032587,1022.4921299860921
1481708,-20.53429473172851,-65.35279049178902,1022.0906210455948
1486719,-14.557049351415,-64.12811374361185,1020.7452175263271
1491725,-8.780470300078793,-62.62166728305613,1018.9880342335865
1496733,-6.673160541334512,-62.16734468034063,1017.2710643575431
1501745,-6.574864749153443,-64.16379627045482,1017.2085244086626
1506755,-3.5277119045011758,-67.19681105497249,1019.031954897783
1511763,2.822631632130297,-67.9870604075421,1020.5464608732028
1516770,7.416894545317083,-66.02949479873499,1020.7867128108974
1521773,6.626981180770563,-62.969806128249346,1020.4807286710173
1526775,1.1131673670226954,-59.72499064418866,1020.1908250389624
1531783,-4.981479642470803,-57.838660153056374,1020.5837467206171
1536789,-8.020058157153665,-58.98313261064811,1022.5059387777976
1541788,-8.745909571644388,-62.02519418806695,1025.8771405914672
1546797,-9.426776477445424,-64.30997979512902,1028.4380347700985
1551803,-9.889474430544574,-64.47318257782034,1027.2522241896506
1556803,-9.472776810810432,-63.44343667581128,1022.9845029376485
1561802,-8.445976754389678,-62.859294658020005,1019.4456706164315
1566803,-7.219682844476236,-63.4034179783374,1018.4066160371515
1571806,-6.355275383836351,-65.21938403987404,1018.9291024110439
1576806,-6.401486389257992,-67.32977035743035,1020.1829598264908
1581806,-7.831076898232863,-68.59301582846712,1021.3749367716422
1586806,-9.413459403758399,-68.8180791293627,1021.1369560310269
1591807,-8.42537243885752,-67.9590747817127,1018.897581925938
1596807,-4.946015742599846,-66.51884332925144,1016.7463736208744
1601806,-2.873118624600653,-64.55516719338881,1017.4655611899007
1606805,-4.370360213418824,-62.02077501747992,1019.828421136889
1611807,-6.80728174275766,-60.96979909010415,1020.7611895086326
1616807,-7.053550048975704,-63.17680775079765,1019.9852317206274
1621807,-4.858370257885572,-67.3811216026811,1018.6390592220339
1626807,-2.447890849280736,-70.36777763482314,1017.6950670076536
1631807,-1.8375946446349993,-70.07935998699546,1018.5407461476867
1636807,-1.7538590708264794,-67.4225665952561,1021.7362649879054
1641810,-0.2255065120896992,-64.89938725868917,1025.5771158084933
1646814,2.1082054432419937,-64.79271767525782,1028.5613074487032
1651817,3.7193038531371596,-66.6392262883717,1030.7875252302963
1656836,3.1860578648088325,-67.39879922096327,1030.496269243935
1661861,-0.24070812354529192,-66.20764798996498,1025.8754560868913
1666869,-4.8869457251280615,-64.38008390748097,1020.4353718421487
1671881,-7.998304095023729,-62.827427510791374,1019.2250231545617
1676897,-8.948750009988965,-62.54231783387174,1022.1290454428591
1681912,-8.987368108728784,-62.797977061579324,1024.7738545228563
1686926,-9.47661617285038,-62.378161378386906,1024.7400625573262
1691933,-11.406814220336623,-62.78572609246847,1024.0825507577567
1696941,-13.798097427401258,-63.925274386648674,1024.1659803646005
1701952,-14.236478570047248,-63.19065097633516,1023.0953889908532
1706960,-12.234994985371994,-60.39086391208388,1019.840483488403
1711978,-9.788658492074815,-57.75761142981571,1015.7993022815542
1716993,-9.10092196618214,-58.28667208777953,1013.3424553797124
1722004,-10.720238861480592,-63.29898403972875,1013.9402049610713
1727015,-12.76755170431501,-69.238432187325,1016.4166843115623
1732029,-12.739548880693919,-71.3455783894134,1018.4913186114801
1737044,-10.924813770117549,-69.33508133403038,1019.6477074118095
1742058,-9.214514046306906,-65.89128817693073,1021.3398338377497
1747070,-8.147775856905781,-62.732848274386285,1023.8027823069873
1752083,-7.655096269859808,-60.553879691431945,1024.2434178805931
1757092,-7.686163224739455,-60.7373972482706,1020.1302542355271
1762101,-7.2651592957875994,-63.38637348941046,1014.0293209693123
1767117,-4.945101054310617,-65.3591608539508,1011.8470230305431
1772126,-1.143870457638891,-65.34940186131455,1015.5059859063125
1777140,0.6762169055373116,-65.46678519140008,1021.2821922573783
1782149,-2.1227213101940863,-66.07522865661574,1024.4935797796552
1787161,-6.867637797310472,-66.04613055148207,1023.8867770940163
1792172,-8.295690611601742,-65.14551506900499,1022.0569373805272
1797177,-5.127668560099179,-63.598493504982734,1021.8355187317767
1802179,-1.566045161539438,-62.83491283558496,1022.7439318310686
1807182,-1.691548840549551,-64.76258835116998,1022.5647023721078
1812182,-4.798697819150065,-68.07044455911644,1021.2342111495057
1817183,-7.443974757502417,-68.8225073167044,1020.2767728367686
1822189,-7.719437293199224,-66.23284692235632,1019.0013781452355
1827196,-6.457283298159299,-63.63989760082213,1015.3904144625134
1832196,-5.236033055630809,-63.21017367227999,1011.3941970502311
1837196,-4.467329872399078,-64.1344727704683,1011.1198732058117
1842195,-2.9441590557039587,-64.9567984728677,1014.8020279647504
1847195,-0.30760562113811574,-65.3065588757879,1019.3012428345685
1852196,1.1728720315700156,-66.45310919831658,1021.614180990325
1857195,0.7601017444698706,-68.16308439079735,1021.1697798211134
1862195,-0.8219639160093647,-67.99739371798285,1020.1956598366768
1867196,-4.05548688015363,-66.50673307289841,1021.1186997235416
1872195,-7.4214335931006215,-65.92372707778227,1023.67860332323
1877196,-8.719521668410101,-65.99486524749058,1025.2959563119532
1882195,-8.209810150436262,-66.42302219873818,1025.0128939410076
1887201,-6.33135815503607,-67.7581228228528,1024.2254884931597
1892201,-2.7957985436009207,-69.67424965418465,1022.7387643934923
1897201,1.2844540015609014,-71.46580924854985,1019.2951919317017
1902200,2.7352299758411536,-71.33367905518608,1015.6155949774405
1907201,-0.22931970005111746,-67.65776693039705,1015.0072719227649
1912201,-5.693529541462766,-62.99984187090129,1017.3542898861436
1917201,-10.698541730330883,-60.82913345647144,1018.9335968392277
1922201,-12.466553148876912,-61.429176201042324,1018.1081723115389
1927201,-9.29923020556964,-63.62422057481066,1017.7519224728492
1932201,-4.739520458587474,-65.26455871669086,1019.3876786461306
1937201,-4.67074714240399,-65.31437171144542,1020.1890217731843
1942200,-9.311055273783534,-65.28282762462213,1018.5540419266084
1947201,-13.832188020809653,-65.67934383733692,1016.0559390308167
1952201,-14.733949920854863,-65.56422736661636,1013.8936896608627
1957201,-12.935923550677549,-64.90831317644458,1012.70114620451
1962200,-10.91458565806512,-64.40186393170646,1013.2501225555721
1967201,-9.433602253373447,-63.89124127133995,1015.145636593713
1972197,-8.726742429248134,-62.73771495439415,1016.3421905937714
1977196,-8.536716822022889,-61.924868298579376,1015.714992971656
1982192,-7.346161031658267,-63.550991079080255,1015.0192867581947
1987200,-4.812587380875614,-67.58858942674796,1015.7797068626828
1992200,-2.9130250678779825,-70.62511486064096,1017.4479969499106
1997200,-4.046494521885395,-69.10041029762361,1018.5678743420699
2002201,-7.81179845208684,-64.12715631026087,1018.0630349246344
2007200,-10.991138564339792,-59.92481321854237,1017.217140586785
2012200,-11.18098241117119,-58.34146454670904,1018.0943136423091
2017200,-8.401594314830692,-59.249118724734245,1020.5275459786336
2022199,-5.550602682575686,-61.600690836787415,1023.1840462633685
2027200,-5.98820015191594,-62.56415516770813,1023.9967358151537
2032200,-8.968584108706906,-60.575823184170545,1020.2348904846717
2037199,-10.645873542538153,-58.40270552163778,1012.858733539275
2042199,-9.178062526092276,-59.64351575466044,1008.009861305
2047199,-6.256336440907125,-63.12182369587113,1010.4979939322468
2052200,-4.138295810249865,-65.6134500576838,1018.0208750162908
2057199,-2.927989117057604,-66.59735179492633,1023.6608620957138
2062199,-0.99696877649978,-66.5582692515531,1023.8218012930658
2067199,2.244103512674047,-66.0020661736262,1021.9423786033014
2072200,5.123048527188886,-65.22831424128798,1021.8022163474203
2077200,5.559494776136747,-64.3481892212992,1022.2197340743999
2082199,3.0099880237663577,-65.26276809151659,1021.8420932586782
2087199,-1.552485795935527,-68.25833261334567,1021.5529628685053
2092200,-6.156011368169472,-70.32816698192899,1022.0452577798101
2097200,-9.285581258746891,-69.90369891596173,1023.3952949940286
2102199,-10.927089593990726,-67.02827130707551,1023.9042785892411
2107200,-11.09708474041227,-63.22781099737409,1020.9876682718206
2112199,-10.099622439320932,-61.72208829839516,1015.9310324998568
2117200,-8.540576099322543,-63.21297024757808,1013.0020620345848
2122200,-5.947153625649194,-65.1793603444899,1013.7078003499603
2127199,-3.083266973103753,-65.17914482237485,1016.0630853577974
2132200,-2.337392628213335,-63.798110563991514,1018.2436840325051
2137200,-3.130762567606023,-64.06078324230289,1020.3963687539637
2142199,-2.5324950536769415,-66.8266125099695,1022.3333432845436
2147200,-1.4001381348417432,-70.03001072669794,1021.5964382844991
2152200,-3.367296131874843,-71.45226039909119,1018.0924701624496
2157200,-8.414422898685213,-69.70853347956194,1016.2278084463958
2162196,-12.46351224898565,-65.82792120448467,1017.4866413244657
2167196,-12.306242842041986,-62.97029623863147,1018.7726600578413
2172196,-9.807384356249793,-61.892763501940124,1018.4809306510487
2177194,-8.659546011750349,-61.1758346854893,1017.2268999198238
2182200,-8.414411658985141,-60.989285680390644,1015.6179179068056
2187200,-7.3990534837492055,-61.4374488537311,1015.0646795657507
2192200,-6.908972023018236,-61.747379652463216,1016.9167713669381
2197201,-8.874724195689558,-62.568037558192685,1019.328859857813
2202200,-12.39995733737574,-64.1415728428177,1019.9923893782477
2207200,-14.334840989558481,-64.23215500181205,1020.1379655382228
2212201,-13.98929773823344,-61.58978754474866,1021.6287886649504
2217201,-13.379900647740369,-58.818422202571846,1023.3269126610351
2222200,-12.670955534732999,-58.5381107562355,1022.8797300154828
2227201,-11.038607241965492,-60.38175841262947,1020.8758144349221
2232200,-9.382084805077659,-62.72419521700294,1020.8823465169219
2237201,-8.181280067223478,-63.495387945445096,1023.9159652811474
2242201,-6.867503430202903,-62.628255596502264,1026.3378459872902
2247200,-5.609884971516512,-63.17229038853688,1024.5987563362378
2252201,-5.3328729882285355,-65.9169182322139,1018.9402719488279
2257201,-6.841993933780832,-68.05159662251528,1014.0304591378724
2262200,-8.760117101840272,-67.65676108780183,1014.4668533129807
2267200,-8.473418842166865,-65.05048506890496,1019.2559863378501
2272201,-6.457014833808414,-62.51850848382183,1023.9372205456357
2277201,-6.391840800445434,-62.20668392851741,1025.934281915519
