timestamps,ax_filtered2,ay_filtered2,az_filtered2
1,-0.048371942922639175,-0.14511632409788108,49.94415886275555
5460,-0.7334128931078248,-0.8216364049109847,258.24297531790006
10524,-2.680825915813012,-1.8694948229397201,616.3832122684726
15547,-4.812078736373404,-1.7654950495862194,945.0019312534976
20551,-5.664712235159217,0.7569756684761535,1105.9899471896865
25580,-5.537194081280996,4.172541918797993,1113.0297630334567
30575,-5.427853154973395,5.505097057478246,1054.5870628589269
35571,-5.821431876386539,4.34666675317982,1005.1210065640015
40566,-6.57912604270338,2.9066066566490205,989.5783510660218
45593,-7.122160495280864,2.392453161449958,996.4423067606649
50584,-7.2800298706245465,2.371615570626069,1006.2915756730323
55577,-8.133176462507327,3.0147482390949465,1009.172866713503
60574,-9.960100442362798,4.89080321098981,1006.2731456674123
65570,-11.535028427686312,7.007147177275132,1004.0211239357238
70566,-12.211060864862002,7.257508357408976,1006.4315216327295
75565,-12.39403468558031,4.495862127547174,1011.2223387359367
80562,-12.861025809592313,0.21925526016403787,1014.3415981807756
85595,-12.160120724136807,-2.0919761064545814,1014.5526828263429
90582,-8.820819649745053,-0.5611465991208193,1013.1661790934273
95577,-6.000857851812638,3.615488610100172,1012.8779863199404
100575,-7.37030331642159,8.10043891875223,1015.1092292249608
105573,-11.310502450719586,10.712514533793302,1018.1466574534471
110571,-13.579709626246139,9.677920718806485,1019.4545420305641
115569,-13.106565337959228,5.2199930379061,1018.4663035878192
120568,-11.472007438947006,-0.06500514728856832,1016.1006987017141
125568,-10.408165073566805,-3.9471961130790283,1013.373483309086
130570,-10.220259813797755,-5.756846445988749,1011.5697523082727
135571,-9.283635959697094,-5.837424907450941,1011.215364511417
140571,-8.252129238098354,-5.1338946604031515,1011.3929507728296
145571,-9.469320402916964,-4.267811153623098,1011.4765097970255
150571,-11.230574502530358,-2.7947691269594293,1011.7397922830721
155574,-11.005949397507546,-0.21043730153418583,1012.5682968439024
160576,-9.856205663285834,2.7330138759661926,1013.5285352303371
