,0
0.0,-0.008242523809639113
0.005276710709612056,-0.04102527184868117
0.010553421419224112,-0.0623793734436737
0.015830132128836168,-0.06659419309904521
0.021106842838448225,-0.058344660493469785
0.026383553548060282,-0.04804067629496948
0.031660264257672335,-0.043801352131825545
0.036936974967284396,-0.048417852445973804
0.04221368567689645,-0.05752554163527038
0.0474903963865085,-0.05986919419836903
0.052767107096120563,-0.0445604910676498
0.05804381780573262,-0.009876624979246152
0.06332052851534467,0.030040162134537342
0.06859723922495674,0.046711664414325116
0.07387394993456879,0.022813317214518545
0.07915066064418085,-0.02497816187399724
0.0844273713537929,-0.06500642074456872
0.08970408206340497,-0.08089011882481882
0.094980792773017,-0.07547980450370495
0.10025750348262907,-0.06061853296885456
0.10553421419224113,-0.04794029107451901
0.11081092490185318,-0.04365918092921862
0.11608763561146523,-0.04739062986853999
0.1213643463210773,-0.05311368600299062
0.12664105703068934,-0.05336711352636661
0.1319177677403014,-0.04495518622652009
0.13719447844991348,-0.02953195646719059
0.14247118915952553,-0.01142560387450962
0.14774789986913758,0.0019133535772904216
0.1530246105787496,0.004269908028668116
0.1583013212883617,-0.0009483366474602269
0.16357803199797374,-0.002436164194724905
0.1688547427075858,0.009740533452333833
0.17413145341719785,0.03367571814822868
0.17940816412680993,0.04999759384121871
0.18468487483642199,0.03986620364296449
0.189961585546034,0.007973517645591968
0.19523829625564607,-0.02572742513967868
0.20051500696525815,-0.046094840378784814
0.2057917176748702,-0.0474912179250018
0.21106842838448225,-0.031736515193669816
0.2163451390940943,-0.008497184859871554
0.22162184980370636,0.006684102827175128
0.22689856051331841,0.003779409207757854
0.23217527122293047,-0.011943597357943593
0.23745198193254252,-0.027418944806935013
0.2427286926421546,-0.03421994042313333
0.24800540335176663,-0.030848706958014713
0.2532821140613787,-0.021733751983762865
0.25855882477099074,-0.015786753858394828
0.2638355354806028,-0.018716142624956453
0.26911224619021484,-0.027604195974325705
0.27438895689982695,-0.03661078754089847
0.279665667609439,-0.04173724352881937
0.28494237831905106,-0.03798050291781554
0.2902190890286631,-0.019545047786081862
0.29549579973827517,0.013282993797193207
0.3007725104478872,0.04665194587553409
0.3060492211574992,0.05812464840690812
0.31132593186711127,0.03900110290866903
0.3166026425767234,0.004894858206015893
0.32187935328633543,-0.022257325090077797
0.3271560639959475,-0.03230146521994489
0.33243277470555954,-0.02790165172214299
0.3377094854151716,-0.017978798370205096
0.34298619612478365,-0.009648280447286085
0.3482629068343957,-0.0037136247356350485
0.35353961754400776,0.0013926403971195427
0.35881632825361987,0.0036907653334229203
0.3640930389632319,-0.0011001026675738412
0.36936974967284397,-0.013403960683706691
0.37464646038245597,-0.027184991714555375
0.379923171092068,-0.03493794729615483
0.3851998818016801,-0.03401870683074623
0.39047659251129213,-0.026753413805483895
0.39575330322090424,-0.019336070085884352
0.4010300139305163,-0.024341078371983408
0.40630672464012835,-0.058503806426199886
0.4115834353497404,-0.12874135917700322
0.41686014605935245,-0.20974277844187925
0.4221368567689645,-0.24516331072553313
0.42741356747857656,-0.20470366003638865
0.4326902781881886,-0.12353805398866147
0.4379669888978007,-0.05370921641150431
0.4432436996074127,-0.013956697751450014
0.4485204103170248,0.000285909671493522
0.45379712102663683,-0.0019472334274186378
0.4590738317362489,-0.01061460954481101
0.46435054244586094,-0.01585516805090018
0.469627253155473,-0.011961623143166001
0.47490396386508504,-0.00328532102386849
0.48018067457469715,-0.0015100781075139441
0.4854573852843092,-0.010824221803801002
0.4907340959939212,-0.02238970088218764
0.49601080670353326,-0.027238947702253283
0.5012875174131454,-0.024726357393642172
0.5065642281227574,-0.018247021906385524
