,0
0.0,0.0020922447373334253
0.006034493162919247,-0.09316095988005778
0.012068986325838494,-0.14788842681435452
0.018103479488757738,-0.13036540014655623
0.024137972651676987,-0.04067261800212919
0.030172465814596233,0.06920416012742489
0.036206958977515476,0.12356258650239209
0.04224145214043473,0.09218950124675394
0.048275945303353975,0.014267466056535168
0.05431043846627322,-0.055574344161264604
0.060344931629192466,-0.09525038397901042
0.06637942479211172,-0.10857131901099946
0.07241391795503095,-0.10597496571555585
0.07844841111795021,-0.09728064635887466
0.08448290428086946,-0.08847824298866419
0.0905173974437887,-0.08283274965791455
0.09655189060670795,-0.08431073278654597
0.1025863837696272,-0.09478528785364397
0.10862087693254643,-0.10999335341913057
0.11465537009546568,-0.12238187093013687
0.12068986325838493,-0.12519209611810486
0.1267243564213042,-0.11593784559317782
0.13275884958422343,-0.09922724488985817
0.13879334274714267,-0.08214964727602232
0.1448278359100619,-0.06819109996380002
0.15086232907298117,-0.05774346182215544
0.15689682223590043,-0.050080625812753105
0.16293131539881966,-0.044553795642683344
0.16896580856173893,-0.040999797443314216
0.17500030172465814,-0.03795285835695062
0.1810347948875774,-0.03312616398427622
0.18706928805049663,-0.026255993596946265
0.1931037812134159,-0.01862219991908408
0.19913827437633513,-0.012234319596744144
0.2051727675392544,-0.01032854575361029
0.21120726070217366,-0.014667266639763194
0.21724175386509287,-0.023320336445291412
0.22327624702801213,-0.0323095911594536
0.22931074019093137,-0.03755971705690695
0.23534523335385063,-0.03437275366274339
0.24137972651676987,-0.017440859843760724
0.2474142196796891,0.0115311857463905
0.2534487128426084,0.036617165091093404
0.2594832060055276,0.038404504102696926
0.26551769916844686,0.01512078367188085
0.2715521923313661,-0.015101126777798244
0.27758668549428533,-0.03538954500135616
0.2836211786572046,-0.04375490320611821
0.2896556718201238,-0.04535675204145993
0.2956901649830431,-0.042775706347555266
0.30172465814596233,-0.03646211389687263
0.3077591513088816,-0.028659399704644758
0.31379364447180086,-0.022515727297548836
0.31982813763472007,-0.01882785693191559
0.32586263079763933,-0.017425677146538768
0.33189712396055854,-0.020539740892851203
0.33793161712347786,-0.030661160742772857
0.34396611028639706,-0.044879071549680245
0.35000060344931627,-0.05635477529897271
0.35603509661223554,-0.06219008197430033
0.3620695897751548,-0.06433604341853194
0.36810408293807406,-0.06333396485050838
0.37413857610099327,-0.05710776532287608
0.3801730692639126,-0.04646860217872213
0.3862075624268318,-0.03693417658269055
0.392242055589751,-0.03329947650670742
0.39827654875267027,-0.03511594619478188
0.40431104191558953,-0.037759818206382335
0.4103455350785088,-0.03663880334016827
0.416380028241428,-0.031047212293421972
0.4224145214043473,-0.023863617833812287
0.42844901456726653,-0.016282281431318133
0.43448350773018574,-0.00482521341141658
0.440518000893105,0.012399111747953323
0.44655249405602426,0.029017638849116123
