IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ
905.76172,283.69141,-300.29297,-0.0019984019935335075,0.16813786428720054,0.06728174453268061
917.96875,303.22266,-298.82812,-0.04250068714823912,0.12097400644348297,0.05395859915465669
913.08594,283.69141,-307.12891,0.005462531492891852,0.13203223805119385,0.08087140168748405
921.38672,309.57031,-304.6875,-0.02051756708766974,0.13323127924731393,0.05742272865401504
896.97266,290.03906,-309.08203,0.007194421709645826,0.10458658649773261,0.05422511093143622
914.0625,283.69141,-291.99219,-0.01025887081029747,0.096459460835821,0.023582016188321384
915.03906,295.89844,-300.78125,-0.028111843728947466,0.04103530870826468,-0.007594102108352528
919.92187,287.10937,-284.17969,-0.058488601228207975,0.04809656179598333,-0.014255674797364485
917.96875,282.22656,-297.36328,-0.0668820641339739,0.008659974682545464,-0.030509926121187674
893.06641,280.27344,-300.78125,-0.06062017184366865,0.07447634077525163,-0.03117611829667391
908.20312,295.89844,-303.22266,-0.1025880099712739,0.03357420068891412,-0.019318525891549636
908.69141,279.29687,-308.10547,-0.029977077100553806,0.0005328490206338688,-0.06301842876883405
900.87891,296.38672,-286.62109,-0.0863337586474507,0.0575558972759422,-0.0656830229378538
891.60156,281.25,-297.36328,-0.10711783751189999,0.02464771422958912,-0.035839288992152364
890.13672,281.25,-295.41016,0.042634030303091486,-0.009859190411590769,-0.08193727426167699
888.67187,291.50391,-303.22266,0.031442630073453444,0.023182161256689485,-0.09272899409260832
905.76172,297.85156,-300.29297,0.009592678634811233,0.05449162270821576,-0.0676814249313873
895.50781,293.45703,-295.41016,0.026779459377974997,0.055690663904335864,-0.10072277659966757
890.13672,279.29687,-308.10547,-0.0041301471419193814,0.035839288992152364,-0.10845022186287244
888.67187,290.03906,-281.25,0.003996978519992214,0.05382543053272952,-0.10045643935581322
882.32422,292.96875,-286.62109,-0.0762082309920056,0.09126344111970869,-0.10325420214676014
888.18359,300.78125,-294.43359,-0.031708967317307775,0.07927250555973205,-0.10858339048479962
895.01953,288.57422,-294.92187,-0.03530626543859329,0.13629555381504038,-0.1341638086666545
898.4375,298.82812,-288.08594,-0.014522186574144018,0.1163108357480045,-0.0855343978500373
888.18359,292.48047,-286.13281,-0.06901380928235978,0.1017886491738605,-0.06861412888365308
895.01953,290.52734,-287.10937,-0.05449162270821576,0.1553475679298105,-0.07767378396490525
892.08984,302.73437,-286.13281,-0.034373736019252726,0.12270589666023693,-0.09779167065386828
896.97266,294.43359,-280.76172,-0.04050228515470561,0.12883462032861503,-0.09419454706550798
901.36719,292.96875,-287.10937,-0.05102749320885741,0.09605978043711431,-0.07740727218812571
907.71484,306.15234,-302.24609,-0.055290983505629165,0.08406884487713767,-0.09299533133646266
904.29687,290.52734,-287.10937,-0.03943641258051267,0.05955429926947571,-0.03597245761407953
