IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-825.68359,46.875,-577.63672,0.058888281626914674,-0.067548256,0.040768797,-16.95,27.3,13.95,-405.27344,11.23047,945.3125,0.11018228661255162,0.05475796,0.013989337553510148,85.8,3.3,78,-943.35937,77.14844,434.57031,-0.109116414,-0.045831473,0.009326167,59.7,23.4,11.7
-812.5,51.26953,-560.05859,0.036372138,0.022782481,-0.038637052,-16.95,27.3,13.95,-396.97266,6.34766,934.08203,0.11231385722801229,0.051560516762416485,0.008260294,85.8,3.3,78,-923.82812,71.77734,428.22266,-0.092329314,-0.076474743,0.05302607,61.8,24.6,12.75
-812.98828,47.85156,-560.54687,0.032908183,0.015721227770264124,-0.05302607,-15.9,28.5,13.2,-394.04297,12.69531,925.78125,0.094993908,-0.005728869,0.001732065,85.05,4.05,77.25,-913.57422,78.61328,436.03516,-0.065016831,-0.108983071,0.011724423783197109,61.8,24.6,12.75
-814.45312,61.03516,-558.10547,0.02757882,-0.001332384,-0.014522187,-15.9,28.5,13.2,-401.85547,24.90234,934.08203,0.078739657,0.058888281626914674,0.008260294,85.05,4.05,77.25,-898.92578,103.02734,431.64062,-0.084468525,-0.094727396,0.043166879,61.8,24.6,12.75
-801.26953,52.73438,-564.45312,0.072611107,-0.024514546,0.042767199,-15.9,28.5,13.2,-404.29687,21.97266,939.45312,0.10818371008609293,0.052626389336609423,0.052493046,85.5,2.25,78.3,-934.57031,72.26563,407.22656,-0.066482384,-0.071145554,0.057555897,61.8,24.6,12.75
-823.24219,54.19922,-569.82422,0.087133294,-0.009326167,0.025447249559927724,-15.9,28.5,13.2,-392.57812,9.27734,931.64062,0.089398208,0.077940296,0.044765775,85.5,2.25,78.3,-921.38672,117.67578,427.73437,-0.061552876,-0.094993908,0.036771818,59.7,25.35,13.5
-810.54687,59.57031,-553.71094,0.046497666,-0.046364497,-0.0167871,-15.9,28.5,13.2,-399.41406,24.90234,916.01562,0.1077840296873862,0.006794741,0.023182161256689485,86.7,3.15,77.1,-933.10547,95.21484,449.21875,-0.046764177,-0.104053563,0.018785676870915768,59.7,25.35,13.5
-817.87109,54.19922,-566.89453,0.036105626,0.065283343,-0.024647714,-15.45,28.5,13.2,-408.20312,20.99609,922.85156,0.10325420214676014,0.03663865,-0.009725847,86.7,3.15,77.1,-905.27344,94.23828,438.47656,-0.035839289,-0.139093491,0.045565136,59.85,24.3,12.9
-821.77734,65.91797,-559.57031,0.007194422,0.015721227770264124,-0.081537594,-15.45,28.5,13.2,-396.97266,34.17969,937.01172,0.1135130729570576,0.073410468,0.00519602,86.7,3.15,77.1,-908.20312,96.67969,449.70703,-0.055290984,-0.081404251,0.025180738,59.85,24.3,12.9
-824.70703,50.78125,-575.68359,-0.0055957,0.036771818,-0.011058232,-15.3,27.15,13.35,-382.8125,27.34375,953.125,0.1358958734163337,0.06381779,0.000133169,86.7,3.15,77.1,-899.41406,105.95703,430.66406,-0.05342575,-0.020117887,0.05342575,60,23.1,11.7
-820.3125,62.98828,-557.12891,-0.001732065,-0.0111914,-0.010125528,-15.3,27.15,13.35,-369.14062,25.87891,968.75,0.1897213039490632,0.1370949146124538,-0.02717914,86.7,3.15,77.1,-909.17969,118.16406,417.96875,-0.062485405,0.007194422,0.005462531,60,23.1,11.7
-828.61328,61.03516,-566.89453,0.049029091,-0.002131745,0.011324568851565207,-16.05,28.95,13.05,-399.41406,43.94531,958.98437,0.23168914207666846,0.14002602055825306,0.018918845492842937,86.25,1.8,77.25,-928.22266,105.95703,415.03906,-0.073010788,0.001065873,0.034107224242473186,59.1,24.75,13.95
-838.37891,64.45313,-568.84766,0.026779459377974997,0.017852972918649995,0.007727445,-16.05,28.95,13.05,-415.03906,72.26563,947.75391,0.12177336724089637,0.049029091,0.014389017952216851,86.25,1.8,77.25,-925.78125,116.69922,425.78125,-0.074209829,0.017053612121236593,0.038637052,59.1,24.75,13.95
-824.70703,58.59375,-568.35937,-0.04822973,0.046631009,-0.033973881,-16.05,28.95,13.05,-402.83203,59.57031,938.47656,0.07967236,0.011990761027051442,0.044232752,85.8,4.05,77.55,-911.62109,108.39844,427.24609,-0.061153195,-0.023048993,0.03663865,60.15,24,12.6
-837.89062,57.12891,-572.26562,-0.028644693,-0.009192998,-0.055690664,-16.05,28.95,13.05,-382.32422,57.12891,916.01562,0.12110717506541013,0.036904987,0.017320123898016127,85.8,4.05,77.55,-913.08594,115.23438,442.38281,-0.096192949,0.004130147,0.048496242194690044,60.15,24,12.6
-822.26562,51.26953,-564.94141,-0.016120908,0.041168477,-0.013323145,-15.9,26.55,12.15,-384.27734,58.10547,926.75781,0.12470447318669564,0.082603292,0.022649312236055614,85.8,3,78,-921.875,124.51172,457.51953,-0.082203612,0.023715184810248553,0.088199167,59.85,25.5,12.9
-819.33594,52.73438,-561.52344,-0.003996979,-0.017186781,0.009192998,-15.9,26.55,12.15,-390.13672,52.24609,952.63672,0.1228392398150893,0.074609509,0.032641671,85.8,3,78,-939.94141,111.32813,436.03516,-0.073143956,0.008127126,-0.005862212,59.85,25.5,12.9
-821.77734,58.59375,-559.08203,-0.009326167,0.020517567,0.021316927885083145,-15.9,27,13.5,-378.90625,52.24609,944.82422,0.14442267947695198,0.082336955,0.011058231607710873,85.8,3,78,-928.22266,105.46875,417.48047,-0.057422729,-0.017852973,-0.0167871,59.85,25.5,12.9
-818.84766,57.12891,-554.6875,0.002797937,-0.038503883,-0.012124104,-15.9,27,13.5,-401.36719,62.98828,930.66406,0.1200413024912172,0.068880466,0.052359878,85.8,3,78,-918.45703,103.02734,429.19922,-0.099790247,0.039036732,0.06461715,59.85,25.5,12.9
-843.26172,40.52734,-557.61719,-0.033574201,0.013323145378023914,0.006661573,-15.45,28.05,12.45,-410.64453,62.01172,933.10547,0.12696938695700868,0.071411892,0.068214448,84.9,3.9,78.15,-917.48047,116.21094,436.03516,-0.049828452,0.030376757499260505,0.017320123898016127,60.15,22.95,12.3
-832.51953,51.75781,-557.61719,-0.045565136,-0.028911205,0.005728869,-15.45,28.05,12.45,-410.64453,59.08203,921.875,0.067681425,0.009725847,0.075808551,84.9,3.9,78.15,-913.57422,111.32813,434.57031,-0.064084301,0.037171498810199634,0.009192998,60.15,22.95,12.3
-831.05469,37.59766,-554.19922,0.003996979,0.02198312,0.041035309,-15.45,28.8,13.95,-399.90234,50.29297,935.05859,0.075275702,-0.042500687,0.071811572,86.4,2.4,77.7,-911.13281,117.67578,445.3125,-0.040635454,0.016254251,0.036238969,59.7,23.85,12.45
-829.10156,58.59375,-558.59375,0.034506905,-0.003330786,0.047696706864351436,-15.45,28.8,13.95,-385.25391,39.0625,942.87109,0.08580091,-0.011857592,0.076741255,86.4,2.4,77.7,-911.62109,123.53516,433.10547,-0.070612531,0.081670762,-0.02025123,59.7,23.85,12.45
-817.87109,57.12891,-563.96484,-0.003863635,-0.046897346,0.05342575,-15.45,28.8,13.95,-393.06641,52.73438,947.26562,0.1103154552344788,0.013323145378023914,0.060220491,86.4,2.4,77.7,-907.71484,121.09375,419.43359,-0.066215872,0.10392039432224637,0.002264914,59.7,23.85,12.45
-824.70703,59.08203,-557.61719,-0.041568158,0.024647714,-0.041301646,-15.45,28.8,13.95,-392.57812,68.35938,949.21875,0.12510415358540233,0.030776438,0.050361476,86.4,2.4,77.7,-926.26953,111.32813,429.19922,-0.073543637,0.079272506,-0.020917247,59.7,24.9,13.05
-799.31641,57.12891,-562.01172,-0.073676805,0.039836093,-0.018785677,-14.85,28.05,13.5,-403.80859,71.28906,946.28906,0.077673784,-0.022116463,0.077940296,85.35,2.4,76.05,-925.29297,116.21094,425.78125,-0.09605978,0.077807127,0.019185357269622467,59.7,24.9,13.05
-818.84766,61.52344,-554.6875,-0.06981317,0.029977077100553806,0.024514545607661954,-14.85,28.05,13.5,-400.87891,66.89453,941.40625,0.070079682,-0.036904987,0.085134717,85.35,2.4,76.05,-910.64453,101.5625,428.71094,-0.116577348,0.065016831,-0.013722826,61.65,24,12.3
-811.03516,67.87109,-553.71094,-0.023048993,-0.007460933,0.080072041,-16.5,27.75,12.9,-395.99609,65.91797,935.54687,0.059421130647548545,-0.058222089,0.087666143,84.9,4.65,77.1,-906.73828,105.46875,441.89453,-0.117509877,0.05342575,-0.003463955,61.65,24,12.3
-814.94141,76.66016,-544.92187,-0.02717914,0.015188378749630253,0.12430479278798894,-16.5,27.75,12.9,-383.78906,66.40625,929.19922,0.081670762,-0.073143956,0.088732016,84.9,4.65,77.1,-920.41016,112.79297,426.26953,-0.133764128,0.11577798672737065,-0.006128724,60.6,24.75,13.95
-819.82422,81.54297,-549.31641,-0.033041352,-0.024914226,0.08486838,-16.05,27.45,12.6,-377.92969,80.07813,944.33594,0.088732016,-0.012523785,0.087532974,84.9,4.2,76.35,-908.20312,109.86328,427.73437,-0.114312434,0.058088746,-0.045298624,60.6,24.75,13.95
-829.10156,81.54297,-550.78125,-0.037304667,-0.008926486,0.071278723,-16.05,27.45,12.6,-382.32422,90.33203,955.07812,0.066082703,0.001998402,0.12563700260603622,84.9,4.2,76.35,-917.48047,118.16406,412.10937,-0.140159189,0.077673784,-0.02757882,58.95,23.4,12.45
-828.61328,80.07813,-547.85156,-0.082603292,0.039702924,0.024248034,-16.2,27.3,12.45,-371.09375,65.91797,941.89453,0.062885086,0.035173096816666125,0.077540615,84.9,4.2,76.35,-919.92187,126.95313,404.29687,-0.11337973,0.04223435,-0.018652334,58.95,23.4,12.45
-828.61328,80.07813,-555.66406,-0.071278723,0.019052014,-0.004663171,-16.2,27.3,12.45,-409.66797,76.66016,927.73437,0.020117887,0.016254251,0.1009892883764471,84.9,4.2,76.35,-908.69141,110.35156,412.10937,-0.169470074,0.013189976756096747,-0.004529828,58.95,23.4,12.45
-832.03125,79.58984,-561.03516,-0.106584988,0.042900542,0.014655355196071187,-16.2,27.3,12.45,-391.60156,70.3125,931.15234,0.025313906405075356,-0.093661524,0.12230621626153024,85.5,4.5,77.55,-909.17969,130.85937,417.48047,-0.120307814,0.016254251,0.022249632,58.95,23.4,12.45
-835.44922,84.47266,-555.66406,-0.003730467,-0.013056634,0.061686044,-16.2,27.3,12.45,-366.69922,73.73047,928.71094,-0.005995381,-0.051427174,0.11990813386929003,85.5,4.5,77.55,-877.92969,140.13672,439.94141,-0.173733564,0.014389017952216851,0.001865233,61.05,24.6,10.95
-838.86719,86.91406,-556.64062,-0.076208231,-0.013722826,0.071811572,-16.05,28.2,13.35,-373.53516,81.05469,954.58984,0.037704522,-0.067148576,0.12870145170668787,86.4,3.15,78.15,-884.27734,147.46094,433.59375,-0.179595776,0.020384398,-0.068347617,61.05,24.6,10.95
-821.28906,87.40234,-542.48047,-0.065016831,-0.04263403,0.043699902877284424,-16.05,28.2,13.35,-361.81641,81.05469,947.26562,0.010258871,-0.035173097,0.1329647674705344,86.4,3.15,78.15,-897.46094,151.36719,455.07812,-0.163474694,0.042367519,-0.018252653,61.05,24.6,10.95
-828.61328,81.05469,-543.94531,-0.110715136,0.030110245722480975,0.027845331952167932,-15.6,27.9,13.65,-371.58203,78.61328,945.80078,0.037571179,-0.007594102,0.173467053,85.8,4.8,77.25,-894.04297,158.20312,433.10547,-0.244212927,0.097125653,-0.011324569,61.05,24.6,10.95
-810.05859,82.51953,-540.52734,-0.115644644,0.027312483,-0.018785677,-15.6,27.9,13.65,-378.41797,76.66016,959.47266,0.003330786,-0.026512948,0.1220398790176759,85.8,4.8,77.25,-887.69531,144.04297,426.26953,-0.210905063,0.1184425808963904,-0.015188379,59.7,23.85,13.05
-813.47656,94.23828,-534.66797,-0.140026021,0.039836093,0.000532849,-14.85,27,12.9,-391.60156,80.07813,934.57031,-0.009992359,-0.002398082,0.12923430072732173,85.35,4.2,77.1,-891.11328,154.78516,438.96484,-0.21423585,0.11298004940349854,-0.034240393,59.7,23.85,13.05
-812.01172,79.58984,-527.34375,-0.076741255,-0.057289385,0.019984718067035872,-14.85,27,12.9,-387.69531,58.59375,948.73047,0.056356856079822104,0.010791719830931338,0.11324656118027807,85.35,4.2,77.1,-894.53125,149.41406,450.68359,-0.262598749,0.045165456,-0.040235773,61.95,23.25,11.85
-804.6875,101.07422,-531.25,-0.132565087,-0.018385996,0.039303244,-14.85,27,12.9,-383.30078,78.125,947.75391,0.034107224242473186,-0.024914226,0.10152213739708096,86.25,3.75,78,-889.16016,153.32031,441.40625,-0.235819289,0.083136315,0.001332384,61.95,23.25,11.85
-817.38281,93.75,-532.22656,-0.135496193,0.020517567,0.036904987,-14.85,27,12.9,-356.44531,47.85156,960.44922,0.072877445,-0.034906585,0.085134717,86.25,3.75,78,-904.78516,144.04297,446.77734,-0.238217546,0.10392039432224637,-0.088998527,61.35,23.4,12
-810.05859,101.5625,-534.66797,-0.153482335,0.026646290756047828,-0.04223435,-14.85,27,12.9,-303.71094,190.42969,955.07812,0.26579636631914166,0.13856046758535343,0.079805529,86.7,3.9,76.35,-897.94922,131.34766,429.6875,-0.259934154,0.094327716,-0.051427174,61.35,23.4,12
-808.59375,91.79688,-542.48047,-0.186390518,0.04956194,-0.013589657,-16.35,28.2,14.4,-387.69531,88.37891,948.73047,-0.004529828,0.19518383544195508,0.17360022124716717,86.7,3.9,76.35,-885.25391,125,442.38281,-0.260866684,0.089531376,-0.04223435,59.7,24.6,13.8
-809.57031,95.70313,-531.73828,-0.184125604,0.035572777,-0.0223828,-16.35,28.2,14.4,-422.85156,130.85937,964.84375,-0.094727396,-0.12883462,0.17493260559813967,86.7,3.9,76.35,-912.59766,148.4375,431.15234,-0.235419609,0.14668759324726502,0.009725847,59.7,24.6,13.8
-805.17578,100.09766,-547.85156,-0.103254202,-0.015321547,-0.012390441,-15.9,27.75,11.85,-375.48828,51.26953,973.14453,-0.108450222,-0.318022901,0.19998017475936067,86.7,3.9,76.35,-908.69141,126.46484,444.82422,-0.248742754,0.14455584809887914,-0.027445652,59.7,24.6,13.8
-810.05859,101.07422,-548.82812,-0.1180429,0.014921867,0.041434989,-15.9,27.75,11.85,-322.26562,80.56641,947.75391,0.011990761027051442,-0.166672311,0.1432236382808319,86.7,3.9,76.35,-907.71484,124.51172,451.17187,-0.27458951,0.10871673363965198,0.026912627999902163,59.1,23.25,12.9
-819.82422,115.23438,-542.48047,-0.140292532,0.017453292519943295,0.0223828,-15,28.2,13.35,-357.42187,79.58984,887.20703,-0.004663171,-0.000266512,0.16200914061882243,86.55,4.8,77.55,-893.55469,112.79297,464.35547,-0.281517594,0.10352071392353968,0.030110245722480975,59.1,23.25,12.9
-807.12891,114.74609,-547.85156,-0.157079633,0.054891303,-0.03837054,-15,28.2,13.35,-396.97266,67.87109,928.22266,0.069280321,-0.03663865,0.097791671,86.55,4.8,77.55,-904.78516,107.42188,450.19531,-0.289111871,0.1021883295725672,-0.013323145,60.3,23.4,12.75
-824.70703,104.98047,-547.36328,-0.180927986,0.03797086,0.001598722,-15.6,28.65,14.1,-345.21484,118.16406,969.23828,0.047030689,-0.042900542,0.1325650870718277,85.8,4.05,77.25,-893.55469,101.5625,470.70312,-0.260333835,0.12217304763960307,-0.003330786,60.3,23.4,12.75
-813.47656,94.72656,-533.69141,-0.165739607,0.021583439661862675,0.020384398,-15.6,28.65,14.1,-376.95312,83.98438,971.19141,0.095926437,-0.025180738,0.14921901879435762,85.8,4.05,77.25,-895.99609,96.67969,451.66016,-0.285647741,0.18332624303683076,-0.070346019,60.3,23.4,12.75
-826.17187,100.58594,-537.59766,-0.191053514,-0.033041352,0.023182161256689485,-15.6,28.65,14.1,-361.32812,147.46094,965.33203,0.031975479094087315,-0.077807127,0.1430902951259795,85.35,3.9,76.65,-885.74219,106.44531,468.75,-0.297105653,0.20650840429352027,-0.022249632,60.3,23.4,12.75
-820.80078,107.91016,-525.87891,-0.141225062,-0.009592679,0.012523785,-15.6,28.65,14.1,-391.11328,91.30859,993.16406,-0.06981317,-0.207307765,0.17479943697621247,85.35,3.9,76.65,-886.71875,87.40234,477.05078,-0.336009217,0.2612665387785156,-0.011457912,60.6,24.3,13.65
-821.28906,105.95703,-536.62109,-0.140425701,-0.025580418,0.043166879,-16.5,28.8,13.2,-331.05469,86.91406,966.30859,-0.035039754,-0.189588135,0.15827867387560976,85.35,3.9,76.65,-876.95312,83.00781,468.75,-0.32148703,0.2198315496715442,-0.0111914,60.6,24.3,13.65
-824.21875,103.02734,-550.78125,-0.205975555,0.006794741,-0.003197618,-16.5,28.8,13.2,-358.39844,93.26172,946.28906,-0.104719755,-0.136961746,0.21996471829347133,85.35,3.9,76.65,-875.97656,104.49219,465.33203,-0.337741107,0.34760029742596626,-0.025980099,61.2,24.3,12.6
-818.84766,104.98047,-535.15625,-0.250874499,0.009059655,-0.038237371,-16.95,28.8,12.9,-358.39844,84.96094,945.3125,-0.074609509,-0.104053563,0.21077189459029202,85.05,5.55,77.25,-921.38672,77.14844,418.45703,-0.289911232,0.23541960881988114,-0.06421747,61.2,24.3,12.6
-808.10547,103.51563,-533.20312,-0.264597325,-0.002264914,-0.048496242,-16.95,28.8,12.9,-412.10937,100.09766,960.44922,-0.175199117,-0.147886634,0.23448690486761536,85.05,5.55,77.25,-912.59766,83.49609,405.76172,-0.283116316,0.11178100820737844,-0.058488601,59.85,24.3,13.65
-810.05859,102.05078,-539.55078,-0.180528306,-0.053692262,0.017186780743163762,-16.05,27.9,12,-363.76953,42.96875,923.82812,-0.077940296,-0.125104154,0.19718223743548857,86.25,5.25,76.2,-898.4375,79.10156,437.5,-0.286846782,0.046231154,-0.026113267,59.85,24.3,13.65
-795.89844,95.70313,-543.45703,-0.17066929,-0.049428772,0.00039968,-16.05,27.9,12,-371.09375,45.89844,914.0625,-0.003463955,-0.110448624,0.19478415504324836,86.25,5.25,76.2,-886.23047,62.01172,437.5,-0.286713614,0.052626389336609423,-0.023848353,59.7,25.65,13.5
-790.52734,94.23828,-548.33984,-0.153082654,-0.072744276,0.012790121824464847,-16.2,28.5,12.45,-382.32422,60.05859,930.17578,0.013189976756096747,-0.114978626,0.1898544725709904,86.25,5.25,76.2,-873.04687,61.03516,461.91406,-0.280984745,0.061153195,-0.028245012,59.7,25.65,13.5
-811.52344,104.49219,-548.33984,-0.215701403,-0.011591081,-0.047963219,-16.2,28.5,12.45,-364.74609,82.51953,960.9375,0.011457912006417574,-0.147886634,0.1593445464498027,86.25,5.25,76.2,-870.11719,61.03516,454.10156,-0.26939349,0.1077840296873862,-0.023981697,61.95,23.7,12.9
-803.22266,106.93359,-551.26953,-0.181993859,0.026379778979268294,-0.025180738,-16.2,28.5,12.45,-363.76953,83.98438,960.9375,-0.024381377,-0.183326243,0.19958031982772878,85.8,4.05,77.25,-876.46484,70.80078,442.87109,-0.288179167,0.13789427540986718,-0.025313906,61.95,23.7,12.9
-815.91797,103.02734,-543.94531,-0.228091844,-0.024114865,0.022649312236055614,-16.2,28.5,12.45,-376.46484,62.5,971.67969,-0.066482384,-0.201312385,0.2165007633270382,85.8,4.05,77.25,-895.99609,62.01172,451.66016,-0.279519192,0.16680547993622805,-0.002931106,60.6,23.7,12.3
-803.22266,112.30469,-546.38672,-0.168670713,-0.04183467,0.029044373148288036,-16.05,28.95,14.1,-378.41797,78.61328,925.78125,-0.102854522,-0.237951034,0.17826339194264562,86.4,4.95,78.15,-896.97266,69.82422,431.64062,-0.275655382,0.1849249646316576,0.021316927885083145,60.6,23.7,12.3
-815.91797,118.65234,-559.57031,-0.170136266,-0.02198312,0.079139337,-16.05,28.95,14.1,-383.30078,55.17578,912.59766,-0.087666143,-0.161742803,0.19678255703678188,86.4,4.95,78.15,-913.08594,73.73047,413.57422,-0.263264941,0.066082703,0.027978501,60.6,23.7,12.3
-815.91797,125.48828,-556.15234,-0.098591031,-0.04783005,0.041434989,-15.9,29.25,13.95,-394.53125,60.05859,899.90234,-0.072078084,-0.13363096,0.19798159823290198,85.95,4.95,79.2,-893.06641,62.01172,421.875,-0.282849978,0.048762579438544375,0.000532849,60.6,23.7,12.3
-819.33594,125.97656,-579.58984,-0.233554375,0.01638742,-0.005728869,-15.9,29.25,13.95,-380.37109,36.13281,900.39062,-0.047297026,-0.162542164,0.194650812,85.95,4.95,79.2,-903.80859,51.75781,440.91797,-0.275655382,0.06461715,-0.045298624,58.8,25.05,12.3
-824.21875,131.34766,-564.94141,-0.22542725,-0.04956194,-0.03703833,-15.45,28.8,13.95,-388.18359,65.91797,907.22656,-0.057156217,-0.136695234,0.16081009942270233,85.95,4.95,79.2,-897.46094,63.96484,437.98828,-0.283649339,0.042500687,-0.085001549,58.8,25.05,12.3
-817.87109,127.44141,-570.3125,-0.210372214,0.001065873,-0.012257273,-15.45,28.8,13.95,-396.48437,77.14844,928.71094,-0.08580091,-0.160010739,0.20810712588834707,85.95,4.95,79.2,-905.76172,54.6875,431.15234,-0.267794768,0.028111843728947466,0.001598722,58.8,25.05,12.3
-812.98828,126.95313,-581.54297,-0.155480911,-0.065149999,-0.004130147,-15.45,28.8,13.95,-372.07031,58.10547,937.5,-0.094460884,-0.216633932,0.19891430218516776,84.15,5.7,77.7,-907.22656,62.5,444.33594,-0.265263343,0.06941349,-0.025180738,58.8,25.05,12.3
-835.44922,121.58203,-573.24219,-0.18186069,-0.061686044,0.017852972918649995,-15.45,28.8,13.95,-373.53516,58.59375,933.10547,-0.071411892,-0.192519067,0.2055758748741797,84.15,5.7,77.7,-905.76172,77.63672,423.82812,-0.249275603,0.078339976,-0.042767199,58.8,25.05,12.3
-806.15234,124.51172,-575.19531,-0.185857669,-0.060087323,0.026912627999902163,-16.35,29.4,13.65,-381.83594,44.43359,938.96484,-0.07967236,-0.168404376,0.20530936309740017,84,4.8,78,-895.50781,55.66406,419.92187,-0.25300607,0.041434989,0.011857592405124276,60.6,25.5,13.65
-812.98828,121.09375,-583.00781,-0.228624868,0.019451694513476805,-0.048629411,-16.35,29.4,13.65,-387.69531,31.73828,929.6875,-0.09046408,-0.137094915,0.1771975193684527,84,4.8,78,-910.64453,53.71094,421.38672,-0.233421207,0.013855994398657782,-0.044099583,60.6,25.5,13.65
-812.98828,120.60547,-591.30859,-0.266196047,-0.005728869,-0.019984718,-17.85,28.65,13.35,-392.08984,33.69141,928.22266,-0.023715185,-0.121906536,0.1897213039490632,85.05,4.5,78.3,-920.41016,54.6875,422.85156,-0.223162336,-0.031708967,-0.045698305,59.7,24.6,13.05
-827.63672,126.46484,-583.49609,-0.227292483,-0.010258871,-0.0055957,-17.85,28.65,13.35,-389.64844,38.57422,936.52344,-0.062618748,-0.104053563,0.16653896815944855,85.05,4.5,78.3,-914.0625,51.75781,422.36328,-0.237684523,0.014788698350923554,-0.005062851,59.7,24.6,13.05
-836.91406,136.23047,-597.16797,-0.202245089,-0.016520589,-0.047696707,-15.45,29.85,13.5,-390.625,65.42969,943.84766,-0.048496242,-0.109516094,0.15001838,85.65,4.95,78.9,-928.22266,45.41016,408.20312,-0.196649388,0.024381376985734785,0.020117887,60.3,24.9,13.5
-835.44922,115.72266,-588.86719,-0.167471672,-0.009059655,-0.00039968,-15.45,29.85,13.5,-431.64062,40.52734,960.9375,-0.055424152,-0.151084252,0.14282395788212518,85.65,4.95,78.9,-949.70703,51.26953,404.78516,-0.21463553,0.039969436134071744,0.018119485,60.3,24.9,13.5
-821.77734,144.04297,-583.49609,-0.169869755,-0.061153195,0.04956194,-14.55,29.7,11.55,-382.8125,30.27344,967.77344,0.015321547371557422,-0.124437961,0.13842729896342626,85.35,5.7,77.7,-958.00781,30.76172,396.97266,-0.189321624,0.011058231607710873,-0.001998402,59.1,23.7,11.85
-830.07812,126.95313,-574.70703,-0.180661474,-0.049695283,0.023448673033469015,-14.55,29.7,11.55,-393.55469,62.98828,950.68359,-0.016120908,-0.08100457,0.10405356294417353,85.35,5.7,77.7,-944.33594,54.19922,392.57812,-0.187722727,-0.012257273,0.006794741,59.1,23.7,11.85
-827.14844,124.02344,-575.68359,-0.211171575,0.036372138,-0.041568158,-14.55,29.7,11.55,-404.78516,56.15234,950.19531,-0.094194547,-0.120440983,0.066215872,84,4.8,79.05,-947.26562,47.85156,392.57812,-0.212903465,-0.00039968,-0.004796339,59.1,23.7,11.85
-837.89062,123.53516,-566.40625,-0.185058133,0.023981696587028086,-0.075941894,-14.55,29.7,11.55,-383.78906,61.52344,961.91406,-0.089398208,-0.200513024,0.11337972980220523,84,4.8,79.05,-933.59375,60.05859,386.23047,-0.225294081,0.002664594,0.027845331952167932,59.1,23.7,11.85
-818.84766,114.74609,-568.35937,-0.184791796,0.011990761027051442,-0.009326167,-14.55,29.7,11.55,-381.34766,37.10938,951.17187,-0.076341574,-0.130167005,0.13776110678794004,84,4.8,79.05,-953.61328,40.03906,393.06641,-0.213169977,0.023182161256689485,-0.036372138,60,23.4,12.75
-812.98828,130.85937,-566.89453,-0.149485531,-0.047963219,0.051560516762416485,-17.1,29.4,13.65,-379.39453,38.08594,950.68359,-0.052226709,-0.109249583,0.13229857529504815,84,4.8,79.05,-976.07422,40.03906,381.34766,-0.19824811,0.019984718067035872,0.001998402,60,23.4,12.75
-817.87109,126.95313,-569.33594,-0.158145505,-0.046631009,0.025447249559927724,-17.1,29.4,13.65,-370.60547,54.19922,944.82422,0.012523785,-0.048895923,0.08020521,84,4.8,79.05,-949.21875,41.01563,375.48828,-0.189055112,-0.021450271,-0.045964817,60,23.4,12.75
-808.10547,126.95313,-569.82422,-0.126836218,-0.072078084,0.03104295,-15.15,31.05,13.2,-383.78906,45.89844,942.38281,-0.012390441,0.018652334,0.12057432604477626,83.55,5.4,78.45,-935.54687,44.43359,383.30078,-0.213436489,0.03663865,-0.012656953,60,23.4,12.75
-820.3125,126.95313,-562.98828,-0.163075013,0.0223828,0.002264914,-15.15,31.05,13.2,-380.37109,67.38281,957.03125,-0.001465553,0.008393637,0.095127076,83.55,5.4,78.45,-942.87109,27.83203,392.57812,-0.171335307,-0.0167871,0.025447249559927724,62.1,24.15,12.75
-817.87109,128.41797,-566.40625,-0.162009141,-0.008260294,-0.041434989,-16.05,30.15,13.65,-369.14062,55.66406,959.96094,-0.048362899,-0.036771818,0.06421747,84.75,4.8,78.6,-937.01172,46.875,390.625,-0.192385898,0.026512948,-0.002131745,62.1,24.15,12.75
-820.3125,134.27734,-568.35937,-0.15041806,0.000266512,-0.047297026,-16.05,30.15,13.65,-376.46484,59.57031,964.35547,-0.048362899,-0.044632432,0.07540887,84.75,4.8,78.6,-945.80078,54.19922,395.50781,-0.16680548,-0.019851375,0.055290983505629165,59.7,23.4,12.45
-810.05859,109.86328,-579.58984,-0.128967789,-0.026512948,0.001598722,-15.9,29.25,12.15,-383.30078,41.99219,945.80078,-0.032108648,-0.029177716,0.092062802,83.85,4.95,78.15,-937.01172,35.15625,375,-0.101522137,-0.020784079,-0.08100457,59.7,23.4,12.45
-818.35937,133.30078,-566.40625,-0.098591031,-0.025313906,-0.012523785,-15.9,29.25,12.15,-381.34766,49.31641,932.61719,-0.071278723,0.003330786,0.044632432,83.85,4.95,78.15,-938.47656,39.0625,370.11719,-0.11857575,-0.034906585,0.05902145,59.1,25.8,12.3
