IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ
83.00781,-18.55469,1014.64844,-0.03224199087086685,0.045698304870817934,-0.029977077100553806
79.10156,-8.78906,1010.25391,-0.04729702646564473,0.05902145024884184,-0.033973881087620825
69.82422,-12.69531,1018.55469,-0.0038636353651398474,0.010791719830931338,-0.034107224242473186
81.05469,-14.16016,1005.85937,-0.015987739547043658,-0.007061253087718659,-0.009992359033517936
72.75391,-17.08984,1011.23047,-0.034373736019252726,0.04383307149921159,0.024381376985734785
71.77734,-12.69531,1007.32422,-0.047430369620497105,0.025447249559927724,-0.04689734606693803
75.19531,-20.01953,1012.69531,-0.047430369620497105,0.04929560299210344,0.0466310088230837
68.84766,-12.69531,1017.08984,0.005728868736746187,0.020784078864449274,-0.04076879693148514
54.6875,-20.01953,1004.88281,0.024381376985734785,-0.013855994398657782,-0.03384071246569365
77.14844,-12.69531,1004.39453,0.005062851094185151,0.026912627999902163,0.01585457092511649
71.28906,-14.16016,1020.50781,-0.028777861371508503,0.02278248085798278,0.01625425132382319
81.54297,-2.44141,1008.78906,-0.04116847733019184,0.0559571756811154,-0.05502447172884963
75.19531,-14.16016,1010.74219,-0.019851374912183504,0.020784078864449274,-0.011324568851565207
69.33594,-22.46094,1009.76562,0.0279785005740951,-0.00652840406708479,0.040901965553412314
65.42969,-20.01953,1006.83594,0.0017320647496791726,0.04356655972243205,0.009592678634811233
59.57031,-8.30078,1016.11328,0.00279793732387211,-0.03424039286440035,-0.008793317837397832
77.63672,-11.71875,1020.01953,-0.03677181841149293,0.021849951438642212,-0.0005328490206338688
68.84766,-15.625,1013.18359,-0.03823737138439257,0.029044373148288036,-0.004263315763846549
74.70703,-12.69531,1003.90625,-0.00652840406708479,0.01625425132382319,-0.017852972918649995
75.68359,-9.27734,1009.76562,0.01252378458061051,0.060487003221741484,-0.05609034430304257
79.10156,-31.25,1009.27734,-0.008659974682545464,-0.0046631706954784495,0.030376757499260505
67.87109,-15.13672,1015.13672,0.015321547371557422,0.023848353432175718,-0.0015987215948268059
71.77734,-14.64844,1007.32422,-0.010392039432224637,0.023848353432175718,-0.0186523337160634
64.45313,-10.25391,1004.39453,-0.03837054000631974,0.043699902877284424,-0.0291777163031404
70.80078,-20.01953,1014.64844,-0.023048992634762316,0.031575798695380616,-0.026912627999902163
63.47656,-9.76562,1014.16016,0.0038636353651398474,-0.010924888452858507,-0.00373046674321268
70.3125,-18.55469,1020.99609,-0.011990761027051442,0.009725847256738402,0.0011990411961201044
79.10156,-14.64844,1005.37109,0.029977077100553806,0.012923464979317213,-0.02891120452636087
70.80078,-15.625,1016.60156,-0.015721227770264124,0.014788698350923554,-0.025047394628295826
67.87109,-7.8125,1013.18359,-0.0005328490206338688,0.0031976177225788113,-0.010525208054151804
50.29297,-10.74219,1022.46094,-0.01252378458061051,0.01492186697285072,0.004263315763846549
76.17188,-19.04297,1016.60156,-0.019984718067035872,0.02851152412765417,0.013456313999951081
68.35938,-3.90625,1017.08984,0.007993957039984428,0.026646290756047828,0.031442630073453444
79.10156,-18.55469,1002.44141,-0.02851152412765417,-0.03384071246569365,-0.003463954966433146
85.44922,-21.48438,1008.78906,-0.025447249559927724,-0.007860613885132062,0.01212410418190381
72.26563,-24.41406,1020.01953,-0.006794741310939124,-0.0007993607974134029,0.004263315763846549
77.14844,-30.27344,1014.64844,-0.0069280844657914915,-0.0186523337160634,0.003463954966433146
82.03125,-10.25391,1011.23047,-0.035039753661813756,0.05582383252626303,-0.032375159492794015
65.91797,-33.20313,1014.64844,-0.024514545607661954,-0.014122506175437317,-0.03290818304635308
81.54297,-16.11328,1000.97656,-0.0019984019935335075,0.017986141540577164,0.01212410418190381
76.17188,-11.71875,1007.8125,0.01492186697285072,0.028111843728947466,0.013189976756096747
74.70703,-14.16016,1023.4375,-0.0029311059457992773,-0.007594102108352528,0.002398082392240209
69.82422,-19.53125,1001.95312,0.005329188338039486,-0.011990761027051442,0.010125527655445103
76.66016,-19.04297,1010.74219,-0.04023577337792608,0.06981317007977318,-0.002664594169019743
65.42969,-25.39063,1011.71875,-0.01119140022963804,0.03290818304635308,-0.016120908168970823
64.94141,-15.13672,1011.71875,-0.0377045223637587,0.04449926367469782,-0.02611326720248876
71.77734,-19.53125,1022.46094,-0.008793317837397832,0.00559570011481902,-0.009592678634811233
77.14844,-24.41406,1014.64844,-0.002398082392240209,-0.00839363743869113,-0.02944405354699474
81.54297,-13.67187,1010.74219,-0.014522186574144018,0.004396658918698916,0.02145027103993551
67.87109,-16.11328,1020.01953,-0.00652840406708479,0.01358965715480345,0.02731248293153406
65.91797,-9.27734,1018.55469,-0.03543943406052046,0.03557277721537283,-0.00652840406708479
72.75391,-8.78906,1020.50781,0.005062851094185151,0.02611326720248876,0.017320123898016127
62.98828,-13.67187,1003.90625,-0.012656953202537678,0.0002665117767795341,-0.05862176985013514
59.57031,-18.55469,1019.04297,0.022516143614128445,0.021316927885083145,-0.0006661921754862356
73.73047,-20.50781,1021.97266,0.005995380513525721,-0.012923464979317213,-0.0011990411961201044
56.64063,-22.46094,1011.23047,-0.005995380513525721,-0.02145027103993551,-0.006128723668378088
57.61719,-21.97266,1006.83594,-0.026379778979268294,0.047830050019203804,-0.006661572689011957
68.35938,-15.625,1015.13672,-0.022516143614128445,0.03757117920890633,-0.025846929958634426
78.61328,-4.39453,1008.78906,-0.005995380513525721,0.04196783812760525,0.02038439846574257
71.28906,-9.27734,1002.92969,-0.013189976756096747,0.002131745148385874,-0.018385996472209065
77.14844,-15.625,1014.16016,0.023182161256689485,-0.00559570011481902,0.07580855059329891
71.77734,-21.48438,1021.48437,-0.00279793732387211,0.0652833425391471,-0.030909606519894377
61.03516,-11.23047,1011.23047,-0.03464007326310706,0.002398082392240209,-0.020251229843815406
60.54688,-17.08984,1019.53125,-0.034773416417959425,0.005062851094185151,-0.016653931722529894
67.87109,-8.78906,1004.39453,-0.025980098580561592,-0.0005328490206338688,-0.03983609297921937
64.45313,-14.16016,1022.94922,-0.03077643789796721,0.05995397966818241,0.011324568851565207
66.40625,-15.13672,1017.08984,-0.0058622118915985545,0.0462311538914518,-0.03224199087086685
74.21875,-25.39063,1012.69531,0.0005328490206338688,0.007993957039984428,0.013189976756096747
77.14844,-20.50781,1020.01953,0.017186780743163762,-0.0093261668580317,0.017320123898016127
85.44922,-19.53125,1004.39453,-0.0069280844657914915,0.02424803383088242,-0.021050590641228807
62.01172,-10.25391,1024.41406,0.0006661921754862356,-0.00039968039870670147,0.04609798526952463
75.19531,-18.06641,1013.18359,-0.04889592259339674,0.05835525807335561,-0.01119140022963804
74.21875,-6.34766,1024.41406,-0.01492186697285072,0.04303371070179819,-0.025980098580561592
70.3125,-17.57813,1005.85937,-0.022116463215421746,0.04343339110050489,-0.027179139776681696
63.47656,-12.69531,1015.13672,-0.00373046674321268,-0.02238280045927608,-0.05742272865401504
70.3125,-6.83594,1014.16016,-0.0038636353651398474,0.03330786344505979,-0.0014655529728996386
76.17188,-5.85937,1021.97266,0.005062851094185151,0.0069280844657914915,-0.027712163330240767
78.125,-16.11328,1014.16016,-0.01771980429672283,0.0365053066347134,-0.022915824012835147
63.47656,-8.78906,1020.99609,-0.047696706864351436,0.024381376985734785,0.019318525891549636
53.71094,-17.08984,1008.78906,-0.0005328490206338688,0.03290818304635308,0.0025314255470925756
67.38281,-20.99609,1005.85937,0.02331550441154185,-0.015321547371557422,-0.015987739547043658
85.44922,-20.01953,1028.80859,0.008260294283838763,0.0069280844657914915,-0.009459335479958867
66.89453,-9.27734,1014.16016,0.011058231607710873,-0.00746093348642536,-0.0014655529728996386
73.73047,-21.97266,1005.85937,0.0015987215948268059,0.026646290756047828,0.017053612121236593
87.40234,-13.18359,1021.97266,-0.009459335479958867,0.04143498910697138,-0.024514545607661954
72.75391,-33.20313,1007.32422,-0.015055210127703087,0.06261874837012736,-0.027712163330240767
81.05469,-9.76562,1015.625,-0.00013316862192716734,0.009725847256738402,-0.01625425132382319
89.35547,-12.20703,1019.53125,0.006261892290305255,-0.030643269276040042,-0.00559570011481902
84.96094,-7.8125,1006.83594,0.0022649137703130416,0.023182161256689485,0.007327764864498192
