,0
0.0,0.021836724924637844
0.008441596812453043,0.054828161733199716
0.016883193624906086,0.07681971370141617
0.02532479043735913,0.08574110188592975
0.03376638724981217,0.08746434790115618
0.04220798406226522,0.08679849357030418
0.05064958087471826,0.0845146850580647
0.05909117768717131,0.08113446091988852
0.06753277449962435,0.07712793419886084
0.07597437131207739,0.07240259284988179
0.08441596812453044,0.06856172504664618
0.0928575649369835,0.06827053889782002
0.10129916174943653,0.07043849046746405
0.10974075856188956,0.06725626139699709
0.11818235537434262,0.049030764607405256
0.12662395218679567,0.013706045796877963
0.1350655489992487,-0.023254597951370366
0.14350714581170174,-0.030948901497196833
0.15194874262415478,0.00599443799478729
0.16039033943660783,0.06322407788819188
0.16883193624906087,0.10160901277462694
0.17727353306151392,0.10486912515608145
0.185715129873967,0.08373093726332058
0.19415672668642,0.05546743477147457
0.20259832349887305,0.029159770031497993
0.2110399203113261,0.007855132582504946
0.2194815171237791,-0.006167341127631009
0.22792311393623219,-0.012737505250631538
0.23636471074868523,-0.014472283273543609
0.24480630756113825,-0.012750094479225186
0.25324790437359135,-0.007984521664505062
0.26168950118604434,-0.0035521405084896146
0.2701310979984974,-0.001559463708983199
0.2785726948109505,0.003566420053027649
0.2870142916234035,0.01989581445703296
0.2954558884358565,0.04535665801082175
0.30389748524830956,0.06564628530341367
0.3123390820607626,0.07039552040492761
0.32078067887321565,0.06457040775994666
0.3292222756856687,0.05759253741255076
0.33766387249812174,0.05138790293656234
0.3461054693105748,0.04423910880832965
0.35454706612302783,0.037621747849467764
0.3629886629354809,0.034740393328541896
0.371430259747934,0.036432177473784536
0.37987185656038697,0.04006538390697829
0.38831345337284,0.040581493641400346
0.39675505018529306,0.034508120571518947
0.4051966469977461,0.024865018063874443
0.41363824381019915,0.01927016034088882
0.4220798406226522,0.022051460174548634
0.43052143743510524,0.031036570743479288
0.4389630342475582,0.041983052995463906
0.4474046310600113,0.0525371057048257
0.45584622787246437,0.059774205399937705
0.46428782468491736,0.05805481485823745
0.47272942149737046,0.045265665993965185
0.4811710183098235,0.028343473668789913
0.4896126151222765,0.017694071870472113
0.4980542119347296,0.017324612085738243
0.5064958087471827,0.02189188801192846
0.5149374055596357,0.023695982332308733
0.5233790023720887,0.02098564971641783
0.5318205991845417,0.017616786941821713
0.5402621959969948,0.0172437162810738
0.5487037928094478,0.020203339178322455
0.557145389621901,0.02512978391050621
0.5655869864343539,0.030018516810387082
0.574028583246807,0.03067235971397999
0.58247018005926,0.024457814023633354
0.590911776871713,0.01818214773022327
0.5993533736841662,0.027738614872808445
0.6077949704966191,0.06953065003427111
0.6162365673090722,0.1491088113145757
0.6246781641215252,0.24115220900224954
0.6331197609339783,0.28608892754892407
0.6415613577464313,0.2450880948481822
0.6500029545588845,0.14806923090908367
0.6584445513713374,0.05308894602963292
0.6668861481837904,-0.0112614200640456
0.6753277449962435,-0.04591450465511585
0.6837693418086965,-0.058176394911055744
0.6922109386211496,-0.051660601357027984
0.7006525354336026,-0.03161727115862156
0.7090941322460557,-0.009785489347826866
0.7175357290585087,0.004119327113127663
0.7259773258709618,0.010442625481113332
0.7344189226834148,0.017315440905797543
0.742860519495868,0.03835119334616563
0.7513021163083209,0.090276912579476
0.7597437131207739,0.17677833337997653
0.768185309933227,0.27268790117436936
0.77662690674568,0.3335006681751669
0.7850685035581331,0.31895774134471727
0.7935101003705861,0.22386085184334426
0.8019516971830392,0.09265508593544987
0.8103932939954922,-0.0172797787697073
0.8188348908079452,-0.07558886315281273
0.8272764876203983,-0.08299176040980205
0.8357180844328512,-0.06165134287147548
0.8441596812453044,-0.036804418107278546
0.8526012780577574,-0.0201222617190071
0.8610428748702105,-0.010627243108106858
0.8694844716826635,-0.004916976834264472
0.8779260684951165,-0.0038347197137862145
0.8863676653075696,-0.009376460710407625
0.8948092621200227,-0.01858046704614523
0.9032508589324757,-0.025380432373603413
0.9116924557449287,-0.02566671254805436
0.9201340525573818,-0.018903286438667136
0.9285756493698347,-0.007988796340450815
0.9370172461822879,0.003166340361025132
0.9454588429947409,0.011779537876728082
0.953900439807194,0.01558621297120327
0.962342036619647,0.013552754035933413
0.9707836334321,0.00788432405363884
0.979225230244553,0.003303148436521749
0.9876668270570061,0.003258485971198606
0.9961084238694592,0.007196860061090501
1.0045500206819122,0.011703128741916213
1.0129916174943654,0.013086426579370425
1.0214332143068183,0.010197803773923753
1.0298748111192715,0.0055341481860021954
1.0383164079317242,0.0012791978170024676
1.0467580047441774,-0.0030443965350749284
1.0551996015566305,-0.006498142659343325
1.0636411983690834,-0.0065273041671427565
1.0720827951815366,-0.004260742463440782
1.0805243919939895,-0.002803895111156405
1.0889659888064427,-0.00046364427471294514
1.0974075856188956,0.008829813743106839
1.1058491824313488,0.02848845450531299
1.114290779243802,0.054354262531874406
1.1227323760562549,0.0752990518360552
1.1311739728687078,0.07894543564417389
1.1396155696811607,0.06173144974088186
1.148057166493614,0.03327998634709612
1.156498763306067,0.007949470737825077
1.16494036011852,-0.005271351769414567
1.1733819569309731,-0.006875211862107061
1.181823553743426,-0.005276033487352895
